trial,booster,colsample_bylevel,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample,value,time
158,gbtree,0.38446665788903184,0.736313871357916,0.00011785556289269165,12,28.04820169917025,767,0.015492024616749069,0.11710920304486148,0.8282369291068743,0.8100919416236829,5.50651
159,gbtree,0.32115833763355783,0.6043009869620923,0.0002373716782752746,11,13.33879453115799,704,0.13356852335167507,1.2990604838674193,0.7971524372637986,0.8188030816246974,5.479907
160,gbtree,0.5973467795369874,0.5417569983975717,0.005072869304989488,8,18.816040054409555,627,2.5493823901448174,0.06446057050786827,0.8992918033319269,0.8286334417842297,4.271605
161,gbtree,0.4166879475774164,0.6477379075813094,0.000323963838723306,13,1.0287778117659372,570,0.19521955874334612,0.4161463352318632,0.9268138281577998,0.8439321358528287,10.798591
162,gbtree,0.41480313998289253,0.642488346943856,0.0002949539879005836,14,9.42315886273824,551,0.08138619674868033,0.285393312826091,0.9337186029584735,0.8300357147777662,5.816372
163,gbtree,0.4356588112942597,0.5971330875242475,0.00010251396321642773,15,4.49788840473906,808,0.1772493084800435,3.956888594530232,0.8816522959068069,0.8285517721448863,7.994614
164,gbtree,0.39125324796696237,0.7153832824201594,0.0007246560805590555,13,10.689968008871558,964,0.03177719249027286,0.49665281555711693,0.8446659456006143,0.8257458682688317,8.782181
165,gbtree,0.4713849014434124,0.6757415151174203,0.00022846167417949514,11,14.949881402910178,639,0.01001466775891608,7.8152380572635725,0.9178524946177556,0.8179973495050703,4.73028
166,gbtree,0.5213972736843276,0.7631911306707273,0.0001360302851055935,13,5.556449161592935,372,0.7711399693785987,0.9425854888145313,0.8203013657719274,0.8311200558611859,4.280187
167,gbtree,0.3062210646401278,0.6553379565678727,0.0001626411119417053,12,22.59485456486165,210,0.46845606797236394,0.020703544841194806,0.880309428974979,0.813795141733651,1.736782
168,gbtree,0.5664159184685109,0.6125545433750013,0.0005631454900181673,14,75.03204729964548,1324,0.06499531639879837,0.1469163533459497,0.3111279845451004,0.6474707924511368,4.773581
169,gbtree,0.24168366369057223,0.5363683968410126,0.0012297999029918004,10,1.0142119430500776,501,7.604642504561223,2.369550813121684,0.7150669986180287,0.817154152331087,3.171124
170,gbtree,0.37716714310657345,0.5006204516918973,0.015335968792169198,12,16.39395226537385,776,1.0221137486229468,0.05917574105417061,0.9410752223666831,0.8376841658744016,5.632772
171,gbtree,0.3349995421232704,0.5768510673969556,0.001948367384267507,13,3.553453608640221,387,0.22239922472936405,0.4588437487722755,0.9793632488825769,0.8383847800480007,4.974167
172,gbtree,0.4100343011320847,0.5792147345109486,0.002761074554430701,15,9.387483200513344,700,0.11636896445255066,0.2353596059140347,0.9706065460593908,0.8349438615352198,6.835143
173,gbtree,0.32980602448925506,0.47826366238919327,0.0019497363519465011,8,5.051848147910511,601,0.2013940802571522,0.3781956836461998,0.9054186113055371,0.8336014929787422,5.251624
174,gbtree,0.4902880824468246,0.5819269647818972,0.004085725528447212,13,12.335797219372875,931,0.045057776353323684,1.0711750149102688,0.5954375534465077,0.8319271257972838,7.095528
175,gbtree,0.4567657790741866,0.5312475112703833,0.01164195377245844,14,7.668546126626267,840,0.5844550479235874,0.6574558063022246,0.9277316056686418,0.8418137485210935,8.418818
176,gbtree,0.33684235660302303,0.5564853714386438,0.026292348488812876,14,4.503078246602365,144,59.0521562737219,0.0916068084971907,0.8618098019559148,0.6831284735820976,0.895907
177,gbtree,0.29222916916785674,0.5294256489836647,0.012353961211229825,15,11.292130470527535,397,0.027174281528521856,0.562926036243692,0.9318004573479653,0.8374754617771589,3.515498
178,gbtree,0.4524939143222516,0.3956542671966213,0.0015549703656815765,13,18.70945904432119,842,0.00012016528219259832,0.1984495680117565,0.9467835299249718,0.8215442076345609,6.002559
179,gbtree,0.35111847282291864,0.49526098602380486,0.01875869045390259,12,7.997214958025866,1089,0.9022472111966549,3.6358066792057997,0.9777710016455075,0.8409296475765728,8.473568
180,gbtree,0.40030590882681016,0.4588133237080117,0.030385307503984153,11,15.139539866284768,1093,0.000930802917733587,4.464622219769627,0.9150681883786903,0.8356645555616247,7.590722
181,gbtree,0.3451670500690098,0.4950715062768797,0.01930733596314283,12,3.1352164911451514,1175,0.8530976803248159,0.8071261316651,0.9795609430373103,0.8385964710601511,10.966136
182,gbtree,0.3746016374577457,0.49013968918877576,0.045992230874033216,12,8.648610596296873,1197,2.1765046975294156,0.8161500172089164,0.9657131619760533,0.8375103677920478,8.177139
183,gbtree,0.3503722170641062,0.5125080444212092,0.019808790033933477,10,1.3712637205471507,968,0.5560092224176095,1.5918632287089434,0.8876289830516666,0.8395038118333287,10.156584
184,gbtree,0.26722407413089994,0.5160445719667733,0.017739888698632484,10,7.93576700506688,1021,0.9685633459284986,12.953685667613843,0.8957226449154052,0.8392891766339159,6.659082
185,gbtree,0.2590930120889335,0.5072305079828064,0.02058501830899467,10,11.567767015938148,983,0.4933591289389396,10.399633354268277,0.885661578176818,0.8377318239258325,6.059163
186,gbtree,0.21954666053072933,0.5195437877423515,0.010446496817785814,10,7.392259516656037,1033,3.914120729598559,14.202448092538349,0.8434039250001989,0.8327140198200269,5.706455
187,gbtree,0.3078716680004975,0.4474373472710167,0.04754061319395575,9,19.253930749417027,1099,1.4828947965414214,25.660960574968367,0.8126383230349038,0.8319905387683937,5.594497
188,gbtree,0.6220409153602009,0.5540517902911659,0.03724224399710449,9,9.252399096722637,978,7.619563978246193,3.4142720948402467,0.8663494996115583,0.8394335389511831,6.255868
189,gbtree,0.6247535071021403,0.5577570445926607,0.033217504816293146,10,7.102760443097056,1004,6.77060268209181,5.4883003144888765,0.7692203715679309,0.8394714942453264,6.901759
190,gbtree,0.6265436225172407,0.5583923811837832,0.11147971539172845,9,5.188391526249128,868,8.069627887944641,3.583157626683028,0.7694042984882747,0.8399723307897032,5.069026
191,gbtree,0.6227355538259507,0.5524841882185284,0.21783701792929014,9,4.497990649492732,865,9.83285940086906,3.422532431013891,0.757071639339491,0.8412406556990112,4.364017
192,gbtree,0.6397367047680619,0.5971181909109466,0.19246754251645687,8,3.4994382776143063,833,9.051819472815405,3.9998491722667695,0.7511981952722554,0.8403060495363688,4.567122
193,gbtree,0.6621131432629983,0.6422774068433136,0.1753292193248465,8,85.81638085492895,759,29.688886642856648,7.453366556268032,0.7700446699479444,0.6653155277660048,2.462652
194,gbtree,0.682549847461126,0.5938587148504993,0.3196528323993884,11,3.2057357401354807,862,13.861045213072698,4.819797461265665,0.7845050485629249,0.8376693777752345,3.75796
195,gbtree,0.5739764155995247,0.5626221155892234,0.09188048520217726,9,11.691095609520666,815,90.03010356448863,6.06624321456006,0.7364851390022746,0.6597502489205543,2.411459
196,gbtree,0.6208219648007399,0.6175225172067421,0.11013186190947877,10,1.0245446124913196,924,6.121937649948529,2.624221399175373,0.7500357863367569,0.8389246393982883,6.707475
197,gbtree,0.6481425871407648,0.5367153870033108,0.22336359664917008,8,6.097985936920709,678,11.763213619858298,1.3505105473422427,0.6846854658593607,0.8363899591620632,3.323814
198,gbtree,0.5850369753303599,0.6771087358437923,0.2651444957839274,9,59.57559443410112,744,22.826288913375322,1.5865982797130522,0.7244866843876573,0.6926464246325081,2.412481
199,gbtree,0.610952991505425,0.5915792648969382,0.13019466928858178,11,13.878249640668852,1056,49.39554818357121,3.4739152410927527,0.7776139287920086,0.7866341474990772,3.088544
200,gbtree,0.4820149663338521,0.7037828142615858,0.004283942923231526,2,111.25714286924307,638,0.0002838755486882757,5.729326221094727,0.45023669791747156,0.6472461748530485,2.197146
201,gbtree,0.2340809048518585,0.8194971056551432,0.00021486816291628452,4,30.89626613929666,1201,0.02397432456658998,0.6531299837690839,0.2926386635344955,0.6566912445237767,4.841195
202,gbtree,0.37394938810988426,0.5531082971996215,0.128955162457077,4,97.5694303329764,1538,1.450218731673666,0.0070362467298294385,0.8332153572536624,0.6660223252332521,5.23637
203,gbtree,0.7539250754276039,0.972126919092297,0.003768095185479892,5,70.7286837066287,186,2.118760663619327,22.64517236464968,0.46689114389531483,0.6519328613967921,1.049269
204,gbtree,0.8264532544213523,0.45129216382481685,0.00014803265329203829,6,87.10268148359033,1878,1.155582437143233,0.004702895342662001,0.25164291437994335,0.5803101080327758,5.945166
205,gbtree,0.3195972765148032,0.7018307410439912,0.0017086987983177062,13,109.52632134616763,1775,5.970511700389351,0.08401652856842633,0.6633819349973216,0.6539500367922134,5.957066
206,gbtree,0.8545336997832289,0.24091602782586163,0.013309822481693736,1,93.49428227765435,1091,0.004454453560300157,0.002862634406864119,0.42373518771633345,0.6522410594806843,2.99006
207,gbtree,0.40356151286282976,0.40538911967489644,0.0004493669289004651,8,7.403716006752633,1196,0.025274531805827866,1.0570736366512354,0.4125105069956298,0.8203943325215424,7.65785
208,gbtree,0.5247094464844435,0.5378591168732529,0.012354341509887623,5,50.83488082406693,312,0.8307763002374046,891.186617913772,0.3919727634405872,0.651756903558137,1.442188
209,gbtree,0.269352642513711,0.3428895308976577,0.006704622178035095,15,101.86303991608784,277,34.01536571618881,0.03663230492570064,0.8566813974798414,0.6519906635096145,1.0757
210,gbtree,0.671687986958265,0.2018599142180747,0.000771991107242835,10,13.037797805020297,788,223.04321353903003,280.879913086054,0.6013020016948301,0.5776180181231986,2.285087
211,gbtree,0.4144466382962305,0.4293436351635499,0.21322901186269014,9,125.18587243947906,1367,0.07437820958219517,0.5017587577500207,0.9906323474658194,0.6640261426190076,4.419794
212,gbtree,0.39158966063183365,0.5791223105723565,0.39965131891525435,8,9.883841191515156,1525,0.003832507598002223,0.05042817906627331,0.7346646811627324,0.7916994106087566,8.446283
213,gbtree,0.6039069862701031,0.6511513537499529,0.054755146153653345,11,1.0052076019688343,1538,0.0020972831670214792,0.11553355879749347,0.6381136778660328,0.8210947789072853,15.104441
214,gbtree,0.6098779303417441,0.680831459511696,0.04996067599189639,11,32.648664157019475,859,0.00027164650631181746,3.0607026960359542,0.5355448245957257,0.8022714006613767,4.48707
215,gbtree,0.5415699965623316,0.8393321768889141,0.03810468162187039,12,27.772035336127555,1305,0.0033186773256928285,32.8711352643365,0.5952781917965438,0.8162030369092212,6.921337
216,gbtree,0.6653207793282345,0.3486237633531676,0.00045872425831532,8,1.582117882137395,1686,0.029602710341805376,0.14766196664013462,0.725783627620714,0.8366762938936191,16.856619
217,gbtree,0.9765265443910157,0.2993226454682572,0.0010824327637292933,14,50.33177913285698,1652,0.0001348449700710177,0.1720117383338662,0.7183749609781171,0.7755258937601808,8.034941
218,gbtree,0.6763108843248659,0.5056114207462284,0.04575418592176316,7,18.839358873474705,1980,0.1555797837484688,0.01063026393077821,0.8186037820099413,0.8241571627922939,11.683565
219,gbtree,0.7206971118715553,0.48754711523751587,0.01746328084396609,7,21.16710197964663,1970,0.11504009718752203,0.0010795014031761072,0.8736286763222371,0.8314699257607573,12.001699
220,gbtree,0.9874704115875736,0.3344752371258641,0.0020720371040873643,7,44.07149096934312,1975,0.03085415764521095,0.0015446857857692496,0.9916957196487254,0.8126035633592408,10.787783
221,gbtree,0.691360890426202,0.4814213420021927,0.020661702462482924,7,20.22625375498776,1968,0.19622964275731958,0.01743503602907922,0.8603303791763732,0.8300908554184292,11.86339
222,gbtree,0.7465042020917155,0.39417594995090255,0.01799503690489733,9,21.794717428572504,1769,0.27528012451620537,0.015255640185487971,0.9170316618991258,0.8321232101810531,11.21767
223,gbtree,0.7957721516305836,0.3824525524936734,0.007670265629513551,9,70.01987188841794,1724,7.230967269409963,0.0031314267623259546,0.9290922465206414,0.7011330772884341,7.302247
224,gbtree,0.8749561364035807,0.2711587393437261,0.024543220852865467,10,1.1835742814122945,1759,0.24055238861901518,0.0013680673614175772,0.765445931544174,0.8255105424454048,16.483349
225,gbtree,0.7745456828461176,0.35910075991711166,0.096732296309523,9,36.474978235106924,1400,0.016083264946517354,0.021197625930882147,0.9085124825385198,0.8205415090072674,7.45219
226,gbtree,0.6838389417949818,0.6108587442297457,0.00010544718671526435,6,23.595680285292495,1805,0.073521985873814,0.2321159630979519,0.9144941318906001,0.8156320317222696,11.563247
227,gbtree,0.895642975060525,0.45331144714604665,0.0031173608911481765,3,59.94220847243195,1639,0.576322195183238,0.0011740015756273425,0.7800843731289242,0.6990909997498879,6.390977
228,gbtree,0.7349587252621248,0.30530003923806937,0.0003581472219440176,10,16.050060347792684,1856,0.00079246886549422,0.02039358036789738,0.6928036065826941,0.8196016503175175,14.01442
229,gbtree,0.5536412058419036,0.5022896202796394,0.010455878186676799,6,40.942267828206965,526,0.008119477502631256,0.007807897739427431,0.7846167242942835,0.8103970509810237,3.048538
230,gbtree,0.4641273516331249,0.7693096824212012,0.017169454749872234,8,82.42743697280603,1634,5.86798482099128,2.0300018874834,0.9480644330517071,0.6757273033018182,6.47888
231,gbtree,0.6443551077053293,0.49417632252302907,0.005247124899444567,7,22.794758436853233,1971,0.2545083076051441,0.019112758121311683,0.8660301365084764,0.833283215070689,12.31267
232,gbtree,0.6342964084955172,0.40028424582525984,0.00507669646191069,7,23.918314375253246,1871,0.37849191195931975,0.36466546621555745,0.8681546550687758,0.8310961035354255,10.894772
233,gbtree,0.7207169734628788,0.6202995545886085,0.0020538028433865004,5,8.686816499446275,1981,0.08227494511369116,0.06365189218543431,0.8190880637890112,0.8396156330569927,12.667241
234,gbtree,0.6463883277822547,0.6180934393480904,0.0008284165217320139,4,6.383037532687078,1505,0.04926481337683045,0.06000892545271216,0.8114623415657459,0.8300981190148135,8.301227
235,gbtree,0.9245714813854122,0.7578310141432092,0.00034344764445537576,3,11.540297924843069,1672,1.798488430761035,0.12433890335108556,0.7249696985679133,0.8140022443832513,7.717894
236,gbtree,0.8127202490895425,0.542675650004269,0.0014800274560103131,5,28.00828239794198,1845,0.009972520430916083,0.0368286418860099,0.8062810756515987,0.8220221512091498,10.070794
237,gbtree,0.5771158844434456,0.9979877535319635,0.003036038195306867,3,35.29629987919753,40,0.38588812194932287,0.012677865290677302,0.9540322113603638,0.7998995343477231,0.538008
238,gbtree,0.7824972227731214,0.8972223676139537,0.0005658526544947161,5,4.7081133041793235,1072,2.7932670757740117,0.8662735498124586,0.891337155020132,0.8255955758823561,7.668359
239,gbtree,0.48669418603751613,0.5733449208060617,0.00017976430322392,1,13.536685633664959,1434,0.037648212397987504,11.519241087195331,0.6904217469597135,0.7879206759083214,3.948664
240,gbtree,0.7609250389136669,0.4380980608371456,0.0022429955288917813,6,60.25853612855276,1282,38.56621290469695,0.005624440004688975,0.7575223594139652,0.6601028765924913,4.808666
241,gbtree,0.7351461514222437,0.4746369596502529,0.00455379989852551,9,17.499642800596995,1999,0.12555048860318785,0.0027121773083004755,0.8315759104187925,0.8361288671117201,14.260464
242,gbtree,0.7157158815776629,0.37286061636890705,0.0052897648830197925,8,15.973105062115536,1755,0.8228830243627392,0.0032144014557115483,0.8302394880942593,0.8364957808521354,11.430906
243,gbtree,0.8449574622310774,0.527015548354541,0.004698527761544578,8,8.880659012227078,1891,0.8739329777679599,0.003183635546827666,0.8342575049332335,0.840903126754026,15.461403
244,gbtree,0.7200368078267478,0.534673862468449,0.0037414943838108314,11,7.296891577172234,1886,1.0946653458202877,0.003055096518667677,0.8326234434413252,0.8432311725604656,17.797903
245,gbtree,0.8321020233083557,0.6280032699305194,0.00744434276227611,12,8.324964459670406,1711,0.9382471947700316,0.0024819922805616934,0.34090043895876476,0.8337723594989024,12.082036
246,gbtree,0.712581464354791,0.6614894496385755,0.0010453761723085572,11,2.1466488460115896,1885,8.546543207036866,0.004983245134030852,0.6526347050053888,0.8282596399062235,15.807741
247,gbtree,0.9272667414612397,0.7353584390440866,0.0032908673969631714,8,10.297055660299101,1606,3.6410698321701465,0.28788845472212643,0.7468714330249833,0.8366776654026897,13.129174
248,gbtree,0.9490020754502508,0.7170878034490157,0.0016404050575051002,4,9.734663082164989,1617,31.728138827577595,0.2576028497362666,0.5656172071159712,0.8013939141409795,7.515452
249,gbtree,0.8527239153773243,0.7293184259934431,0.0032089378258594392,13,5.425688921837644,1565,15.656867850690432,0.5295184762829614,0.745857754803127,0.8260424977800095,11.344507
250,gbtree,0.909149714852241,0.8280712155074332,0.01045798707135899,10,11.800176529927805,1867,3.4994574057157797,0.079126771655299,0.6865111012148587,0.8359071002681828,14.83876
251,gbtree,0.8400776208927895,0.5326019534388513,0.004032381885440631,8,28.791403166591962,1730,1.4958015133976472,1.7777298864310616,0.7921681158490653,0.8261294469586895,10.449725
252,gbtree,0.8035117660253842,0.22659895355151316,0.002135109620989925,8,15.786392549033803,1892,0.632703112640307,0.007863412145348131,0.8272767368219771,0.8269461411069015,10.820095
253,gbtree,0.9355351404304939,0.5651525751487022,0.0002598388805207118,8,6.4412770356355615,1465,1.083913919167832,0.13696759611496603,0.8424481339422344,0.8354962443873181,14.130907
254,gbtree,0.8693766562959861,0.6868859499065363,0.001184432055519864,6,14.855679240155107,1796,3.546213633306499,0.03551138057425326,0.7328199153837335,0.8250353880834568,11.840313
255,gbtree,0.7055106115407246,0.7817734494925228,0.006280394305200113,9,11.541166538889993,1563,174.48866409194878,141.9175915079519,0.4834680559591179,0.5783228343622714,4.972907
256,gbtree,0.6174013517232434,0.8682455982965118,0.0005991187091098189,12,2.2136278823208233,1193,0.09657309143328324,0.0023278351515054396,0.7666699433137916,0.8420200790363047,22.865939
257,gbtree,0.5861761359897002,0.88445802287152,0.0006125254127535339,15,2.675631302206244,1163,0.07186252755580955,1.0974597678802582,0.7656796685171474,0.8387702653417334,19.065761
258,gbtree,0.539779550304444,0.9077538124181321,0.0005943305082687023,15,108.66255438358715,993,0.05614844947368401,4.496658053571401,0.7707707775110705,0.6537831077215508,4.175722
259,gbtree,0.588440102690422,0.904403699935701,0.0007799879638154775,14,6.097581235560302,1198,0.09640591471787702,1.106395252628811,0.6153345329267991,0.8318706940776508,13.114654
260,gbtree,0.6111685868582788,0.8719744653839657,0.0025577736961789,14,1.2030197084914607,750,0.5062065746575789,0.0017681794571899215,0.6740608901886077,0.844622558573864,16.234116
261,gbtree,0.5078681631031029,0.8657705009534019,0.002266581982756954,14,2.3641482719278466,669,0.3675887578266145,0.0018311607446272378,0.7096908525159995,0.8423214738723895,11.472507
262,gbtree,0.4820832769080459,0.8851773874352035,0.0024373719797594244,14,2.7783544088376644,869,0.3973816516777466,0.0018646193392129477,0.6706580868545613,0.8419385240806013,13.585564
263,gbtree,0.47702239151648856,0.9361080987035877,0.0021723679653815513,13,127.87952087776237,660,0.4179012552698041,0.001991341823517368,0.6714101393959411,0.6526184893552334,2.684253
264,gbtree,0.43068899689621876,0.850772300347487,0.0012813147423919042,14,8.14678350775024,833,0.17742698180028552,0.0010117589357986807,0.6370010668345575,0.8309242067949242,8.285419
265,gbtree,0.35333399724301695,0.7984643938097424,0.0024726667727150028,12,1.1292384423889132,724,0.5399173060368323,0.004321809011561686,0.7061314309801723,0.8449367323403894,11.870454
266,gbtree,0.34778295997991865,0.8646689459961119,0.002526141731504484,12,1.229247021490787,664,1.7435822178707299,0.004101672503269296,0.7051629805498836,0.8413516026714564,9.430946
267,gbtree,0.33988137520598205,0.8028359646417605,0.002598185187106579,12,2.2640121052881526,538,1.5725032180833904,0.004118061190652311,0.7074424687182602,0.8385585807825575,6.257079
268,gbtree,0.25471782484932526,0.8639292329393216,0.0016420069062880688,13,4.036236107081148,729,0.4797412058674581,0.001677389957105367,0.5857303709811742,0.8353073379787653,7.449602
269,gbtree,0.29934060922212374,0.9438692937420115,0.0009515077390134057,12,1.3449013727276222,942,2.0601949409164533,0.006537197127622343,0.6616799051495492,0.8364997586097868,11.149644
270,gbtree,0.36021980913779933,0.8002457792410385,0.008552565207803373,14,82.13327201390896,531,0.2494939156990383,0.009795751780110846,0.7052723296323438,0.6635215377786543,2.45785
271,gbtree,0.5113523743402674,0.8656618254670577,0.002623772445677866,11,12.913795595208171,615,0.7152224315198499,0.0041214998119169545,0.6474663100864835,0.8272882395290104,5.284913
272,gbtree,0.4456613932964874,0.9396626415259544,0.004074578479727732,14,17.87713060585073,420,1.1533775082747733,0.002187890583990962,0.6694700675800179,0.8219073437195427,3.267649
273,gbtree,0.4034584826262043,0.9735215490174536,0.006003390310757678,13,5.8276569925354345,743,0.15489755878685177,0.001561334010664637,0.628935242343096,0.8423277453175112,8.306842
274,gbtree,0.3868520917802531,0.9827855501733239,0.0013448087668772445,12,5.015412806663867,755,0.14923020157504951,0.0015314166480719696,0.6195830420972115,0.8352612479487291,9.093819
275,gbtree,0.30740121056876657,0.9219509824158199,0.006690684634565366,13,20.382767145577482,884,0.3222791844815651,0.001023900632984509,0.5542588621123761,0.8259032349950817,5.729649
276,gbtree,0.36072613717331053,0.9631609941221976,0.0018629878267213396,13,25.49562388802038,689,0.5041091764110154,0.0016971892139246154,0.6039138663635425,0.8125426580645218,4.531226
277,gbtree,0.41317898845752876,0.8854417862594623,0.013524801526302305,14,1.341377143399387,798,0.017706176832290463,0.004138230780819989,0.713420798443166,0.8380794804702811,13.740228
278,gbtree,0.2228249146525375,0.8148163286254813,0.002749829666700636,15,6.320348648323389,586,0.21004549640593856,0.010407248429132678,0.520820234421201,0.8304539816454172,5.112483
279,gbtree,0.6164528381147212,0.9605573689656371,0.0035455727352740147,11,14.312231170737487,425,0.10990333830724182,0.0023622652868155293,0.6816477246208916,0.8251791463911343,4.022059
280,gbtree,0.5088353851180453,0.8649626149772831,0.002483402087096092,12,19.406834332458647,900,2.382567319884428,0.00613799985055373,0.6367030887261963,0.8210954601276711,6.08447
281,gbtree,0.5625907177580626,0.8314875831153847,0.004392212936550927,13,9.718007133496478,811,0.8020240310061398,0.002712234071046292,0.7903262679606835,0.8383967642400868,8.143929
282,gbtree,0.44593485868294314,0.8434362517287919,0.0059256982168221384,12,1.0195259487862547,727,0.3588874678183019,0.004082613816979251,0.7382247191112481,0.8438323834995471,13.524918
283,gbtree,0.44551084919965867,0.8465968322445535,0.006116390148470372,12,1.005519112120334,712,0.36667808154697207,0.0014605171062254468,0.737834755758768,0.843851623270571,13.325893
284,gbtree,0.4508667907554732,0.792041750655845,0.005870119088875584,13,4.681278795390884,735,0.314688550133707,0.0015587639219763944,0.7385050450081616,0.8429550394723915,9.276314
285,gbtree,0.4443413339231309,0.784671677135025,0.005970726419075616,11,6.2181132028376584,734,0.0441405096231881,0.0012362730819389124,0.7514805751498875,0.8426778078240107,8.272792
286,gbtree,0.4478802231251041,0.771233521290729,0.005972309313087794,11,7.731325832016031,758,0.16625843928938325,0.001527384055844597,0.7972296878962596,0.8421403829447565,8.112904
287,gbtree,0.4043235135238281,0.7889441229119152,0.008587616539433917,10,12.542884382835776,717,0.051747641702705245,0.00126294730351434,0.736900725260665,0.8384605207813565,6.09111
288,gbtree,0.4340289541016841,0.7590263801722013,0.011771473150538829,13,5.395168494669605,461,0.3273742945186799,0.0010166418021424978,0.7459329107299517,0.8432102179687768,5.515068
289,gbtree,0.38340864854569906,0.752042831053671,0.012938259201276564,11,5.514774640086257,454,0.03024821350376825,0.0032101555574675293,0.7519295978305057,0.8428759120875156,5.180499
290,gbtree,0.4403175123411958,0.7563220105510636,0.025960598400344488,11,50.55330282709419,245,0.0056274183918071895,0.029029288178179884,0.7537974435694006,0.7882465688048694,1.589436
291,gbtree,0.38792278710262657,0.8419659493930797,0.01381901345879743,13,5.502220557391593,470,0.025965888367982515,0.003438794004324589,0.7268554980435887,0.8424104037250493,5.532135
292,gbtree,0.3785365782203149,0.8098304131491494,0.013216255042342003,12,9.906179041576403,435,0.02056774991726043,0.00295821811965894,0.7330767480727318,0.8396174396500553,4.312153
293,gbtree,0.4251185144915545,0.7452361777930522,0.025252765721425124,10,5.134300507288585,479,0.01262719861072149,0.007587513818460492,0.7818467605332702,0.8384122392859685,5.118333
294,gbtree,0.38952000155249267,0.8412594376470554,0.009829188374371637,11,14.079842623897987,356,0.024703684045650907,0.0034502685816629156,0.8089738127200315,0.8358008569382834,3.407226
295,gbtree,0.4639600424433244,0.7011440217281452,0.010807509882416449,13,8.35429018354181,581,0.0030724133600201534,0.005036307859110659,0.7230507529994715,0.8408236958482045,5.871127
296,gbtree,0.3352135686061003,0.5928173075338565,0.015034293527997553,11,17.423322532639496,496,0.0016030002667408389,0.0010392656466149022,0.7503666910979506,0.8329615512108856,3.639226
297,gbtree,0.31511908429806085,0.7906116814897056,0.020651269665723754,12,11.015270842385643,348,0.030148950370319286,0.005413492708165503,0.7749532738687895,0.8390368056779042,3.261595
298,gbtree,0.2777040348265385,0.8232020149287914,0.007701535006088923,13,4.925256986890481,610,0.28900713509412584,0.013471161464846476,0.8487889180749899,0.8431373916259491,6.959233
299,gbtree,0.2835551764984088,0.8177562305624414,0.0077258024417745765,10,45.427238932796016,599,0.26005527120052097,0.016693222908239658,0.9004078156334986,0.808213928024333,3.323406
