trial,C,class_weight,l1_ratio,max_iter,penalty,solver,value,time
276,0.3561168619590112,balanced,0.00015529721477543392,1500,elasticnet,saga,0.8157562597034929,0.882406
277,0.09726233576416558,balanced,0.00019486150833920664,1500,elasticnet,saga,0.8156831678586492,0.67399
278,2.380399627935239,balanced,0.0003078180928792971,1500,elasticnet,saga,0.8146520196503617,1.464722
279,0.03675375601145121,balanced,0.00012528063948811371,1500,elasticnet,saga,0.8143915239537889,0.558364
280,0.3150666069521639,balanced,0.0007294716060966917,1500,elasticnet,saga,0.815895047692117,0.839898
281,0.1807781508946358,balanced,0.0002400472968516599,1500,elasticnet,saga,0.8159786870606589,0.759981
282,0.6879843987223843,balanced,0.0002637788359335226,1500,elasticnet,saga,0.8155670989169107,1.023915
283,8381.012759371719,balanced,0.00021355584146843685,1500,elasticnet,saga,0.8136993922168643,12.768327
284,0.10538068468129487,balanced,0.00038518492016575355,1500,elasticnet,saga,0.8157105865725202,0.674158
285,1.0633955793143162,balanced,0.0013463590101735511,1500,elasticnet,saga,0.8151818499167915,1.165918
286,0.22052719893949216,balanced,0.00010280651219502079,1500,elasticnet,saga,0.8159541617126137,0.797206
287,0.4253364690741671,balanced,0.00015590277056007376,1500,elasticnet,saga,0.8157780678985247,0.895806
288,7.121759696354791,balanced,0.00029345824121549806,1500,elasticnet,saga,0.814097538828219,2.059596
289,0.13184289477093392,balanced,0.0003897825698827448,1500,elasticnet,saga,0.8158348611675188,0.723056
290,0.058573435992977624,balanced,0.0005920647250074383,1500,elasticnet,saga,0.8152275775027807,0.62386
291,0.18548371528538332,balanced,0.0004820087314855308,1500,elasticnet,saga,0.815974342508822,0.76947
292,0.09334811632875105,balanced,0.0002235214962672916,1500,elasticnet,saga,0.8156766852976092,0.670013
293,0.2829938834508436,balanced,0.000841090303748497,1500,elasticnet,saga,0.8159393909040625,0.842913
294,0.03091751880534198,balanced,0.0001306030966273523,1500,elasticnet,saga,0.8141074801995132,0.54769
295,0.16816537349340605,balanced,0.00016280063027947347,1500,elasticnet,saga,0.8159693166450851,0.736763
296,0.5952531437435578,balanced,0.0003100749357419189,1500,elasticnet,saga,0.8156091688960542,0.977346
297,0.05180471465167524,balanced,0.0005739921308403419,1500,elasticnet,saga,0.8150869328285909,0.596046
298,0.2828033979242056,balanced,0.00021313513651042152,1500,elasticnet,saga,0.8159558304845048,0.823526
299,1.714383991031593,balanced,0.00039251884893618953,1500,elasticnet,saga,0.814924977175465,1.31826
