trial,bootstrap,criterion,max_features,max_samples,min_samples_leaf,n_estimators,value,time,dataset
260,True,log_loss,0.5242417065993267,0.8219521267705654,0.05839024468632725,213,0.8025206897378698,2.264334,45062
261,True,log_loss,0.5659381265657972,0.800940794818161,0.19961463588590644,969,0.7696421571897532,7.713561,45062
262,True,gini,0.2796924894750815,0.9640418201630249,0.12443340476750267,814,0.7836759986730382,6.639214,45062
263,True,log_loss,0.19720110104073446,0.6203463559162525,0.08949409797198747,438,0.7852221704222861,3.224557,45062
264,True,log_loss,0.7772114709522224,0.930684998181718,0.23378530672791092,888,0.7822725500579579,7.661548,45062
265,True,log_loss,0.7211579571997797,0.8642453385808067,0.1812323675362143,259,0.7831765250149779,2.188894,45062
266,True,entropy,0.2318518525835497,0.5215868678985058,0.07634575469091238,185,0.7858388067267162,1.406286,45062
267,True,gini,0.6862412358130004,0.9203515140056,0.15844744109836967,729,0.7868440137320212,6.748044,45062
268,True,log_loss,0.7986583326886462,0.8444426510250453,0.1772582707958496,595,0.7863801647101717,5.101523,45062
269,True,entropy,0.6811693720904038,0.6233394322608115,0.2483619902698727,764,0.5,4.597187,45062
270,True,entropy,0.6864570368237398,0.7775424746511431,0.17319709005203582,108,0.7820755230955222,0.925609,45062
271,True,entropy,0.7087926080224751,0.5026148067714564,0.057062270988047815,196,0.8008969259727976,1.883549,45062
272,True,entropy,0.21911044026595575,0.6634658081690396,0.11112084309804299,749,0.78129476600145,5.37287,45062
273,True,gini,0.8089566243720596,0.8610354691013685,0.16860886683735682,878,0.7859524093228446,7.543127,45062
274,True,entropy,0.3843944083530859,0.8097946687299203,0.20883946625541688,398,0.7679186553001509,2.949183,45062
275,True,log_loss,0.563987029942505,0.5324267972414842,0.16229691759190473,102,0.7558968739462981,0.764708,45062
276,True,log_loss,0.7600395281440496,0.6349103600641072,0.14965113645269074,565,0.7838709741788977,4.56987,45062
277,True,log_loss,0.7308919717379252,0.8538404673704578,0.15345381128832186,86,0.7830628335153312,0.806655,45062
278,True,log_loss,0.276489562168969,0.5443002148398086,0.16964505881274777,446,0.7647773845571862,3.059378,45062
279,True,gini,0.6089418917665862,0.7106240266470361,0.20713032361604639,739,0.7683832638540672,5.779385,45062
280,True,entropy,0.5702154886897586,0.7859361356135932,0.08689525062672787,127,0.792998354838494,1.256042,45062
281,True,gini,0.3184566479782499,0.9158485218378867,0.1536157532477631,368,0.7783409921554142,2.929882,45062
282,True,gini,0.773546853433447,0.9363651252423009,0.08722028356925546,306,0.8037918572977969,3.601667,45062
283,True,entropy,0.6823514455790122,0.5403007568785623,0.14929223047105994,805,0.7812395606600617,6.186239,45062
284,True,entropy,0.20828326582214843,0.8051125747388206,0.20027501720580915,442,0.7674499861302675,3.03588,45062
285,True,gini,0.3093645469887248,0.6410935373466,0.09939575981439996,661,0.7890267961898705,5.0467,45062
286,True,log_loss,0.721368445564145,0.72486992122527,0.06307323151287705,908,0.8031135336145947,9.833733,45062
287,True,log_loss,0.5259365458201737,0.5696226855587976,0.13221912052014131,493,0.7761039083291233,3.671965,45062
288,True,gini,0.5481345467694736,0.9816972171067753,0.2373644924066184,354,0.7706571479617528,2.863494,45062
289,True,log_loss,0.30522404995539826,0.9906485452486233,0.1808349202948149,61,0.7643108671061951,0.483247,45062
290,True,log_loss,0.37960509766945505,0.8042636363482333,0.07281915697758667,206,0.7919337437515708,1.879322,45062
291,True,log_loss,0.5187127290994932,0.7806113941412625,0.0729537743738435,159,0.7989469389689036,1.579621,45062
292,True,gini,0.1653802765974226,0.771769108671323,0.1416601283057313,862,0.7663229949239462,6.125493,45062
293,True,entropy,0.4698364488004858,0.8345111686645541,0.13235310831690172,490,0.7842050265023728,4.368792,45062
294,True,gini,0.4673919020775664,0.9032018086164197,0.06039131551085369,655,0.8037719255313253,6.880048,45062
295,True,entropy,0.705401204550908,0.6651075324357487,0.15387717190078748,789,0.7833890996654043,6.241522,45062
296,True,entropy,0.46099147534479046,0.6193981056907696,0.24699793122817504,213,0.5,1.274746,45062
297,True,log_loss,0.5309614383621714,0.9546101029307801,0.14956250160685805,775,0.7829322397641701,6.856183,45062
298,True,entropy,0.8715813231206493,0.8878059254626638,0.09075329182553782,114,0.7968156650043777,1.345394,45062
299,True,entropy,0.7383313276927153,0.8172912087751518,0.12919409453249098,528,0.7905296292694478,5.021182,45062
