trial,C,class_weight,l1_ratio,max_iter,penalty,solver,value,time
279,109.92539766375188,balanced,0.030285741098956282,1500,elasticnet,saga,0.8137085865846692,6.022871
280,42.91786850379839,balanced,0.0007109787916942742,1500,elasticnet,saga,0.8137484569249627,4.09877
281,0.0012330247800834459,balanced,0.0001143348595663873,1500,elasticnet,saga,0.789552989763772,0.467455
282,0.06378234325659128,balanced,0.02289131530683704,1500,elasticnet,saga,0.8154234947546016,0.625146
283,0.13738912600573655,balanced,0.005622114524476698,1500,elasticnet,saga,0.8159368776448087,0.716286
284,1711.0770091714778,balanced,0.0024718486072349455,1500,elasticnet,saga,0.8136994693355855,11.491217
285,1.293945287608361,balanced,0.1363364718312005,1500,elasticnet,saga,0.8151531344762853,1.255166
286,0.14871071392333987,balanced,0.030785541778315037,1500,elasticnet,saga,0.8159616924126661,0.727925
287,792.3365132318797,balanced,0.6281776703992848,1500,elasticnet,saga,0.8136937480294091,11.567756
288,0.0015017161364500207,balanced,0.5085697220189419,1500,elasticnet,saga,0.6370112359212801,0.409407
289,0.8648291999429852,balanced,0.0010788909575795403,1500,elasticnet,saga,0.8153531773854802,1.151933
290,0.4710706537857876,balanced,0.8320133621840178,1500,elasticnet,saga,0.8153260976799962,1.103445
291,0.8728603218370986,balanced,0.0020654107883022314,1500,elasticnet,saga,0.8153173328862434,1.255573
292,11.67365447289358,balanced,0.0009132348475718366,1500,elasticnet,saga,0.81390582392518,2.536728
293,0.00040448891553844475,balanced,0.0003277320296937065,1500,elasticnet,saga,0.7795917095234773,0.538571
294,0.0010577102467159082,balanced,0.000405145271015336,1500,elasticnet,saga,0.7880021022376075,0.675646
295,0.0012900821944430664,balanced,0.036601508025716545,1500,elasticnet,saga,0.7796005319906729,0.541163
296,0.0028512853009438825,balanced,0.0024136213194527597,1500,elasticnet,saga,0.7982934369789884,0.485803
297,1493.8509900246077,balanced,0.00786767770625783,1500,elasticnet,saga,0.8136994693355855,12.998258
298,21.900897275660473,balanced,0.0004889669266916751,1500,elasticnet,saga,0.8138521194899442,3.228195
299,0.0034539190161299626,balanced,0.00014570500329756542,1500,elasticnet,saga,0.8003327211710168,0.528044
