trial,bootstrap,criterion,max_features,max_samples,min_samples_leaf,n_estimators,value,time
275,True,entropy,0.828536897401166,0.8430151346547071,0.05360366734714629,229,0.7957120868151376,5.809392
276,True,entropy,0.8319741008261634,0.843766563058638,0.050633991209054194,221,0.796232437361946,5.687062
277,True,entropy,0.8332034763596475,0.9179262789668907,0.06685947145290999,216,0.7897544198713625,5.435518
278,True,entropy,0.8695396347750333,0.7991532920170483,0.12141229618659921,313,0.7773925706317197,6.685134
279,True,entropy,0.8267804908997511,0.9396006978373544,0.06337533666342073,253,0.7930169104489708,6.431609
280,True,entropy,0.8556088619215438,0.8356230412471589,0.07920523385813441,188,0.784958879313009,4.39126
281,True,entropy,0.8130853890627546,0.8536297464022375,0.05006355758781297,159,0.7956870742044712,4.11864
282,True,entropy,0.8097800131893826,0.8687568220510741,0.05488582488636889,232,0.792892027211592,5.878678
283,True,entropy,0.7208972617361241,0.8536176152242758,0.0504163219466692,86,0.7934341701528811,2.185902
284,True,entropy,0.2448746252869255,0.9103672314558208,0.054965307882511534,265,0.7849116246078678,5.073966
285,True,gini,0.838014910957008,0.8654178503863041,0.07105777400334026,64,0.7866018437437261,1.633346
286,True,entropy,0.8793817295113641,0.9594460422882589,0.0626922086698923,207,0.793553689187864,5.409953
287,True,entropy,0.7879526427607428,0.8825827599657506,0.06411196816508262,333,0.7918040603655346,8.068501
288,True,entropy,0.8203305326784874,0.8063870573788731,0.05002129951703756,174,0.7979145237650526,4.399891
289,True,entropy,0.8075265242383609,0.8145020555841593,0.05416252490960766,240,0.7924760948612561,5.913875
290,True,entropy,0.7291370588628439,0.8474201772091535,0.07105497171430265,180,0.7876814517409663,4.172853
291,True,entropy,0.8253866676726183,0.8268427887425405,0.20988959256247663,164,0.7612289999882388,3.094424
292,True,entropy,0.8526770528818607,0.8018433642303319,0.050121731295860464,303,0.7961469114565908,7.647215
293,True,entropy,0.8594600122491458,0.7919825322933692,0.05895093403401608,298,0.7918133111630192,7.215003
294,True,entropy,0.7764412623574419,0.7707152970345038,0.05557511500739082,275,0.7929689654215528,6.547808
295,True,entropy,0.8468369993958603,0.8374415520020944,0.06036493375173965,370,0.7921090215643561,9.085772
296,True,entropy,0.889294130001631,0.8577584363723965,0.22966596726219082,333,0.7606695625021741,6.172659
297,True,gini,0.813166564587415,0.81215461995454,0.05016885972271369,211,0.7955244250059096,5.354539
298,True,entropy,0.8703710619594437,0.8002212709844543,0.06773705458366762,927,0.7890994956356817,21.932421
299,True,entropy,0.7705589537026893,0.75635188992074,0.062380812394549734,115,0.7886322838937905,2.790922
