id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
5913483855203263616,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,65921cba,aaffed8f,1,0,15707,320,50,1722,0,35,100084,79
5931445546571062338,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,582f25b1,3bd9e8e7,1,0,15705,320,50,1722,0,35,100084,79
6018825811726040653,0,2014-10-21 01:00:00,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,12578b26,8a4875bd,1,0,18993,320,50,2161,0,35,-1,157
6092187838895161110,1,2014-10-21 01:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0b799e69,1aa0e912,1,0,17654,300,250,1994,2,39,-1,33
6135654554589221830,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fc48426a,711ee120,1,0,15699,320,50,1722,0,35,-1,79
6161217530263210675,0,2014-10-21 01:00:00,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0fc1c3de,3f3d3fa8,1,0,21647,320,50,2487,1,547,100013,51
6173610083362401183,0,2014-10-21 01:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,59021a85,ef726eae,1,0,21611,320,50,2480,3,297,100111,61
6270747609039420168,1,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5226ed14,301d587a,1,0,15705,320,50,1722,0,35,100084,79
6392741767869569153,1,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,35e68eb0,2203a096,1,0,15707,320,50,1722,0,35,-1,79
6570469472437322895,0,2014-10-21 01:00:00,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,268968f1,05e70df4,1,0,17614,320,50,1993,2,1063,-1,33
6654001805979328364,0,2014-10-21 01:00:00,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,618aa56c,e2489c70,2b092d6f,4,0,21665,320,50,2493,3,35,-1,117
7013899098573558038,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,813f4895,3bd9e8e7,1,0,15705,320,50,1722,0,35,100084,79
7076062638914204607,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57ff3d8b,d787e91b,1,0,15702,320,50,1722,0,35,100084,79
7129317944501266957,1,2014-10-21 01:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f74227c4,779d90c2,1,0,17037,320,50,1934,2,39,-1,16
7138402873432668003,0,2014-10-21 01:00:00,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b438bab6,9fef9da8,1,0,20560,320,50,2271,0,687,100077,48
7182712795630896432,0,2014-10-21 01:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,47e1a08d,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
7357674821968422837,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,954236c0,2203a096,1,0,15707,320,50,1722,0,35,-1,79
7371037794920115649,0,2014-10-21 01:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,6b9769f2,edead9f4,1,0,19251,320,50,2201,3,35,-1,43
748487336523924122,0,2014-10-21 01:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b1766570,1f0bc64f,1,0,19772,320,50,2227,0,687,-1,48
7529249549509466982,0,2014-10-21 01:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,6fc85e22,7801e8d9,0f2161f8,d2c794ca,2b8b5988,dc70b0f9,1,0,20596,320,50,2161,0,35,-1,157
7546712848311346915,0,2014-10-21 01:00:00,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f17783b7,597f7364,1,0,19772,320,50,2227,0,687,100074,48
7930008252735495864,0,2014-10-21 01:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9fe05b3e,779d90c2,1,0,17037,320,50,1934,2,39,-1,16
7930566626292572379,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,1f0bc64f,1,0,15705,320,50,1722,0,35,-1,79
7988021875272144177,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ac77b71a,04f5b394,1,0,15699,320,50,1722,0,35,-1,79
8125964198147960010,0,2014-10-21 01:00:00,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,38ab5dac,be74e6fe,1,0,21647,320,50,2487,1,547,100013,51
8193717313729022333,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4ddd2e91,fbec56bc,1,0,15705,320,50,1722,0,35,-1,79
8390699363733879308,0,2014-10-21 01:00:00,1005,0,3e3abd65,fc967dfb,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,082ff367,eec78f77,1,0,19771,320,50,2227,0,687,100074,48
8426538036865063343,0,2014-10-21 01:00:00,1005,0,f6cba1bd,5c9c05b7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a0a7c8da,1f0bc64f,1,0,21647,320,50,2487,1,547,100188,51
8442880203495581005,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,ecb851b2,1,0,15703,320,50,1722,0,35,-1,79
8467480232810459757,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ca6991da,1f0bc64f,1,0,15702,320,50,1722,0,35,100083,79
8700575601946345020,0,2014-10-21 01:00:00,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3fabe118,3371dfeb,1,0,20251,320,50,2323,0,687,100081,48
8786099087368645027,1,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,862eee94,cbb77256,1,0,15707,320,50,1722,0,35,100084,79
8849687004663080874,0,2014-10-21 01:00:00,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,01ce05ce,8a4875bd,1,0,21647,320,50,2487,1,547,100055,51
9076609058713497587,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5fdf8f0a,c6263d8a,1,0,15701,320,50,1722,0,35,-1,79
9128405158005391349,0,2014-10-21 01:00:00,1005,1,3d88bdd0,28b9656a,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,08502ed6,900981af,1,2,18993,320,50,2161,0,35,-1,157
9170828122612250130,0,2014-10-21 01:00:00,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,c867003d,b7e932e7,1,0,20596,320,50,2161,0,35,-1,157
9352892448859724252,0,2014-10-21 01:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,050ceadb,76dc4769,1,0,16071,320,50,1784,2,175,100081,95
9444740494303650884,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e3121bdc,d0b8cc7c,1,0,15702,320,50,1722,0,35,-1,79
9462696159424373609,0,2014-10-21 01:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d49fda15,84ebbcd4,1,0,20359,216,36,2333,0,39,100081,157
9469467221452819545,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3c80a8db,1aa0e912,1,0,15707,320,50,1722,0,35,-1,79
9479283229082077064,0,2014-10-21 01:00:00,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b05c4b37,c6263d8a,1,0,15703,320,50,1722,0,35,-1,79
9573795501646843818,0,2014-10-21 01:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,e9e1e7fd,99e427c9,1,0,20508,320,50,2351,3,163,100020,61
9840556148026541772,0,2014-10-21 01:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6d30469d,1aa0e912,1,0,15705,320,50,1722,0,35,-1,79
10001200982081060743,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0319c284,aad45b01,1,0,20508,320,50,2351,3,163,-1,61
10020569518244897598,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0fb4b52c,158e4944,1,0,15708,320,50,1722,0,35,-1,79
10084565916351751816,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,22cda468,d787e91b,1,0,15703,320,50,1722,0,35,-1,79
10099338264812549641,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,65574a49,fbec56bc,1,0,19251,320,50,2201,3,35,-1,43
10185965623881978114,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,abb21929,1f0bc64f,1,0,15701,320,50,1722,0,35,100084,79
10226811042928474436,0,2014-10-21 02:00:00,1005,0,a831e579,8a429b45,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b68df1e1,fce66524,1,0,20352,320,50,2333,0,39,-1,157
10245447560746358781,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,733898dc,7801e8d9,0f2161f8,b69524ac,65456632,2b127119,1,2,21137,728,90,2418,0,423,100032,195
1053998892909327378,0,2014-10-21 02:00:00,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c23d1585,0fadd2fe,1,0,17614,320,50,1993,2,1063,-1,33
10540010230652863649,0,2014-10-21 02:00:00,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,85f6a78b,0594e7d0,1,0,19772,320,50,2227,0,687,100077,48
10670444927150398113,1,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7c023c1d,2203a096,1,0,15708,320,50,1722,0,35,100083,79
10722102460490388733,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,9c468a77,88e5bd12,a8964a12,1,2,21647,320,50,2487,1,547,-1,51
10734384452865676915,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,6fc85e22,7801e8d9,0f2161f8,b07e52e6,47239ba3,c65e0e5e,1,0,18993,320,50,2161,0,35,-1,157
10786673691382175261,0,2014-10-21 02:00:00,1005,0,4b0f0061,7195bdd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c8c99a79,1f0bc64f,1,0,21647,320,50,2487,1,547,100096,51
10860803683294627699,0,2014-10-21 02:00:00,1005,0,2f635482,5872eda5,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,aa39acdc,7abbbd5c,1,0,21647,320,50,2487,1,547,-1,51
10861937991822467403,0,2014-10-21 02:00:00,1005,0,1bf0f8d0,e2e5d9f1,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,e6c8724e,2dd4c797,1,0,20596,320,50,2161,0,35,-1,157
10915109284639873993,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3023d353,0989142d,1,0,15699,320,50,1722,0,35,-1,79
10938564109226342360,0,2014-10-21 02:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,832e4235,88fe1d5d,1,0,19772,320,50,2227,0,687,100075,48
11115005247537944231,0,2014-10-21 02:00:00,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2c38312f,48fdda0b,1,0,20312,320,50,1780,0,1711,100077,48
1112368903919311924,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,d07a81be,1b13b020,1,0,21647,320,50,2487,1,547,-1,51
11206588047780515846,0,2014-10-21 02:00:00,1005,1,34040f5c,c5206c87,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4b2128ef,8b1aa260,1,0,18993,320,50,2161,0,35,-1,157
11238953526575035186,0,2014-10-21 02:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5aaed6b1,3e7932d7,1,0,19771,320,50,2227,0,687,100075,48
11282026952142605746,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,e682fec6,479cf403,5096d134,1,0,21647,320,50,2487,1,547,-1,51
11339025084351486678,0,2014-10-21 02:00:00,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,308059d5,d787e91b,1,0,21647,320,50,2487,1,547,-1,51
1135520035935028642,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0d7beee6,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
11397541452812011087,0,2014-10-21 02:00:00,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d737c5cb,d2e5a0b2,1,0,17894,320,50,2039,2,39,100081,32
11425822889609966376,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,c425690f,bc8f5d71,1,0,21611,320,50,2480,3,297,100111,61
11545110251760263202,0,2014-10-21 02:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,174946de,4ea23a13,1,0,17653,300,250,1994,2,39,-1,33
11649416260448609986,0,2014-10-21 02:00:00,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,5c1a2683,cb7ca6a2,1,0,20596,320,50,2161,0,35,-1,157
11692487641128428011,0,2014-10-21 02:00:00,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,0fadd2fe,1,0,6392,320,50,547,3,47,-1,23
11858262681553309529,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,6fc85e22,7801e8d9,0f2161f8,515eacd7,37bcf5a1,649e7a14,1,0,21647,320,50,2487,1,547,-1,51
1189055660092466266,0,2014-10-21 02:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af4a9787,05b9fa1b,1,0,17262,320,50,1872,3,39,-1,23
12159208848234055754,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,ceda2cee,1b13b020,1,0,21647,320,50,2487,1,547,-1,51
12274817809658482906,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ef520179,1f0bc64f,1,0,15705,320,50,1722,0,35,-1,79
12326598595709442043,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,d42b1569,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
12398581450280110492,1,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2c8402d7,4ea23a13,1,0,15708,320,50,1722,0,35,-1,79
12405316141410761732,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6427dba2,be87996b,1,2,15707,320,50,1722,0,35,100083,79
12478286996724466068,0,2014-10-21 02:00:00,1005,0,e149eb68,91cdcccd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1df1c861,7abbbd5c,1,0,19251,320,50,2201,3,35,-1,43
12524882934837222582,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,46570980,5daab0ac,4557228f,1,0,21647,320,50,2487,1,547,100188,51
12619771213517439229,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8b5d6a6,8a4875bd,1,0,15699,320,50,1722,0,35,100083,79
1271656732838745373,0,2014-10-21 02:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b2d610ac,8a4875bd,1,0,20366,320,50,2333,0,39,100079,157
12722687266408277068,1,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,978624ea,d787e91b,1,0,15708,320,50,1722,0,35,100084,79
1289758216346038285,1,2014-10-21 02:00:00,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b4ea41ce,1f0bc64f,1,0,17914,320,50,2043,2,39,100084,32
12911580650039662606,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,a99f214a,ee0e0789,b314d7b9,1,0,21647,320,50,2487,1,547,-1,51
13014176793804690387,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,90dc724d,7fdd04d2,1,0,15699,320,50,1722,0,35,-1,79
13020748840735203733,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a9c30ca2,69364ea4,1f0bc64f,1,0,21647,320,50,2487,1,547,100034,51
13070648907840265518,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e1086d0a,1f0bc64f,1,0,15699,320,50,1722,0,35,-1,79
13084735671689785144,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4cf55065,2e0de5da,1,2,15704,320,50,1722,0,35,-1,79
13085937575847312407,0,2014-10-21 02:00:00,1005,0,517b8671,ac5abf20,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a77fb2cf,5ec45883,1,0,19878,320,50,2271,0,687,100079,48
13160749694634898301,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,11a9c7ad,ae637522,8ded1f7a,a99f214a,316996bd,bd1ec0c7,1,2,21611,320,50,2480,3,297,100111,61
1319154081278254332,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6e14e1f,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
13236926020745700707,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,56b2a3de,24f6b932,1,0,21611,320,50,2480,3,297,100111,61
13514104333104489735,1,2014-10-21 02:00:00,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1be353bd,900ad1f7,1,0,19665,320,50,2253,2,303,-1,52
13529381875843204927,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,6318c2f7,4ea23a13,1,0,19251,320,50,2201,3,35,-1,43
13749041775205582076,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,7d9d6c3f,2347f47a,0f2161f8,b2fe2bf4,867ae8a6,1f0bc64f,1,3,19776,320,50,2229,0,687,100031,48
13766646411118042965,1,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,b66aecf8,2cf78514,aa35da31,1,2,21647,320,50,2487,1,547,-1,51
13813455178337548484,0,2014-10-21 02:00:00,1010,1,85f751fd,c4e18dd6,50e219e0,da594cec,7801e8d9,cef3e649,fbc6e4c2,56cf9c13,c144e605,4,0,21647,320,50,2487,1,547,-1,51
13886951498671124300,0,2014-10-21 02:00:00,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7e0028de,fce66524,1,0,21647,320,50,2487,1,547,100013,51
13981735446330918522,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,36ec78d8,1273196f,e62a69fe,1,2,21647,320,50,2487,1,547,-1,51
1405302212883155957,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b13c3c6,ecb851b2,1,0,15703,320,50,1722,0,35,100084,79
14133303631199310594,0,2014-10-21 02:00:00,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cadcfa8c,2203a096,1,0,17653,300,250,1994,2,39,-1,33
14186136889274313835,1,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,972ab46e,d787e91b,1,0,15705,320,50,1722,0,35,-1,79
14223224584149577212,1,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,7c7508aa,885c7f3f,0f2161f8,a99f214a,ef5d0439,c6263d8a,1,0,19775,320,50,2229,0,687,100031,48
14356883240849171650,0,2014-10-21 02:00:00,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,95bbf3e0,c6263d8a,1,0,19776,320,50,2229,0,687,100031,48
14433522798266880904,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,f6b64d19,7abbbd5c,1,0,21647,320,50,2487,1,547,100170,51
14623722469311397031,0,2014-10-21 02:00:00,1005,0,d8bb8687,98e6755b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,6cf51027,d4897fef,1,0,17239,320,50,1973,3,39,100148,23
1462812691290613853,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,59ac940d,5096d134,1,0,15704,320,50,1722,0,35,-1,79
14741098172217597185,0,2014-10-21 02:00:00,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7d773e2e,76dc4769,1,0,16208,320,50,1800,3,167,100081,23
14788586950959806297,0,2014-10-21 02:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0e058372,2577a40c,1,0,20018,300,250,2286,3,39,-1,23
1484055236921432015,0,2014-10-21 02:00:00,1005,1,cbb01868,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fcdd7f7a,1f0bc64f,1,0,20366,320,50,2333,0,39,-1,157
14852907341992699368,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,c3f39675,2347f47a,0f2161f8,a99f214a,8560e2a7,a525314e,1,0,21647,320,50,2487,1,547,-1,51
14877912652438948448,1,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,fa48dd58,466d92d4,6afc734f,1,2,21647,320,50,2487,1,547,100183,51
14916128166873835341,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,c48fa837,aad45b01,1,0,20984,320,50,2371,0,551,100217,46
15070229577077370624,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,5adb10d9,2347f47a,cef3e649,a99f214a,9a8ab7a7,ac221d6c,1,2,19251,320,50,2201,3,35,100041,43
15080959351819832338,0,2014-10-21 02:00:00,1010,1,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,6580bf8f,59899991,fecab627,4,0,21665,320,50,2493,3,35,-1,117
1521834000651912692,0,2014-10-21 02:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3d824fae,1f0bc64f,1,0,19251,320,50,2201,3,35,-1,43
15361111971191308855,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,c724b95a,2ee63ff8,1,0,21611,320,50,2480,3,297,100111,61
15410549548341631802,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,578076df,2ea4f8ba,1,0,19743,320,50,2264,3,427,100000,61
15670070641075362635,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,ee25f1ed,d9b5648e,75d80bbe,a99f214a,d2366218,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
15763628778492379682,0,2014-10-21 02:00:00,1005,0,686546d3,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a9e079df,5096d134,1,0,21647,320,50,2487,1,547,100188,51
15763822421843413522,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,b70cadb5,0dedddc5,1,2,17017,320,50,1873,3,39,-1,23
15778848577979345379,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bd2f21b1,c144e605,1,0,15704,320,50,1722,0,35,-1,79
1609185275489553493,0,2014-10-21 02:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,db4396ca,7801e8d9,0f2161f8,d71f625d,b551ddb6,a2110d08,1,2,21137,728,90,2418,0,423,100032,195
1622265012558557610,0,2014-10-21 02:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,21c7681d,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
16243298875380226945,0,2014-10-21 02:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,242a5430,8bfcd3c6,1,0,17037,320,50,1934,2,39,-1,16
16267301341524005455,0,2014-10-21 02:00:00,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af434ea8,ad6d46df,1,0,21647,320,50,2487,1,547,-1,51
