Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2012-08-12,Townsville,6.4,22.9,0.0,4.6,11.0,ENE,35.0,S,NE,11.0,22.0,32.0,18.0,1021.5,1017.4,0.0,0.0,17.4,21.7,No,No
2016-09-03,Moree,11.8,18.0,14.8,,,NNW,59.0,W,W,30.0,31.0,77.0,52.0,1014.4,1015.6,8.0,4.0,13.2,17.1,Yes,No
2014-02-27,Darwin,25.8,30.9,9.2,7.6,4.9,WNW,43.0,WSW,W,17.0,24.0,78.0,82.0,1009.8,1007.3,3.0,7.0,27.8,28.3,Yes,Yes
2015-03-16,SydneyAirport,17.3,23.8,7.2,7.4,6.1,SSE,48.0,SE,SE,13.0,17.0,53.0,39.0,1017.2,1015.8,7.0,5.0,20.5,22.8,Yes,No
2013-11-15,PerthAirport,15.8,33.6,0.0,11.6,13.1,E,61.0,ENE,E,31.0,30.0,35.0,16.0,1015.3,1011.5,0.0,0.0,23.5,32.6,No,No
2016-11-10,PearceRAAF,4.9,24.1,0.0,,8.0,W,43.0,NW,NW,20.0,31.0,53.0,65.0,1011.7,1009.2,3.0,8.0,18.4,19.3,No,No
2011-01-05,NorahHead,17.6,24.1,0.0,,,S,22.0,S,ESE,9.0,15.0,65.0,64.0,1008.1,1006.1,,,21.3,22.7,No,Yes
2015-09-17,Nuriootpa,4.7,15.8,9.8,2.0,6.4,,31.0,,,,,81.0,63.0,1027.4,1027.3,7.0,6.0,10.7,14.5,Yes,No
2013-05-08,Moree,10.8,25.3,0.0,4.2,10.4,ENE,30.0,E,SSE,20.0,9.0,51.0,25.0,1029.1,1024.6,2.0,2.0,17.8,25.0,No,No
2012-07-31,Watsonia,5.5,13.1,0.4,0.6,6.1,ESE,24.0,,SE,0.0,9.0,100.0,62.0,1030.6,1027.7,2.0,7.0,6.3,11.0,No,No
2015-05-05,Brisbane,16.7,,0.0,2.8,10.1,,,SW,NE,6.0,6.0,74.0,58.0,1014.3,1009.9,0.0,1.0,21.7,27.2,No,
2013-09-16,Katherine,23.9,38.0,0.0,8.0,,NW,33.0,WNW,NW,17.0,7.0,66.0,27.0,1011.8,1006.4,1.0,3.0,28.7,36.7,No,No
2009-06-25,Woomera,9.1,18.4,0.0,3.8,4.4,N,41.0,NNE,NNW,19.0,20.0,54.0,90.0,1012.9,1008.8,6.0,8.0,13.2,14.2,No,Yes
2017-05-28,Uluru,8.0,24.6,0.0,,,E,33.0,SE,ESE,11.0,13.0,46.0,25.0,1021.7,1018.8,4.0,,13.8,23.5,No,No
2015-01-18,Bendigo,8.2,23.7,0.0,,,SSE,46.0,S,SSE,20.0,20.0,61.0,40.0,1015.5,1014.4,8.0,3.0,15.4,21.3,No,No
2015-07-03,Moree,0.4,15.5,,,,SSE,26.0,ESE,S,7.0,15.0,89.0,52.0,1026.4,1023.2,,,5.6,15.1,,
2010-12-02,Dartmoor,14.7,29.5,0.0,3.0,10.6,ESE,57.0,ENE,SE,13.0,13.0,90.0,42.0,1012.5,1009.7,,,19.3,26.5,No,No
2011-10-04,Brisbane,10.6,24.7,6.0,5.2,11.4,SSE,28.0,WSW,ENE,6.0,13.0,53.0,44.0,1022.0,1018.1,0.0,1.0,18.3,22.1,Yes,No
2011-08-04,PearceRAAF,5.0,16.1,4.0,,9.6,S,26.0,,SSW,0.0,13.0,90.0,51.0,1026.2,1024.7,0.0,3.0,8.8,15.7,Yes,No
2013-08-11,PearceRAAF,11.5,18.3,,,8.6,SW,39.0,,SW,0.0,24.0,94.0,46.0,1018.7,1018.7,,8.0,14.9,16.9,,Yes
2012-09-24,PerthAirport,4.7,19.5,0.0,4.4,9.8,WNW,35.0,NNW,WSW,4.0,19.0,57.0,54.0,1013.3,1010.1,1.0,6.0,14.9,18.1,No,Yes
2016-07-09,Cairns,15.9,27.1,0.0,,,SE,43.0,S,SE,17.0,28.0,64.0,52.0,1018.4,1015.1,,,22.1,25.8,No,No
2012-06-05,Melbourne,10.8,12.6,11.2,0.0,0.5,SSE,70.0,SSE,SSE,44.0,35.0,57.0,65.0,1014.1,1017.2,7.0,7.0,12.0,12.1,Yes,No
2010-04-07,SydneyAirport,18.6,25.9,2.0,2.8,1.1,NNW,37.0,N,N,24.0,28.0,87.0,58.0,1016.5,1012.2,8.0,7.0,20.2,25.4,Yes,Yes
2013-06-09,Mildura,2.3,16.5,0.0,2.2,8.2,NNE,19.0,NE,N,7.0,7.0,79.0,40.0,1026.3,1022.4,6.0,1.0,6.9,16.1,No,No
2016-12-13,Melbourne,16.5,36.3,0.0,11.6,1.5,NNW,48.0,N,NNW,20.0,13.0,27.0,22.0,1009.2,1004.2,7.0,8.0,27.3,33.8,No,No
2014-12-01,GoldCoast,19.2,28.1,0.0,,,NE,35.0,NE,NE,19.0,30.0,50.0,55.0,1015.5,1012.5,,,27.1,26.0,No,No
2013-08-29,Cobar,16.8,29.9,0.0,8.4,,NNW,57.0,NE,NNE,28.0,26.0,40.0,11.0,1017.4,1011.2,4.0,3.0,20.4,29.4,No,No
2015-07-17,PerthAirport,11.8,20.9,0.0,3.8,2.0,NNE,39.0,NNE,NNE,24.0,17.0,38.0,38.0,1023.6,1021.1,5.0,8.0,15.0,19.9,No,No
2016-09-03,Walpole,8.0,16.7,5.6,,,NW,28.0,NW,WNW,11.0,15.0,73.0,62.0,1023.6,1021.6,,,12.2,15.8,Yes,No
2017-05-10,Sale,4.7,17.7,0.0,,,,,NW,NNW,13.0,7.0,94.0,60.0,1026.8,1023.4,,,9.2,17.1,No,No
2016-03-20,SydneyAirport,17.5,21.0,0.0,7.8,3.4,SSW,52.0,SSW,SSE,30.0,26.0,65.0,93.0,1017.5,1016.8,7.0,8.0,18.2,17.8,No,Yes
2011-10-02,WaggaWagga,2.9,19.2,6.6,1.2,9.7,E,37.0,SSE,SSW,9.0,13.0,77.0,40.0,1017.4,1017.1,1.0,7.0,10.7,18.4,Yes,Yes
2011-05-17,Canberra,-0.3,16.5,0.0,1.2,7.9,S,28.0,SW,S,2.0,6.0,82.0,35.0,1031.8,1028.1,7.0,0.0,6.1,16.1,No,No
2010-08-04,Wollongong,10.2,17.5,0.4,,,NNW,33.0,WSW,N,13.0,13.0,58.0,47.0,1018.8,1014.8,,,13.8,17.1,No,No
2015-08-19,Ballarat,3.7,9.9,0.0,,,NNE,28.0,ENE,N,13.0,19.0,76.0,65.0,1026.8,1024.5,8.0,8.0,5.7,8.3,No,No
2016-04-05,CoffsHarbour,15.8,26.4,0.0,,,ENE,26.0,WSW,E,9.0,17.0,59.0,49.0,1021.5,1018.9,,,24.4,25.4,No,No
2012-10-15,Walpole,10.2,18.4,,,,WSW,44.0,WNW,SW,19.0,19.0,79.0,70.0,1018.7,1020.0,,,16.1,16.5,,
2008-12-25,Penrith,17.6,27.8,0.6,,,NE,33.0,NNE,NNE,7.0,15.0,99.0,56.0,,,,,19.0,26.4,No,No
2011-01-23,Cairns,23.5,31.5,43.8,0.8,8.5,SSE,52.0,SSE,SSE,20.0,19.0,70.0,51.0,1004.7,1002.9,6.0,5.0,27.6,31.3,Yes,No
2011-06-26,NorahHead,9.0,20.4,0.0,,,WNW,26.0,NNW,NW,7.0,9.0,78.0,47.0,1027.1,1023.3,,,14.3,19.5,No,No
2012-03-09,GoldCoast,19.3,28.8,0.0,,,SE,19.0,ESE,ENE,9.0,13.0,58.0,49.0,1011.2,1008.5,,,25.9,27.9,No,No
2015-01-26,Richmond,20.3,20.4,0.0,,,SSE,30.0,S,S,13.0,17.0,73.0,90.0,1013.2,1013.4,8.0,8.0,20.4,18.7,No,Yes
2012-02-16,Canberra,10.5,28.6,0.0,5.5,8.4,WNW,39.0,E,WNW,2.0,15.0,83.0,40.0,1018.7,1015.7,4.0,7.0,16.9,26.1,No,No
2009-07-08,Wollongong,9.6,15.4,7.8,,,NNW,33.0,S,WSW,19.0,9.0,77.0,89.0,1030.0,1028.7,,8.0,13.0,11.9,Yes,Yes
2012-08-09,Sydney,9.5,19.8,0.0,3.4,6.6,W,63.0,WNW,WSW,9.0,31.0,51.0,18.0,1014.7,1009.9,7.0,2.0,13.5,18.9,No,No
2011-08-29,Watsonia,9.7,14.3,0.0,3.8,5.2,N,41.0,WSW,SSW,17.0,20.0,79.0,61.0,1018.2,1020.0,1.0,4.0,11.4,12.6,No,No
2015-12-02,Witchcliffe,9.6,30.5,0.0,,,S,39.0,E,SE,15.0,24.0,44.0,48.0,1018.1,1014.1,,,21.9,24.9,No,No
2013-08-10,Dartmoor,5.7,15.7,4.4,0.8,8.1,WNW,37.0,NNW,W,9.0,17.0,94.0,68.0,1016.6,1015.9,,,8.4,15.1,Yes,No
2012-07-03,Watsonia,7.8,13.0,3.0,0.4,3.2,SSW,24.0,WSW,SW,6.0,11.0,100.0,78.0,1024.5,1023.6,7.0,6.0,9.8,12.5,Yes,Yes
2014-11-21,Woomera,16.0,34.4,1.4,,,SSW,26.0,SSE,NNW,17.0,11.0,66.0,15.0,1013.6,1010.2,,,20.2,31.4,Yes,Yes
2011-01-18,MountGinini,6.3,18.3,0.0,,,NW,30.0,NNE,NW,4.0,17.0,61.0,49.0,,,,,10.2,16.7,No,No
2010-09-08,Nuriootpa,8.7,15.8,1.0,5.0,2.5,NE,39.0,NNE,NNE,11.0,19.0,82.0,71.0,1019.6,1013.8,8.0,7.0,10.1,14.9,No,Yes
2013-01-20,Woomera,17.3,36.3,0.2,14.4,13.1,SSE,50.0,SE,SW,26.0,19.0,40.0,15.0,1012.5,1009.5,1.0,1.0,21.9,34.0,No,No
2015-05-12,Albury,11.2,17.2,0.8,,,W,44.0,NW,NNW,20.0,24.0,91.0,64.0,1015.4,1012.1,8.0,8.0,12.2,15.8,No,No
2010-12-17,Melbourne,12.1,23.8,0.0,6.0,7.1,W,57.0,N,NNW,20.0,30.0,49.0,28.0,1003.1,999.4,2.0,7.0,17.7,23.5,No,Yes
2012-07-29,Witchcliffe,3.1,16.7,0.0,,,NNE,41.0,NE,NNE,9.0,22.0,,,1030.0,1026.9,,,11.4,16.3,No,No
2009-10-06,Williamtown,9.1,20.7,4.2,5.0,9.8,SSE,33.0,WNW,SSE,19.0,26.0,77.0,61.0,1019.5,1016.7,1.0,2.0,15.2,18.9,Yes,No
2010-12-23,Bendigo,9.4,24.3,0.0,5.8,,SSE,46.0,SSE,SSE,17.0,24.0,67.0,39.0,1020.3,1021.4,0.0,1.0,15.6,22.8,No,No
2013-08-25,Tuggeranong,3.5,17.7,0.0,,,NNW,31.0,SSW,N,6.0,19.0,77.0,47.0,1025.0,1021.8,,,9.1,16.2,No,No
2010-07-23,Dartmoor,8.8,14.9,0.4,0.4,1.7,SE,19.0,ENE,,7.0,0.0,88.0,71.0,1036.0,1033.5,,,10.7,13.5,No,No
2014-08-20,Katherine,11.0,31.5,0.0,6.8,,ESE,35.0,E,ESE,15.0,13.0,,,1017.9,1013.3,0.0,0.0,18.9,30.0,No,No
2016-10-04,Launceston,9.4,14.5,6.0,,,NW,41.0,NW,N,15.0,9.0,80.0,85.0,,,4.0,8.0,11.4,11.2,Yes,Yes
2009-04-08,PerthAirport,17.4,33.6,0.0,7.4,10.0,NNE,35.0,ENE,WSW,19.0,20.0,25.0,12.0,1019.3,1016.1,7.0,5.0,24.8,32.9,No,No
2013-01-22,Adelaide,14.1,29.1,0.0,7.6,13.1,SW,43.0,SE,WSW,4.0,24.0,59.0,40.0,1014.8,1013.5,,,19.4,27.0,No,No
2016-01-15,Walpole,14.1,32.0,0.0,,,SE,41.0,NNE,SE,9.0,24.0,48.0,32.0,1022.1,1018.1,,,23.9,30.7,No,No
2011-05-25,Sale,4.7,14.8,4.4,0.6,4.4,SW,22.0,NW,WSW,9.0,11.0,90.0,66.0,1019.8,1018.4,4.0,6.0,8.2,12.5,Yes,No
2010-05-27,Moree,12.6,21.3,0.0,2.2,5.6,WSW,26.0,S,SSW,9.0,9.0,87.0,52.0,1015.5,1014.0,7.0,6.0,13.8,21.0,No,No
2012-05-14,Perth,11.3,21.8,0.0,2.0,5.9,SW,31.0,NNE,SW,7.0,11.0,93.0,63.0,1019.5,1018.4,7.0,4.0,14.9,20.4,No,No
2008-07-09,Perth,9.8,19.5,8.0,1.2,2.5,ESE,31.0,,ESE,0.0,9.0,97.0,64.0,1026.4,1024.9,7.0,6.0,12.1,18.7,Yes,Yes
2013-11-23,Newcastle,,22.2,15.0,,,,,,NE,0.0,4.0,95.0,94.0,,,7.0,8.0,19.2,17.8,Yes,Yes
2017-06-11,Albury,1.4,16.6,0.0,,,ENE,13.0,NE,NE,4.0,6.0,100.0,60.0,1031.1,1026.5,1.0,,6.6,16.3,No,No
2013-09-16,Sydney,14.6,17.7,1.2,2.2,0.0,ENE,80.0,S,ENE,6.0,35.0,75.0,91.0,1016.0,1010.0,8.0,8.0,16.5,16.5,Yes,Yes
2012-08-27,Sale,-0.6,15.6,0.2,2.4,9.0,NNE,20.0,NW,ENE,9.0,6.0,69.0,49.0,1023.5,1019.9,5.0,7.0,7.9,14.1,No,No
2015-11-27,Newcastle,18.6,22.7,0.0,,,,,SE,,9.0,,62.0,,,,8.0,,20.0,,No,No
2009-01-08,Melbourne,12.6,19.8,0.0,5.2,11.5,SE,56.0,SSW,SSE,28.0,35.0,57.0,42.0,1017.7,1019.2,4.0,4.0,15.5,18.4,No,No
2010-02-17,Sale,11.2,23.0,0.0,5.2,12.8,ESE,31.0,NNE,SE,7.0,15.0,85.0,56.0,1017.4,1018.3,2.0,7.0,17.4,22.3,No,No
2014-10-10,Newcastle,11.5,26.0,0.0,,,,,,,0.0,,76.0,,,,0.0,,16.6,,No,No
2015-10-12,Cobar,17.0,33.7,1.2,7.2,,N,57.0,N,W,13.0,20.0,36.0,18.0,1016.7,1013.3,1.0,2.0,24.4,32.4,Yes,No
2011-01-29,Launceston,9.6,23.1,0.0,,,NW,46.0,WNW,NW,4.0,20.0,79.0,46.0,1019.4,1016.5,,,14.8,22.6,No,No
2015-08-11,Perth,10.1,18.3,3.8,2.0,7.1,SSW,30.0,SSE,SSW,9.0,13.0,66.0,53.0,1029.0,1028.3,6.0,5.0,13.9,17.4,Yes,No
2015-08-08,Cobar,4.4,15.0,0.0,2.4,,SSW,26.0,S,SW,9.0,9.0,57.0,40.0,1025.9,1022.4,2.0,3.0,10.7,14.1,No,No
2015-06-08,Bendigo,5.1,16.8,0.0,,,NW,46.0,N,NW,11.0,22.0,83.0,64.0,1020.5,1016.5,8.0,8.0,8.3,16.4,No,No
2010-02-20,Cairns,25.3,29.7,1.2,3.4,0.8,SE,37.0,SSE,SSE,20.0,20.0,83.0,95.0,1010.7,1009.0,7.0,8.0,26.7,25.3,Yes,Yes
2009-05-08,Williamtown,10.7,16.1,0.4,3.4,0.8,SW,33.0,WNW,SW,13.0,13.0,90.0,98.0,1026.3,1024.5,5.0,8.0,14.9,15.5,No,Yes
2011-10-08,Albury,8.7,21.8,0.0,,,WSW,33.0,SE,W,4.0,24.0,79.0,50.0,1012.2,1009.5,,,13.5,21.3,No,No
2010-04-30,MelbourneAirport,10.5,16.0,0.2,3.6,0.0,WSW,26.0,SW,S,13.0,11.0,79.0,67.0,1028.3,1026.6,8.0,7.0,13.0,15.9,No,No
2016-10-28,Canberra,8.9,18.6,0.0,,,ENE,26.0,SSW,SE,2.0,11.0,74.0,67.0,1020.4,1017.4,8.0,8.0,11.3,16.4,No,No
2015-07-23,MelbourneAirport,5.1,14.6,0.0,2.0,8.6,N,48.0,N,N,24.0,20.0,83.0,66.0,1025.8,1022.7,1.0,5.0,9.1,14.2,No,Yes
2016-08-22,Melbourne,7.8,16.0,5.6,1.6,5.1,SSW,35.0,N,NNW,7.0,6.0,83.0,89.0,1014.4,1012.8,5.0,7.0,11.1,10.5,Yes,Yes
2011-12-01,Ballarat,1.6,15.4,1.6,,,S,46.0,SW,SW,17.0,26.0,83.0,54.0,1023.6,1023.9,7.0,8.0,9.9,14.3,Yes,No
2015-03-12,Katherine,22.1,37.6,0.0,6.2,,S,30.0,W,S,9.0,15.0,81.0,43.0,1010.0,1005.6,3.0,2.0,28.7,37.5,No,No
2013-03-19,Wollongong,13.9,22.3,0.0,,,SSE,26.0,SW,SSE,13.0,15.0,65.0,59.0,1024.4,1023.2,,,18.9,21.9,No,No
2009-11-27,Hobart,12.4,13.3,0.8,3.4,0.0,S,37.0,S,S,13.0,17.0,88.0,70.0,1008.8,1010.6,8.0,8.0,12.8,12.5,No,Yes
2015-11-18,Nuriootpa,12.3,38.6,0.0,13.8,11.0,WNW,57.0,WNW,WNW,28.0,30.0,11.0,8.0,1013.6,1011.0,3.0,6.0,31.1,36.1,No,No
2011-01-23,WaggaWagga,18.2,33.9,3.4,9.8,12.4,NW,39.0,ENE,NW,15.0,11.0,70.0,34.0,1010.5,1005.9,3.0,3.0,21.3,31.4,Yes,No
2017-02-27,Nuriootpa,14.6,34.6,0.0,13.8,12.4,SE,35.0,E,NNE,11.0,19.0,39.0,21.0,1017.8,1015.8,0.0,,23.5,33.8,No,No
2015-06-05,BadgerysCreek,3.6,15.1,2.0,,,WSW,28.0,W,SW,4.0,13.0,100.0,58.0,1019.5,1019.5,,,8.3,14.6,Yes,No
2009-07-15,Dartmoor,2.2,13.0,1.2,0.6,6.0,ESE,22.0,NNE,NNW,9.0,7.0,99.0,85.0,1009.9,1009.6,,,3.2,11.8,Yes,Yes
2015-02-04,Penrith,13.9,26.1,0.0,,,SE,22.0,ESE,E,2.0,7.0,69.0,48.0,,,,,20.2,25.9,No,Yes
2011-08-22,Townsville,11.1,27.5,0.0,8.0,10.6,ENE,44.0,SSE,ENE,22.0,35.0,46.0,52.0,1022.4,1018.3,1.0,2.0,21.1,22.9,No,No
2014-08-21,Brisbane,12.1,23.2,0.0,6.6,10.2,ESE,39.0,SSW,SE,7.0,17.0,58.0,52.0,1023.2,1020.7,1.0,3.0,18.3,21.4,No,Yes
2011-11-02,Ballarat,8.7,14.5,0.6,,,SW,35.0,WSW,WSW,20.0,24.0,99.0,96.0,1016.0,1014.4,8.0,8.0,10.3,13.2,No,Yes
2015-06-10,Mildura,2.7,14.1,0.0,0.2,4.9,SE,35.0,S,SE,11.0,19.0,88.0,48.0,1035.2,1033.1,0.0,3.0,5.2,13.1,No,No
2010-04-26,Ballarat,1.2,15.2,0.0,,,N,37.0,N,NNW,20.0,24.0,98.0,57.0,1024.8,1021.0,5.0,1.0,8.6,14.3,No,No
2014-12-05,Albury,17.2,28.9,0.0,,,SE,37.0,NE,SSW,11.0,15.0,59.0,69.0,1007.0,1003.0,,8.0,23.2,25.3,No,No
2012-04-01,Sydney,16.2,25.4,0.0,5.6,8.1,WSW,39.0,WNW,E,9.0,17.0,67.0,59.0,1018.3,1015.0,,,21.0,23.7,No,No
2009-10-11,Richmond,9.8,18.3,2.4,,,N,30.0,WSW,NNE,11.0,19.0,87.0,71.0,1025.6,1020.0,,,13.6,16.0,Yes,No
2010-06-29,Richmond,-3.8,13.6,0.0,1.0,,E,17.0,,E,0.0,4.0,99.0,42.0,1020.6,1017.2,,,0.8,13.1,No,No
2016-02-23,MelbourneAirport,18.3,41.4,0.0,6.8,9.4,N,74.0,N,N,50.0,39.0,30.0,14.0,1012.8,1008.8,6.0,3.0,29.3,39.6,No,No
2015-06-16,Tuggeranong,7.1,11.9,16.4,,,SSW,13.0,SE,,6.0,0.0,100.0,100.0,1022.3,1018.5,,,10.8,11.7,Yes,Yes
2012-01-27,MountGambier,13.7,31.9,0.0,8.0,13.2,,,SE,SSE,22.0,15.0,62.0,29.0,1017.0,1012.1,1.0,0.0,19.7,31.9,No,No
2010-02-10,Brisbane,21.4,29.9,7.0,5.8,9.3,SE,33.0,SE,ESE,11.0,19.0,65.0,54.0,1018.9,1016.3,7.0,3.0,26.5,29.1,Yes,No
2010-04-03,GoldCoast,19.9,26.9,0.0,,,SE,52.0,SSE,SE,30.0,35.0,66.0,67.0,1018.4,1015.4,,,24.2,25.6,No,No
2012-06-05,Portland,10.7,12.6,11.8,0.6,0.9,SE,59.0,SSE,SE,30.0,31.0,63.0,66.0,1019.7,1020.6,8.0,7.0,11.6,12.0,Yes,No
2010-05-10,Penrith,8.8,24.8,0.0,,,NNE,20.0,N,NE,4.0,13.0,98.0,43.0,,,,,14.1,24.5,No,No
2013-03-28,Hobart,14.7,18.3,0.0,7.8,0.6,NNW,56.0,NNW,NNW,15.0,15.0,53.0,49.0,1008.5,1007.1,,,14.9,16.6,No,No
2015-12-25,CoffsHarbour,18.2,25.1,12.2,,,SSE,37.0,SW,SSE,22.0,22.0,71.0,71.0,1016.6,1013.9,1.0,,22.3,24.2,Yes,No
2009-07-24,CoffsHarbour,8.1,18.0,0.0,3.4,8.4,SSE,41.0,SW,S,22.0,30.0,48.0,56.0,1023.6,1023.0,1.0,1.0,14.7,17.2,No,Yes
2016-07-19,Nhil,9.1,13.0,0.2,,,SSW,17.0,,E,0.0,7.0,97.0,89.0,1022.1,1021.0,,,10.3,12.6,No,Yes
2015-04-20,Albury,6.9,18.2,0.2,,,SSE,54.0,S,SE,19.0,28.0,45.0,40.0,1031.0,1028.4,,,13.1,16.8,No,No
2014-10-06,BadgerysCreek,15.7,31.8,0.0,,,E,26.0,N,NNE,4.0,9.0,73.0,41.0,1019.2,1011.3,,,18.5,28.6,No,No
2013-05-23,Canberra,3.5,14.4,3.2,0.6,,ESE,44.0,SSE,SE,20.0,24.0,75.0,53.0,1016.6,1017.5,7.0,8.0,11.0,12.1,Yes,No
2010-05-01,Ballarat,3.0,16.3,0.2,,,N,44.0,N,N,26.0,30.0,99.0,66.0,1025.1,1021.9,8.0,,9.3,15.9,No,No
2012-06-06,PearceRAAF,15.0,17.1,0.0,,0.0,ENE,59.0,ENE,ENE,26.0,15.0,42.0,78.0,1012.4,1009.1,8.0,8.0,15.7,13.6,No,Yes
2016-02-26,PearceRAAF,17.1,38.4,0.0,,12.1,ENE,57.0,ENE,N,20.0,11.0,37.0,17.0,1018.4,1013.0,,,24.5,37.0,No,No
2015-03-03,Launceston,8.7,22.1,0.0,,,NNW,46.0,N,NNW,2.0,24.0,76.0,42.0,,,,,13.2,21.0,No,No
2014-10-24,Walpole,11.9,20.7,0.6,,,SSW,30.0,E,SSW,7.0,15.0,87.0,75.0,1018.0,1014.6,,,15.9,19.5,No,No
2009-08-18,Dartmoor,7.8,17.4,1.8,2.6,6.2,NNW,35.0,N,NW,15.0,20.0,95.0,67.0,1025.6,1022.2,,,10.8,16.1,Yes,No
2012-02-13,Cairns,23.6,32.1,0.0,6.8,11.9,ENE,44.0,S,ENE,9.0,24.0,66.0,55.0,1013.4,1010.3,2.0,2.0,29.4,31.7,No,No
2010-08-04,Hobart,6.3,14.8,0.0,0.6,1.9,W,41.0,,WNW,0.0,24.0,74.0,37.0,1009.4,1007.2,7.0,6.0,7.9,14.5,No,No
2013-01-31,Dartmoor,13.6,16.9,4.4,4.0,4.7,SW,50.0,NNE,SSW,2.0,17.0,100.0,96.0,1011.3,1012.3,,,14.7,13.0,Yes,No
2009-09-25,Albany,10.3,14.4,0.6,4.6,6.8,,,S,S,20.0,15.0,54.0,59.0,1029.4,1029.6,6.0,7.0,12.0,13.0,No,No
2009-07-13,Walpole,9.6,15.4,1.0,,,WNW,35.0,WNW,WSW,11.0,15.0,74.0,66.0,1026.6,1027.2,,,11.3,13.7,No,No
2011-07-03,Moree,5.4,20.0,0.0,2.2,5.1,NNE,35.0,NE,N,17.0,13.0,78.0,40.0,1023.9,1020.1,6.0,5.0,10.4,19.7,No,No
2016-11-08,AliceSprings,22.2,37.5,0.0,18.0,,E,37.0,ESE,SW,15.0,13.0,40.0,17.0,1009.1,1004.6,,2.0,26.0,35.7,No,No
2009-12-04,Melbourne,12.1,22.4,0.0,8.4,10.7,S,33.0,WSW,ESE,13.0,17.0,52.0,32.0,1020.4,1018.3,5.0,6.0,15.4,19.0,No,No
2015-01-26,Moree,22.8,38.6,0.0,12.0,9.3,E,54.0,NE,NNW,20.0,11.0,57.0,31.0,1006.1,1001.7,4.0,6.0,29.4,37.1,No,No
2016-12-02,GoldCoast,20.7,27.3,8.6,,,NNE,41.0,NNW,N,15.0,31.0,61.0,77.0,1012.0,1009.5,,,26.4,24.5,Yes,No
2016-06-15,SalmonGums,8.8,16.2,5.6,,,SSW,22.0,ENE,S,6.0,7.0,95.0,73.0,,,,,10.9,14.4,Yes,Yes
2015-12-09,Nhil,13.8,26.8,0.0,,,W,46.0,WSW,WSW,33.0,22.0,68.0,38.0,1015.7,1014.9,,,18.1,24.2,No,No
2011-05-22,NorfolkIsland,16.3,20.8,0.6,4.2,6.2,E,50.0,E,ESE,22.0,24.0,64.0,74.0,1027.8,1025.1,2.0,4.0,19.4,19.6,No,Yes
2016-01-29,BadgerysCreek,17.9,27.8,16.8,,,WSW,46.0,ESE,ESE,6.0,9.0,95.0,80.0,1003.0,1001.8,,,22.9,24.7,Yes,Yes
2009-06-16,PearceRAAF,3.5,20.2,0.0,,7.7,NNW,26.0,ENE,N,7.0,15.0,62.0,35.0,1023.9,1020.7,0.0,1.0,12.4,19.3,No,No
2017-05-08,MountGambier,6.2,15.7,0.4,,,S,28.0,S,S,15.0,19.0,86.0,81.0,1034.8,1032.3,8.0,5.0,11.8,13.3,No,No
2016-03-14,BadgerysCreek,19.4,33.1,0.0,,,SSE,52.0,,SE,0.0,24.0,96.0,59.0,1016.3,1013.2,,,21.7,28.6,No,Yes
2017-03-15,Canberra,17.0,25.4,13.0,,,E,46.0,SSE,NE,9.0,26.0,80.0,55.0,1021.8,1018.2,,,19.2,25.4,Yes,No
2017-03-08,Mildura,18.7,34.9,0.0,10.4,12.4,NE,31.0,NE,SE,19.0,6.0,34.0,18.0,1015.0,1013.0,1.0,0.0,23.5,33.6,No,No
2014-08-20,PerthAirport,11.8,19.6,2.0,1.6,4.8,NNW,41.0,NNE,NNW,13.0,17.0,88.0,65.0,1016.4,1013.8,7.0,5.0,14.9,19.0,Yes,Yes
2012-04-13,Bendigo,3.3,23.2,0.0,,,NNE,24.0,SSE,N,7.0,13.0,63.0,27.0,1031.9,1027.4,0.0,3.0,13.8,22.2,No,No
2012-10-08,MelbourneAirport,4.0,14.9,0.0,1.0,3.7,S,28.0,W,SSW,11.0,11.0,83.0,45.0,1017.4,1014.9,7.0,7.0,8.7,14.0,No,No
2017-02-24,Watsonia,14.9,21.7,0.2,7.4,2.9,SW,39.0,SSW,SSW,11.0,22.0,78.0,46.0,1024.2,1024.4,7.0,7.0,16.1,20.1,No,No
2010-06-12,MountGambier,7.7,12.4,0.2,1.0,1.3,SSW,33.0,W,S,6.0,26.0,76.0,69.0,1029.3,1029.1,7.0,6.0,9.0,11.3,No,No
2012-03-19,NorahHead,18.1,23.4,5.8,,,SE,56.0,SSE,SSE,39.0,39.0,73.0,74.0,1022.6,1021.8,,,21.2,22.0,Yes,No
2013-08-17,Walpole,9.6,16.2,2.6,,,WSW,61.0,W,WSW,26.0,26.0,65.0,68.0,1014.4,1016.0,,,14.7,14.4,Yes,Yes
2009-12-11,AliceSprings,19.0,21.0,11.0,8.4,0.0,ENE,54.0,ENE,ESE,31.0,20.0,50.0,55.0,1014.0,1016.0,8.0,8.0,19.4,19.4,Yes,No
2016-11-06,Wollongong,14.2,22.7,0.0,,,W,52.0,WSW,E,24.0,15.0,28.0,43.0,1008.5,1007.8,,,18.7,20.4,No,No
2015-07-20,GoldCoast,11.9,20.5,0.2,,,SSE,54.0,SSE,SSE,31.0,31.0,73.0,63.0,1030.2,1028.2,,,16.9,18.9,No,Yes
