datetime,symbol,open,high,low,close,volume
2023-09-13 18:30:00,NASDAQ:MSFT,335.89,336.44,335.26,335.99,
2023-09-13 19:30:00,NASDAQ:MSFT,336.01,336.85,335.87,336.67,168367.0
2023-09-13 20:30:00,NASDAQ:MSFT,336.67,336.73,334.46,,186030.0
2023-09-13 21:30:00,NASDAQ:MSFT,335.36,336.43,335.15,335.96,241460.0
2023-09-14 15:30:00,NASDAQ:MSFT,339.1,340.48,336.6,337.81,484910.0
,NASDAQ:MSFT,337.87,340.86,337.76,339.72,380580.0
2023-09-14 17:30:00,NASDAQ:MSFT,339.7,340.7,338.39,339.98,269213.0
,NASDAQ:MSFT,339.96,340.29,339.2,,142368.0
2023-09-14 19:30:00,NASDAQ:MSFT,339.42,339.85,338.38,338.46,160692.0
2023-09-14 20:30:00,NASDAQ:MSFT,338.46,339.79,338.3,338.41,244926.0
2023-09-14 21:30:00,NASDAQ:MSFT,338.36,339.26,338.18,338.64,305947.0
2023-09-15 15:30:00,NASDAQ:MSFT,337.11,337.49,332.04,333.56,657253.0
2023-09-15 16:30:00,NASDAQ:MSFT,333.56,333.9,331.68,332.43,338647.0
2023-09-15 17:30:00,NASDAQ:MSFT,332.44,332.8,331.58,332.46,247239.0
2023-09-15 18:30:00,NASDAQ:MSFT,332.43,333.42,331.04,331.15,205635.0
2023-09-15 19:30:00,,331.14,331.75,330.38,330.47,233194.0
2023-09-15 20:30:00,NASDAQ:MSFT,330.47,331.38,329.66,331.1,249025.0
2023-09-15 21:30:00,NASDAQ:MSFT,331.12,331.44,330.03,330.16,341110.0
2023-09-18 15:30:00,NASDAQ:MSFT,327.45,330.31,326.85,328.91,543672.0
2023-09-18 16:30:00,NASDAQ:MSFT,328.91,329.82,328.07,329.81,213524.0
2023-09-18 17:30:00,NASDAQ:MSFT,329.79,330.42,328.9,329.3,
2023-09-18 18:30:00,NASDAQ:MSFT,329.32,329.61,327.94,328.47,127995.0
2023-09-18 19:30:00,NASDAQ:MSFT,328.51,328.63,,327.94,142197.0
2023-09-18 20:30:00,NASDAQ:MSFT,327.96,328.16,326.36,327.77,232029.0
2023-09-18 21:30:00,NASDAQ:MSFT,327.75,329.32,,329.09,238756.0
2023-09-19 15:30:00,NASDAQ:MSFT,326.0,328.75,324.87,325.7,478340.0
2023-09-19 16:30:00,,325.68,325.98,324.51,325.65,250795.0
2023-09-19 17:30:00,NASDAQ:MSFT,325.6,326.67,325.5,326.05,123520.0
2023-09-19 18:30:00,NASDAQ:MSFT,326.09,,325.56,326.78,117647.0
2023-09-19 19:30:00,NASDAQ:MSFT,326.8,328.67,326.8,328.02,141195.0
2023-09-19 20:30:00,NASDAQ:MSFT,328.04,329.16,,328.24,157848.0
2023-09-19 21:30:00,NASDAQ:MSFT,,329.39,328.08,328.65,180877.0
2023-09-20 15:30:00,NASDAQ:MSFT,329.49,329.57,327.39,327.66,
2023-09-20 16:30:00,NASDAQ:MSFT,327.64,328.38,326.28,326.545,
2023-09-20 17:30:00,NASDAQ:MSFT,326.5,327.23,,326.72,167245.0
2023-09-20 18:30:00,NASDAQ:MSFT,326.74,326.98,,326.08,137940.0
2023-09-20 19:30:00,NASDAQ:MSFT,326.08,326.24,323.89,325.27,380778.0
2023-09-20 20:30:00,NASDAQ:MSFT,325.25,326.62,322.63,323.41,418492.0
2023-09-20 21:30:00,NASDAQ:MSFT,323.43,323.51,320.52,320.79,425846.0
2023-09-21 15:30:00,NASDAQ:MSFT,319.24,324.12,316.8,320.7,1020021.0
2023-09-21 16:30:00,NASDAQ:MSFT,320.67,325.34,320.31,322.02,661657.0
2023-09-21 17:30:00,NASDAQ:MSFT,322.02,322.87,320.25,320.69,214829.0
2023-09-21 18:30:00,NASDAQ:MSFT,320.69,323.4,320.39,322.75,236025.0
,NASDAQ:MSFT,322.81,323.08,320.48,320.51,218885.0
2023-09-21 20:30:00,NASDAQ:MSFT,320.49,321.36,319.56,320.68,278261.0
2023-09-21 21:30:00,NASDAQ:MSFT,320.68,321.76,319.5,,450699.0
2023-09-22 15:30:00,NASDAQ:MSFT,321.43,321.45,317.81,319.41,561100.0
2023-09-22 16:30:00,NASDAQ:MSFT,319.39,321.03,319.23,320.57,410381.0
2023-09-22 17:30:00,NASDAQ:MSFT,320.58,320.7,318.93,,260668.0
,NASDAQ:MSFT,319.7,320.12,318.01,318.24,244865.0
2023-09-22 19:30:00,NASDAQ:MSFT,318.19,318.19,316.59,317.35,245891.0
2023-09-22 20:30:00,NASDAQ:MSFT,317.34,319.3,317.08,318.75,191752.0
2023-09-22 21:30:00,,318.78,318.86,316.12,316.95,314270.0
2023-09-25 15:30:00,NASDAQ:MSFT,316.63,,315.63,316.06,411820.0
2023-09-25 16:30:00,NASDAQ:MSFT,316.01,317.2,315.07,316.48,227360.0
2023-09-25 17:30:00,NASDAQ:MSFT,316.52,317.18,315.87,316.61,145449.0
2023-09-25 18:30:00,NASDAQ:MSFT,316.61,316.69,315.34,315.66,192497.0
2023-09-25 19:30:00,NASDAQ:MSFT,315.66,316.45,315.27,315.85,135803.0
2023-09-25 20:30:00,NASDAQ:MSFT,315.83,316.46,315.0,316.16,169794.0
2023-09-25 21:30:00,NASDAQ:MSFT,,,315.96,317.59,199178.0
2023-09-26 15:30:00,NASDAQ:MSFT,315.16,315.88,311.56,312.58,859337.0
2023-09-26 16:30:00,NASDAQ:MSFT,312.58,313.4,,311.07,396164.0
2023-09-26 17:30:00,NASDAQ:MSFT,311.06,312.7,310.83,312.27,347523.0
2023-09-26 18:30:00,NASDAQ:MSFT,312.27,312.92,311.55,311.59,217354.0
2023-09-26 19:30:00,NASDAQ:MSFT,311.58,311.83,310.66,310.87,286209.0
2023-09-26 20:30:00,NASDAQ:MSFT,,311.15,310.08,310.41,417574.0
2023-09-26 21:30:00,NASDAQ:MSFT,310.43,312.44,310.07,312.07,482570.0
2023-09-27 15:30:00,NASDAQ:MSFT,312.3,313.7,,311.66,524386.0
2023-09-27 16:30:00,NASDAQ:MSFT,311.56,312.0,310.18,311.82,374238.0
2023-09-27 17:30:00,NASDAQ:MSFT,311.83,311.87,310.27,310.81,181184.0
2023-09-27 18:30:00,NASDAQ:MSFT,310.85,311.9,310.34,310.37,201090.0
2023-09-27 19:30:00,NASDAQ:MSFT,310.35,311.36,309.69,311.34,261662.0
2023-09-27 20:30:00,NASDAQ:MSFT,311.31,314.29,311.31,313.25,408653.0
2023-09-27 21:30:00,NASDAQ:MSFT,313.22,313.64,311.89,312.87,232592.0
2023-09-28 15:30:00,NASDAQ:MSFT,311.125,312.1,309.45,310.93,553016.0
2023-09-28 16:30:00,NASDAQ:MSFT,310.92,312.87,309.88,312.87,328213.0
2023-09-28 17:30:00,NASDAQ:MSFT,312.88,315.45,312.84,315.445,355819.0
2023-09-28 18:30:00,NASDAQ:MSFT,315.43,315.48,313.66,313.93,163501.0
2023-09-28 19:30:00,NASDAQ:MSFT,313.93,314.52,313.08,314.0,169743.0
2023-09-28 20:30:00,NASDAQ:MSFT,314.07,,312.72,,188914.0
2023-09-28 21:30:00,NASDAQ:MSFT,314.56,314.65,312.82,313.66,285101.0
2023-09-29 15:30:00,NASDAQ:MSFT,317.77,319.49,316.75,317.78,546367.0
2023-09-29 16:30:00,NASDAQ:MSFT,317.77,318.88,317.24,317.26,271181.0
2023-09-29 17:30:00,NASDAQ:MSFT,317.27,318.32,317.1,317.89,221455.0
2023-09-29 18:30:00,NASDAQ:MSFT,317.92,318.22,,315.98,260046.0
2023-09-29 19:30:00,,315.94,316.46,315.18,315.32,
2023-09-29 20:30:00,NASDAQ:MSFT,315.33,316.71,314.98,316.07,263116.0
2023-09-29 21:30:00,NASDAQ:MSFT,316.06,317.87,315.17,315.71,357704.0
2023-10-02 15:30:00,NASDAQ:MSFT,316.38,319.01,315.17,318.26,465655.0
2023-10-02 16:30:00,NASDAQ:MSFT,318.32,321.4,317.13,320.95,401221.0
2023-10-02 17:30:00,NASDAQ:MSFT,320.98,321.15,317.83,318.575,301276.0
2023-10-02 18:30:00,NASDAQ:MSFT,318.57,318.97,317.6,318.55,217627.0
2023-10-02 19:30:00,NASDAQ:MSFT,318.56,320.2,318.28,318.63,178467.0
2023-10-02 20:30:00,NASDAQ:MSFT,,,318.3,,181548.0
2023-10-02 21:30:00,NASDAQ:MSFT,319.55,321.88,319.35,321.81,471320.0
,NASDAQ:MSFT,320.8,321.37,315.65,315.69,544626.0
2023-10-03 16:30:00,,315.72,316.51,313.08,313.92,
2023-10-03 17:30:00,NASDAQ:MSFT,,314.68,313.5,313.76,293328.0
2023-10-03 18:30:00,NASDAQ:MSFT,313.71,314.2,,312.73,260513.0
2023-10-03 19:30:00,NASDAQ:MSFT,312.75,312.96,311.97,312.36,237223.0
2023-10-03 20:30:00,,312.34,313.16,311.56,311.62,289977.0
2023-10-03 21:30:00,NASDAQ:MSFT,311.59,313.49,311.215,313.35,419442.0
2023-10-04 15:30:00,NASDAQ:MSFT,314.02,317.89,314.02,315.74,584180.0
2023-10-04 16:30:00,NASDAQ:MSFT,315.89,319.03,315.89,318.15,
,NASDAQ:MSFT,318.14,319.25,317.78,318.2,228003.0
2023-10-04 18:30:00,NASDAQ:MSFT,318.24,318.5,317.17,317.22,204598.0
2023-10-04 19:30:00,NASDAQ:MSFT,317.21,317.36,316.16,317.18,166566.0
2023-10-04 20:30:00,NASDAQ:MSFT,317.18,319.34,316.85,318.93,218095.0
,NASDAQ:MSFT,318.94,320.04,318.72,318.96,454642.0
,NASDAQ:MSFT,319.18,319.97,316.13,316.76,481743.0
2023-10-05 16:30:00,NASDAQ:MSFT,316.76,316.87,,316.18,331701.0
2023-10-05 17:30:00,NASDAQ:MSFT,316.19,317.45,315.83,317.16,188829.0
,NASDAQ:MSFT,,317.38,316.06,316.7,
2023-10-05 19:30:00,NASDAQ:MSFT,316.71,318.26,316.26,318.06,228354.0
2023-10-05 20:30:00,NASDAQ:MSFT,318.06,319.12,318.0,,208627.0
2023-10-05 21:30:00,NASDAQ:MSFT,318.83,319.91,,319.395,498056.0
2023-10-06 15:30:00,NASDAQ:MSFT,316.47,321.31,316.23,321.1,647480.0
2023-10-06 16:30:00,NASDAQ:MSFT,321.11,324.11,321.09,323.27,580675.0
2023-10-06 17:30:00,NASDAQ:MSFT,323.35,325.74,323.27,324.89,407882.0
2023-10-06 18:30:00,NASDAQ:MSFT,324.96,,324.57,326.44,266781.0
2023-10-06 19:30:00,NASDAQ:MSFT,326.47,327.83,,327.69,312882.0
2023-10-06 20:30:00,NASDAQ:MSFT,327.68,328.83,327.42,328.82,408000.0
2023-10-06 21:30:00,NASDAQ:MSFT,328.81,329.18,327.09,327.22,469428.0
2023-10-09 15:30:00,NASDAQ:MSFT,324.71,327.96,323.18,326.64,823098.0
2023-10-09 16:30:00,NASDAQ:MSFT,326.66,327.1,325.39,326.88,264136.0
2023-10-09 17:30:00,NASDAQ:MSFT,326.84,328.46,326.83,327.8,276597.0
2023-10-09 18:30:00,NASDAQ:MSFT,327.81,328.76,327.57,328.75,187345.0
2023-10-09 19:30:00,NASDAQ:MSFT,328.77,330.31,328.71,329.99,283888.0
2023-10-09 20:30:00,NASDAQ:MSFT,330.0,330.15,329.05,329.52,252850.0
2023-10-09 21:30:00,NASDAQ:MSFT,329.48,330.03,,329.91,256665.0
2023-10-10 15:30:00,,330.84,331.1,327.98,328.79,527858.0
2023-10-10 16:30:00,NASDAQ:MSFT,328.79,330.65,328.56,330.26,494605.0
2023-10-10 17:30:00,NASDAQ:MSFT,330.24,330.99,329.85,330.59,279619.0
2023-10-10 18:30:00,NASDAQ:MSFT,330.59,330.68,327.69,328.36,378582.0
2023-10-10 19:30:00,NASDAQ:MSFT,328.35,329.0,,328.43,211760.0
2023-10-10 20:30:00,NASDAQ:MSFT,328.43,,328.17,329.22,224856.0
2023-10-10 21:30:00,NASDAQ:MSFT,329.22,329.58,328.24,328.41,346144.0
2023-10-11 15:30:00,NASDAQ:MSFT,331.25,332.57,329.79,331.06,569638.0
2023-10-11 16:30:00,NASDAQ:MSFT,331.04,332.13,330.37,330.73,413928.0
2023-10-11 17:30:00,NASDAQ:MSFT,330.69,331.38,329.98,330.34,172047.0
2023-10-11 18:30:00,NASDAQ:MSFT,330.34,330.62,329.31,329.57,173284.0
2023-10-11 19:30:00,NASDAQ:MSFT,329.56,332.0,329.14,,209882.0
2023-10-11 20:30:00,NASDAQ:MSFT,331.32,331.81,331.0,331.5,162387.0
2023-10-11 21:30:00,NASDAQ:MSFT,331.51,332.81,331.32,332.45,381831.0
2023-10-12 15:30:00,NASDAQ:MSFT,330.63,333.48,329.59,332.7,607339.0
2023-10-12 16:30:00,NASDAQ:MSFT,332.71,333.62,331.8,332.24,393559.0
2023-10-12 17:30:00,NASDAQ:MSFT,332.26,332.83,,332.57,238612.0
2023-10-12 18:30:00,NASDAQ:MSFT,332.63,332.96,329.75,330.89,391575.0
2023-10-12 19:30:00,,330.87,331.06,328.71,329.21,
,NASDAQ:MSFT,329.13,331.12,329.02,,221838.0
2023-10-12 21:30:00,NASDAQ:MSFT,330.76,331.67,330.76,331.18,
2023-10-13 15:30:00,NASDAQ:MSFT,332.38,333.83,331.12,,590746.0
2023-10-13 16:30:00,NASDAQ:MSFT,331.55,332.24,328.38,328.66,441031.0
2023-10-13 17:30:00,NASDAQ:MSFT,328.66,329.12,327.11,327.94,354090.0
2023-10-13 18:30:00,NASDAQ:MSFT,327.96,328.78,326.66,326.76,284453.0
2023-10-13 19:30:00,NASDAQ:MSFT,326.76,328.7,326.35,328.52,287072.0
2023-10-13 20:30:00,NASDAQ:MSFT,328.49,,327.67,327.83,302888.0
2023-10-13 21:30:00,NASDAQ:MSFT,327.85,328.59,326.97,327.73,414308.0
2023-10-16 15:30:00,NASDAQ:MSFT,331.05,335.33,,335.12,962992.0
2023-10-16 16:30:00,NASDAQ:MSFT,335.13,336.14,333.87,334.49,431890.0
2023-10-16 17:30:00,NASDAQ:MSFT,334.48,334.62,333.16,333.91,
2023-10-16 18:30:00,NASDAQ:MSFT,333.89,334.74,332.27,333.48,202179.0
2023-10-16 19:30:00,NASDAQ:MSFT,333.5,334.23,333.28,333.765,229362.0
2023-10-16 20:30:00,NASDAQ:MSFT,333.76,334.5,333.35,333.91,250537.0
2023-10-16 21:30:00,NASDAQ:MSFT,333.92,334.01,332.23,332.66,568938.0
2023-10-17 15:30:00,,329.59,332.26,327.41,331.2,671838.0
2023-10-17 16:30:00,NASDAQ:MSFT,331.18,332.43,330.83,331.63,289770.0
2023-10-17 17:30:00,NASDAQ:MSFT,331.62,333.05,331.56,332.95,204168.0
,NASDAQ:MSFT,332.96,333.45,332.2,332.21,185243.0
2023-10-17 19:30:00,NASDAQ:MSFT,332.2,332.24,330.6,330.96,175254.0
2023-10-17 20:30:00,NASDAQ:MSFT,330.88,331.3,329.9,330.95,227284.0
2023-10-17 21:30:00,NASDAQ:MSFT,330.92,332.11,,332.04,334788.0
2023-10-18 15:30:00,NASDAQ:MSFT,332.5,335.56,332.2,333.44,709183.0
2023-10-18 16:30:00,NASDAQ:MSFT,333.5,333.59,331.44,332.67,340293.0
2023-10-18 17:30:00,NASDAQ:MSFT,332.68,333.98,332.15,332.19,
2023-10-18 18:30:00,NASDAQ:MSFT,332.2,333.31,,332.72,273263.0
2023-10-18 19:30:00,NASDAQ:MSFT,332.69,332.69,330.75,331.57,246976.0
,,331.55,331.96,329.66,329.7,289844.0
2023-10-18 21:30:00,NASDAQ:MSFT,329.69,330.55,328.31,330.14,440279.0
2023-10-19 15:30:00,NASDAQ:MSFT,,334.77,332.02,332.37,699719.0
2023-10-19 16:30:00,NASDAQ:MSFT,332.38,334.3,332.1,333.1,325842.0
2023-10-19 17:30:00,NASDAQ:MSFT,333.04,336.88,332.97,335.07,627516.0
2023-10-19 18:30:00,NASDAQ:MSFT,335.09,336.64,332.25,,534521.0
2023-10-19 19:30:00,NASDAQ:MSFT,335.05,335.64,333.0,333.96,330998.0
2023-10-19 20:30:00,NASDAQ:MSFT,333.96,333.96,331.28,331.86,497696.0
2023-10-19 21:30:00,NASDAQ:MSFT,331.87,332.43,330.91,331.26,526652.0
2023-10-20 15:30:00,NASDAQ:MSFT,331.89,331.9,328.25,328.33,574408.0
2023-10-20 16:30:00,NASDAQ:MSFT,328.32,328.41,325.45,326.42,491836.0
2023-10-20 17:30:00,NASDAQ:MSFT,326.42,327.6,325.89,326.86,272407.0
2023-10-20 18:30:00,NASDAQ:MSFT,326.88,328.75,326.87,328.22,280714.0
2023-10-20 19:30:00,NASDAQ:MSFT,328.28,328.74,326.92,327.11,192338.0
2023-10-20 20:30:00,NASDAQ:MSFT,327.08,327.95,326.76,327.16,243800.0
2023-10-20 21:30:00,NASDAQ:MSFT,327.14,327.68,326.38,326.63,439647.0
2023-10-23 15:30:00,NASDAQ:MSFT,325.51,329.13,324.4,327.3,641888.0
2023-10-23 16:30:00,NASDAQ:MSFT,,329.58,326.55,329.15,265237.0
2023-10-23 17:30:00,NASDAQ:MSFT,329.15,330.86,328.66,330.52,257151.0
2023-10-23 18:30:00,NASDAQ:MSFT,330.53,332.71,330.12,331.59,375829.0
2023-10-23 19:30:00,NASDAQ:MSFT,331.6,332.25,331.23,331.46,196121.0
2023-10-23 20:30:00,NASDAQ:MSFT,331.46,331.54,329.74,329.89,265590.0
2023-10-23 21:30:00,NASDAQ:MSFT,329.865,330.29,329.08,329.17,321043.0
2023-10-24 15:30:00,NASDAQ:MSFT,,331.6,328.7,330.88,618424.0
2023-10-24 16:30:00,NASDAQ:MSFT,330.9,331.8,330.06,330.12,306973.0
,NASDAQ:MSFT,330.06,330.63,328.55,328.79,292408.0
2023-10-24 18:30:00,NASDAQ:MSFT,328.77,329.26,327.6,329.18,285234.0
2023-10-24 19:30:00,NASDAQ:MSFT,329.24,330.54,329.04,330.52,256861.0
2023-10-24 20:30:00,NASDAQ:MSFT,330.54,331.53,330.29,331.46,376612.0
2023-10-24 21:30:00,NASDAQ:MSFT,331.46,331.65,330.54,330.79,439421.0
2023-10-25 15:30:00,NASDAQ:MSFT,345.01,346.2,338.98,340.38,2031228.0
2023-10-25 16:30:00,,340.31,341.72,337.84,,811932.0
2023-10-25 17:30:00,NASDAQ:MSFT,338.65,340.16,337.64,339.66,642288.0
2023-10-25 18:30:00,NASDAQ:MSFT,339.64,,337.81,338.64,470911.0
2023-10-25 19:30:00,NASDAQ:MSFT,338.6,340.87,337.93,339.75,404581.0
2023-10-25 20:30:00,NASDAQ:MSFT,339.76,340.85,339.5,340.8,441023.0
2023-10-25 21:30:00,NASDAQ:MSFT,340.79,,339.95,340.71,630506.0
2023-10-26 15:30:00,NASDAQ:MSFT,340.54,341.63,332.14,333.48,1179650.0
2023-10-26 16:30:00,NASDAQ:MSFT,333.44,335.88,330.03,330.75,828529.0
2023-10-26 17:30:00,NASDAQ:MSFT,330.76,331.33,326.94,328.58,675425.0
2023-10-26 18:30:00,NASDAQ:MSFT,,329.51,327.11,327.86,
2023-10-26 19:30:00,NASDAQ:MSFT,327.87,329.83,327.33,,395773.0
2023-10-26 20:30:00,NASDAQ:MSFT,329.76,331.5,329.23,329.49,522790.0
,NASDAQ:MSFT,329.48,329.7,,327.93,483200.0
2023-10-27 15:30:00,NASDAQ:MSFT,330.33,334.87,329.78,334.09,1145326.0
2023-10-27 16:30:00,NASDAQ:MSFT,334.09,336.73,332.78,335.92,728440.0
2023-10-27 17:30:00,NASDAQ:MSFT,335.94,336.08,,333.32,316685.0
2023-10-27 18:30:00,NASDAQ:MSFT,333.27,333.84,330.79,331.63,377241.0
2023-10-27 19:30:00,NASDAQ:MSFT,331.52,331.66,328.81,329.59,409069.0
2023-10-27 20:30:00,NASDAQ:MSFT,329.66,330.25,328.4,329.49,493133.0
2023-10-27 21:30:00,NASDAQ:MSFT,329.51,330.0,328.47,329.84,487336.0
2023-10-30 14:30:00,NASDAQ:MSFT,333.34,339.42,331.83,335.21,920125.0
2023-10-30 15:30:00,NASDAQ:MSFT,335.2,336.41,334.06,334.68,351485.0
2023-10-30 16:30:00,NASDAQ:MSFT,334.71,336.33,334.5,335.08,261658.0
2023-10-30 17:30:00,,335.09,337.09,334.64,336.95,269975.0
2023-10-30 18:30:00,NASDAQ:MSFT,337.06,337.41,336.2,336.41,266674.0
2023-10-30 19:30:00,NASDAQ:MSFT,336.38,,,337.71,312023.0
2023-10-30 20:30:00,NASDAQ:MSFT,337.73,337.98,337.06,337.33,326072.0
2023-10-31 14:30:00,NASDAQ:MSFT,338.85,339.0,335.11,337.32,548543.0
2023-10-31 15:30:00,NASDAQ:MSFT,337.23,337.55,,,320069.0
2023-10-31 16:30:00,NASDAQ:MSFT,335.47,336.2,334.69,335.93,234522.0
,NASDAQ:MSFT,335.94,337.64,335.34,336.87,227636.0
2023-10-31 18:30:00,NASDAQ:MSFT,336.89,338.49,336.88,337.32,199601.0
2023-10-31 19:30:00,NASDAQ:MSFT,337.35,338.39,337.18,337.54,211774.0
2023-10-31 20:30:00,NASDAQ:MSFT,337.53,338.44,337.19,338.14,348118.0
2023-11-01 14:30:00,NASDAQ:MSFT,339.8,345.99,339.64,345.45,1101554.0
2023-11-01 15:30:00,NASDAQ:MSFT,345.49,346.51,344.66,345.08,582205.0
2023-11-01 16:30:00,NASDAQ:MSFT,345.06,345.43,344.13,344.17,273799.0
2023-11-01 17:30:00,NASDAQ:MSFT,344.21,344.67,343.3,343.98,193349.0
2023-11-01 18:30:00,NASDAQ:MSFT,,344.85,343.47,344.68,279796.0
2023-11-01 19:30:00,NASDAQ:MSFT,344.67,347.1,343.04,346.73,725649.0
2023-11-01 20:30:00,,346.69,347.42,345.68,346.11,421907.0
2023-11-02 14:30:00,NASDAQ:MSFT,347.07,347.73,344.78,347.37,848182.0
2023-11-02 15:30:00,NASDAQ:MSFT,347.38,348.8,,347.43,501483.0
2023-11-02 16:30:00,NASDAQ:MSFT,347.49,348.39,346.49,347.41,244998.0
2023-11-02 17:30:00,NASDAQ:MSFT,347.44,348.27,347.19,347.48,221826.0
2023-11-02 18:30:00,NASDAQ:MSFT,347.5,348.5,,347.81,248632.0
2023-11-02 19:30:00,NASDAQ:MSFT,347.81,348.17,346.91,348.11,248050.0
2023-11-02 20:30:00,NASDAQ:MSFT,348.08,348.81,347.62,348.4,380894.0
2023-11-03 14:30:00,NASDAQ:MSFT,349.64,351.85,347.34,350.51,965282.0
2023-11-03 15:30:00,NASDAQ:MSFT,350.55,351.42,349.67,350.84,418694.0
2023-11-03 16:30:00,NASDAQ:MSFT,350.92,352.95,350.85,352.76,297432.0
2023-11-03 17:30:00,NASDAQ:MSFT,352.78,353.78,352.75,353.37,348272.0
2023-11-03 18:30:00,NASDAQ:MSFT,353.37,354.38,353.13,354.03,289792.0
2023-11-03 19:30:00,NASDAQ:MSFT,354.05,354.34,353.25,354.12,316502.0
2023-11-03 20:30:00,NASDAQ:MSFT,354.1,,352.61,352.88,419395.0
2023-11-06 15:30:00,NASDAQ:MSFT,353.45,357.41,353.35,356.08,895948.0
2023-11-06 16:30:00,NASDAQ:MSFT,356.1,357.53,356.0,356.84,309898.0
2023-11-06 17:30:00,NASDAQ:MSFT,356.84,357.12,,356.51,193055.0
2023-11-06 18:30:00,NASDAQ:MSFT,356.5,356.75,353.85,354.56,330238.0
,NASDAQ:MSFT,,,354.37,355.22,228069.0
2023-11-06 20:30:00,NASDAQ:MSFT,355.2,355.99,,355.57,256241.0
2023-11-06 21:30:00,NASDAQ:MSFT,355.59,356.67,355.02,356.62,329056.0
2023-11-07 15:30:00,NASDAQ:MSFT,359.32,360.58,357.59,360.54,811903.0
2023-11-07 16:30:00,NASDAQ:MSFT,360.56,362.27,359.945,362.19,446878.0
2023-11-07 17:30:00,NASDAQ:MSFT,362.22,362.4,,361.19,266071.0
2023-11-07 18:30:00,NASDAQ:MSFT,361.22,362.46,,362.1,215942.0
2023-11-07 19:30:00,NASDAQ:MSFT,362.12,362.43,361.84,362.09,200541.0
2023-11-07 20:30:00,NASDAQ:MSFT,362.11,,360.79,361.32,295665.0
2023-11-07 21:30:00,NASDAQ:MSFT,361.31,361.89,,360.51,407742.0
2023-11-08 15:30:00,NASDAQ:MSFT,,363.88,360.55,360.95,728195.0
,NASDAQ:MSFT,360.88,362.62,360.55,362.11,277931.0
,NASDAQ:MSFT,362.1,,361.29,362.11,254510.0
2023-11-08 18:30:00,NASDAQ:MSFT,362.07,363.01,361.72,362.97,183760.0
2023-11-08 19:30:00,NASDAQ:MSFT,362.98,363.31,,363.18,155119.0
2023-11-08 20:30:00,NASDAQ:MSFT,363.2,363.24,361.48,361.55,326508.0
2023-11-08 21:30:00,NASDAQ:MSFT,361.55,363.34,361.39,363.19,345971.0
2023-11-09 15:30:00,NASDAQ:MSFT,362.16,363.6,361.42,361.45,498928.0
2023-11-09 16:30:00,,361.44,,361.32,,298134.0
2023-11-09 17:30:00,NASDAQ:MSFT,363.24,364.79,363.06,363.85,310520.0
2023-11-09 18:30:00,NASDAQ:MSFT,363.84,364.22,361.11,363.01,298618.0
2023-11-09 19:30:00,NASDAQ:MSFT,363.0,363.61,361.21,362.24,236463.0
2023-11-09 20:30:00,NASDAQ:MSFT,362.22,362.52,360.68,361.23,283391.0
2023-11-09 21:30:00,NASDAQ:MSFT,361.25,361.46,360.37,360.78,276163.0
2023-11-10 15:30:00,NASDAQ:MSFT,361.85,364.6,361.055,363.78,619511.0
2023-11-10 16:30:00,NASDAQ:MSFT,363.81,367.38,,366.8,610058.0
2023-11-10 17:30:00,NASDAQ:MSFT,366.77,368.09,366.07,367.34,368106.0
2023-11-10 18:30:00,NASDAQ:MSFT,367.37,368.77,367.36,368.39,317824.0
2023-11-10 19:30:00,NASDAQ:MSFT,368.45,369.38,368.42,369.19,272475.0
2023-11-10 20:30:00,NASDAQ:MSFT,369.205,369.54,368.67,369.36,310531.0
2023-11-10 21:30:00,NASDAQ:MSFT,369.35,,369.12,369.59,403398.0
2023-11-13 15:30:00,NASDAQ:MSFT,368.23,368.47,365.9,366.46,676609.0
,NASDAQ:MSFT,366.51,368.36,366.35,,341304.0
2023-11-13 17:30:00,NASDAQ:MSFT,367.96,368.2,366.93,367.34,253147.0
2023-11-13 18:30:00,NASDAQ:MSFT,367.39,367.68,366.99,367.18,172205.0
2023-11-13 19:30:00,NASDAQ:MSFT,367.2,368.005,366.91,367.53,182060.0
2023-11-13 20:30:00,NASDAQ:MSFT,367.53,367.64,366.65,366.7,282856.0
2023-11-13 21:30:00,,366.67,367.11,366.3,366.64,305347.0
2023-11-14 15:30:00,NASDAQ:MSFT,371.05,371.96,369.31,371.12,888489.0
2023-11-14 16:30:00,NASDAQ:MSFT,371.15,371.89,370.46,370.85,356456.0
2023-11-14 17:30:00,NASDAQ:MSFT,370.83,370.95,368.45,369.31,447236.0
2023-11-14 18:30:00,NASDAQ:MSFT,369.29,370.37,369.07,370.25,182047.0
,NASDAQ:MSFT,370.26,370.47,367.36,369.16,399735.0
2023-11-14 20:30:00,NASDAQ:MSFT,369.18,371.03,369.18,370.86,422223.0
2023-11-14 21:30:00,NASDAQ:MSFT,370.87,371.33,369.7,370.26,432759.0
2023-11-15 15:30:00,NASDAQ:MSFT,371.33,373.13,369.65,370.51,621419.0
2023-11-15 16:30:00,NASDAQ:MSFT,370.55,370.62,368.45,370.31,590819.0
2023-11-15 17:30:00,NASDAQ:MSFT,370.32,371.03,368.71,369.31,339899.0
2023-11-15 18:30:00,NASDAQ:MSFT,369.29,369.31,367.11,368.65,361120.0
2023-11-15 19:30:00,NASDAQ:MSFT,368.65,370.3,368.41,370.26,263862.0
2023-11-15 20:30:00,NASDAQ:MSFT,370.33,370.4,369.37,369.87,258528.0
