f1,accuracy,brier_score,roc_auc,model__iterations,model__learning_rate,model__depth,model__l2_leaf_reg,model__colsample_bylevel
0.6773869043894044,0.7260778128286015,0.20029317295742533,0.6312505140863541,9,0.3775,1,9.0,0.1
0.8447521758176114,0.8507360672975814,0.1194307335074484,0.9080203363831911,7,0.255,9,11.0,0.55
0.5100599978159196,0.6483701366982124,0.24049089524049191,0.4942808378094412,2,0.1325,5,13.0,0.1
0.7855091013905587,0.797739221871714,0.23907756127071234,0.8398863500567241,6,0.01,3,7.0,0.775
0.8675877685387292,0.8705573080967403,0.09586144929219674,0.9267510423828309,21,0.3775,11,5.0,0.55
0.8283716899189022,0.8351209253417455,0.12743345057657102,0.8903277817018624,13,0.255,3,1.0,0.325
0.7469750622903537,0.7655625657202945,0.15660086383840913,0.8263968999331882,7,0.5,1,3.0,0.55
0.8635860491052744,0.8676656151419558,0.10116850547419252,0.9226707365654687,25,0.3775,16,15.0,0.775
0.8110705162622284,0.8190325972660357,0.1443943809596076,0.8695958005740696,11,0.1325,3,11.0,0.775
0.6502170713344156,0.7122502628811777,0.21792305868047152,0.5952918346985397,5,0.255,16,9.0,0.1
0.7086236228473228,0.7503680336487908,0.15945717381296248,0.8446591993037136,9,0.3775,1,1.0,0.325
0.8377270997193339,0.8445320715036804,0.12828385628848765,0.8979157932856829,13,0.1325,5,9.0,0.55
0.7394215219019312,0.73664563617245,0.23379525336792495,0.7768792535795931,15,0.01,1,15.0,0.775
0.8459703048419795,0.8516298633017876,0.14584232083867815,0.9071453104848785,7,0.1325,13,7.0,1.0
0.8329548349568617,0.838801261829653,0.12463273062042259,0.8920508318402197,40,0.255,3,13.0,0.1
0.8469145204844107,0.8529968454258675,0.2136473669714433,0.9111513102121218,21,0.01,16,3.0,0.55
0.8795364536552702,0.8815983175604627,0.0890336032079092,0.9347474434388614,170,0.3775,13,13.0,0.55
0.7048326634473551,0.7477392218717139,0.17631972961304945,0.8043928521336329,5,0.3775,1,11.0,0.325
0.865724289950044,0.868559411146162,0.09855176103905357,0.9206760390752189,105,0.5,16,11.0,0.1
0.8299968040488355,0.8378023133543638,0.21260389774721308,0.891968359779358,21,0.01,7,13.0,1.0
0.8528701284930802,0.8570452155625657,0.10834194054208608,0.9075670795394406,18,0.5,3,13.0,0.55
0.8727682522926058,0.87534174553102,0.09250764946534026,0.9304718696796912,77,0.255,7,11.0,0.325
0.8093583724972491,0.8199263932702419,0.13485213186085218,0.8715088322945557,4,0.5,3,7.0,0.55
0.876799025852639,0.8792323869610936,0.08944439330153119,0.9343478019219458,145,0.1325,7,3.0,0.325
0.6660375483586927,0.7242902208201892,0.190822544916436,0.846314666485993,11,0.1325,5,5.0,0.1
0.8535051770082958,0.8587802313354364,0.11870074530148723,0.9124534885221007,7,0.3775,16,15.0,1.0
0.8738668133176383,0.876130389064143,0.09114551302716399,0.9332177334184841,56,0.5,11,11.0,0.325
0.8439231537468392,0.8509463722397477,0.21619648554707852,0.908224200721816,25,0.01,16,15.0,0.55
0.8433506075303144,0.8472134595162987,0.11787796745827987,0.8929763570230791,105,0.255,1,11.0,1.0
0.6511218121080897,0.7125131440588854,0.21911188735156267,0.5936159434958959,4,0.255,16,15.0,0.1
0.5100599978159196,0.6483701366982124,0.23181033976792387,0.49059105575101614,3,0.255,9,3.0,0.1
0.870595416869923,0.873080967402734,0.09303908175597671,0.9298124811824995,47,0.5,13,15.0,1.0
0.845887103962706,0.8523133543638276,0.194889107076667,0.9122949644174645,40,0.01,16,7.0,0.55
0.876268503910241,0.8786014721345952,0.09229832398785139,0.9299939876145927,47,0.3775,5,1.0,0.775
0.6495643696378072,0.7118296529968454,0.21809272976821675,0.5971963488326166,5,0.255,3,5.0,0.1
0.8567630166306341,0.8613038906414301,0.10955934847460272,0.9155559511703322,9,0.3775,16,5.0,0.55
0.8773986619800676,0.8796529968454259,0.08953294324803822,0.9343505299745323,145,0.255,13,13.0,0.55
0.8309029929490629,0.8361724500525762,0.12455464415465167,0.8860541115171638,65,0.5,1,11.0,0.1
0.8412714338465551,0.8481598317560463,0.22432388056444139,0.906405383812992,15,0.01,13,9.0,0.55
0.860800878153216,0.8638275499474237,0.10261423867618562,0.9150244962147724,77,0.5,5,11.0,0.1
0.8749258489702982,0.8772870662460568,0.0894340693793611,0.9351585912753531,170,0.1325,11,9.0,0.775
0.8233617070079849,0.8300736067297582,0.12469177450986137,0.8833613114323493,6,0.5,3,9.0,1.0
0.8540495148912056,0.8584647739221871,0.1069329644290259,0.9116921678555964,18,0.255,5,3.0,0.775
0.8194289382320757,0.826130389064143,0.1351071359128526,0.8755649675660009,34,0.255,1,11.0,0.55
0.833558904722013,0.8412723449001052,0.1525679819359115,0.9030082551113763,7,0.1325,11,15.0,0.325
0.8306740881688597,0.8377497371188223,0.1395416338900397,0.8916201875212423,9,0.1325,5,3.0,0.55
0.729362968849226,0.7443743427970557,0.18512312293854216,0.8190798749063005,105,0.01,1,11.0,1.0
0.8513916203993682,0.8563091482649843,0.10858356967303089,0.912480738736271,6,0.5,13,5.0,0.325
0.6906373146228393,0.7315457413249211,0.17310833514283377,0.805171923328967,7,0.5,5,15.0,0.1
0.8589908277397039,0.8633017875920084,0.10293407422277029,0.9179850273804332,21,0.255,7,15.0,1.0
0.8582889313109727,0.8623028391167192,0.10278108868536881,0.917158651753248,13,0.3775,7,7.0,0.55
0.8786918959856359,0.8807570977917981,0.08830554637227266,0.9359057139437291,105,0.3775,7,11.0,1.0
0.867649362584444,0.8707676130389064,0.09644645134416964,0.9252620349070455,25,0.3775,9,13.0,1.0
0.8668115975074608,0.8698738170347003,0.09674447004199183,0.923420284169477,34,0.3775,5,7.0,1.0
0.6948138654134892,0.7431125131440589,0.17526813261494595,0.8127340790366061,6,0.255,1,15.0,0.55
0.6701323726675691,0.7291272344900105,0.22109284676452842,0.858754234665095,40,0.01,3,9.0,0.1
0.8699655406619706,0.873080967402734,0.09404644918974531,0.9291959170485778,90,0.1325,9,15.0,1.0
0.8203930431611062,0.8281282860147213,0.13102637078895507,0.8796281897118322,6,0.3775,3,7.0,0.775
0.8562867391111781,0.861093585699264,0.11774285945394436,0.9203898239225138,145,0.01,13,1.0,0.775
0.8419680280622499,0.8480546792849631,0.1158803496555161,0.9013179901027707,34,0.255,7,13.0,0.1
0.8048173873987748,0.8177707676130389,0.13778030397556243,0.877053180875367,145,0.1325,1,11.0,0.1
0.8633761487379101,0.8668243953732913,0.10093494281310522,0.9187440201087304,124,0.255,5,5.0,0.1
0.8521082651393915,0.856677181913775,0.10836349240255423,0.9094608572710047,13,0.3775,5,15.0,0.775
0.7916270721271365,0.8068349106203996,0.19235388533943665,0.8691454536530783,47,0.01,3,1.0,0.55
0.8471711033159258,0.8527865404837014,0.13570726250211973,0.910557043361341,8,0.1325,13,3.0,0.55
0.8150683976263593,0.8228180862250263,0.13858833062027287,0.8780778919879351,9,0.255,3,1.0,0.325
0.8362994141669252,0.8419558359621451,0.12090850607506218,0.8951649826781998,21,0.5,16,3.0,0.1
0.8485696006804457,0.8518401682439537,0.11318665616070472,0.8980229815029789,124,0.3775,1,7.0,0.325
0.8005677035428395,0.805993690851735,0.14839218054458989,0.8559458257740006,13,0.3775,1,11.0,0.325
0.8824087389432369,0.884279705573081,0.08729056443977659,0.9363740660117919,170,0.3775,5,3.0,1.0
0.6939852253001113,0.7432176656151419,0.17586500577667047,0.8300769943737614,145,0.01,1,13.0,0.775
0.5100599978159196,0.6483701366982124,0.2293256101534316,0.4934045145705652,3,0.3775,11,9.0,0.1
0.6939280541565084,0.7434279705573081,0.18258931083208535,0.879237969069849,145,0.01,11,7.0,0.1
0.8650500710539645,0.8679810725552051,0.0982168174389329,0.9215665966862575,90,0.5,11,5.0,0.1
0.8780328800634507,0.8799158780231335,0.0899716348072233,0.932963345545956,145,0.5,11,5.0,0.775
0.8726216100612291,0.8751314405888538,0.09356882748350268,0.927248887730524,200,0.3775,5,5.0,0.1
0.8523981069932665,0.8554153522607781,0.10906968729660935,0.9026726622068544,200,0.3775,1,9.0,0.325
0.7392762502282065,0.7351735015772871,0.21367578906127366,0.7686000807794556,3,0.1325,1,11.0,0.55
0.8456793612393555,0.8505257623554153,0.11283035070452621,0.9036690803829304,34,0.3775,16,9.0,0.1
0.8467788930270189,0.8521030494216614,0.11478169139023958,0.904640642968773,90,0.1325,9,11.0,0.1
0.8749633091846708,0.8774447949526814,0.09038073187662554,0.933572343880704,56,0.255,9,3.0,0.55
0.8615560107290434,0.8655099894847529,0.10191373073077732,0.9226043236408334,21,0.3775,16,13.0,0.55
0.8529555859254093,0.8579915878023133,0.11605881315717381,0.9124482385364563,7,0.3775,16,11.0,1.0
0.8432019355562578,0.8496845425867507,0.22789583053811524,0.9067612249300454,11,0.01,13,3.0,0.775
0.8312216311257353,0.8390641430073607,0.1278844014064919,0.8935086849554664,47,0.1325,9,11.0,0.1
0.8394561955252906,0.845478443743428,0.1385661225378819,0.8993504943279784,4,0.255,9,9.0,0.775
0.8707725189808667,0.8735541535226078,0.09622861299014858,0.9247583575891561,47,0.3775,5,15.0,0.55
0.8378613982176991,0.8453207150368034,0.20950483317937219,0.904733887806182,25,0.01,11,13.0,0.55
0.786439418502507,0.8031545741324921,0.18708239847064934,0.8691092433017458,56,0.01,3,13.0,0.55
0.8034697387600233,0.8120399579390115,0.14811871114176314,0.8575932785440143,34,0.1325,1,5.0,1.0
0.8251543406581078,0.8319137749737119,0.12900160514295164,0.8830335328829031,65,0.3775,1,5.0,0.1
0.8507039541519172,0.8560462670872766,0.11408550033178007,0.9124238679333495,9,0.255,11,13.0,1.0
0.820365583197892,0.8277076761303891,0.13183165922649154,0.8838590779696344,3,0.5,5,15.0,0.55
0.8765475455653757,0.8788117770767613,0.09039932893241431,0.9314508161945348,145,0.3775,3,5.0,1.0
0.8791364236875744,0.8811251314405889,0.08836410958472718,0.9356225299605646,145,0.3775,11,9.0,0.325
0.8107028089276387,0.8220294426919033,0.24012521251275876,0.8708729353613038,5,0.01,5,15.0,1.0
0.8522629641075355,0.8564668769716088,0.10828969404850175,0.9069095885543814,18,0.5,3,9.0,0.55
0.8802134886327851,0.8819137749737119,0.08943859691160916,0.9340464309215376,200,0.3775,7,9.0,0.775
0.8146504031186936,0.8240273396424816,0.23414216139967892,0.8783945643321844,8,0.01,5,3.0,0.775
0.8230986487701676,0.8327024185068349,0.1291040647653252,0.8852945489289933,7,0.3775,3,11.0,0.55
0.8553095468568701,0.8604626708727655,0.10715737163876259,0.9186118853661148,200,0.01,9,9.0,0.325
0.8663669589169655,0.8697160883280757,0.0981326136943007,0.922868065702564,200,0.1325,11,7.0,0.1
0.6318886007772552,0.7076235541535226,0.2094648404962569,0.7942123600521146,8,0.1325,7,15.0,0.1
0.8798607854267033,0.8817560462670873,0.08853809457930834,0.9347034672311658,145,0.5,11,15.0,1.0
0.8269803812300279,0.8331230283911671,0.12543964725661358,0.8841283246352508,6,0.5,3,3.0,0.55
0.8618171537432114,0.865720294426919,0.09983733314453268,0.9233168424777333,18,0.3775,13,13.0,1.0
0.8413394743512266,0.8476340694006309,0.1667364338920037,0.9009360688029897,4,0.1325,11,3.0,0.775
0.871074773288763,0.8735541535226078,0.09411349571243063,0.9283125190599941,25,0.5,11,5.0,1.0
0.8755820897412612,0.8777602523659306,0.09111306028223141,0.9316623493920977,56,0.5,5,5.0,0.775
0.7880646968725799,0.8044689800210305,0.20513597175793838,0.8696445054062485,34,0.01,3,5.0,0.55
0.8455817477277783,0.8517350157728707,0.1445867171215142,0.9078738278346139,7,0.1325,11,7.0,0.55
0.8532190892325523,0.8577812828601472,0.10935185417481272,0.9086449391787345,34,0.255,3,9.0,0.325
0.8764903011687696,0.8786014721345952,0.08940051171911692,0.9335499980988505,56,0.5,9,5.0,0.55
0.866925566726737,0.8697160883280757,0.09665299248709712,0.9224641441742572,47,0.5,3,5.0,1.0
0.874444991858404,0.8771293375394322,0.09195281244753897,0.9305782516058894,170,0.1325,5,11.0,1.0
0.7747849786572465,0.7939011566771819,0.2442876421217166,0.8320053456251058,3,0.01,3,1.0,1.0
0.8562139757083519,0.8608307045215563,0.11717767876222503,0.9174202538092828,11,0.1325,13,1.0,0.775
0.875105369341352,0.8772344900105152,0.09021889669518492,0.9332878383076199,56,0.5,9,9.0,0.775
0.7514669769726022,0.779074658254469,0.1636717308491124,0.8582671742186276,9,0.3775,9,15.0,0.1
0.8466274956731483,0.8528916929547844,0.11557273660667378,0.9069982260140886,200,0.01,5,15.0,0.775
0.8657052113753584,0.8687697160883281,0.0960185067637039,0.9259184043593747,29,0.3775,7,11.0,1.0
0.8461473952321995,0.8519978969505784,0.12641681009833794,0.9056738656054114,6,0.255,11,11.0,0.775
0.7520664692295633,0.7803890641430073,0.15978194782887237,0.8561247314626281,6,0.255,3,11.0,0.325
0.8238176303153695,0.8335436382754995,0.21262415041412008,0.8980834775846709,25,0.01,9,15.0,0.325
0.7368810375973667,0.7331756046267087,0.24293207967410607,0.7701001823357599,6,0.01,1,9.0,0.775
0.8738962086174092,0.8762355415352261,0.09166089976281795,0.9311809936067057,47,0.3775,7,5.0,0.55
0.8835412993575047,0.8854363827549947,0.08659734373158481,0.937826275089354,170,0.255,7,5.0,0.775
0.8662383093558315,0.8696109358569927,0.09778124934142526,0.925930062237428,34,0.3775,16,9.0,0.775
0.8287779725655171,0.8364879074658255,0.24655148137343705,0.8838344284989298,2,0.01,13,15.0,0.325
0.6851308034349854,0.7285488958990536,0.17052610666236692,0.8139239525151045,8,0.5,11,1.0,0.1
0.8568053103616107,0.8613564668769716,0.10551500619638911,0.9190911981432365,13,0.3775,16,9.0,1.0
0.835946659910131,0.8416929547844374,0.24586209804212586,0.8915139510911823,2,0.01,13,5.0,0.55
0.8561129833821463,0.8601472134595163,0.10618193282353403,0.9138110705489434,77,0.255,13,11.0,0.1
0.8292469567971154,0.8373817034700315,0.21659225914219413,0.8921007127661804,18,0.01,7,11.0,1.0
0.8392336004201275,0.8461093585699264,0.2286542834679873,0.9036386656277596,13,0.01,13,15.0,1.0
0.7919216175382503,0.8018927444794953,0.14298500491972918,0.8645282670866785,11,0.5,3,5.0,0.1
0.8550773131154216,0.859726603575184,0.10393846982851962,0.9184267960916245,18,0.255,11,11.0,0.325
0.6967441251439837,0.7324921135646688,0.17054398369596402,0.815765636566943,8,0.5,13,1.0,0.1
0.8330177352557768,0.8396424815983176,0.18967942830441223,0.8927139304889291,3,0.1325,11,15.0,1.0
0.848191088742445,0.8538380651945321,0.11255519468464348,0.9070571883239931,25,0.1325,5,11.0,1.0
0.8505225776633807,0.855993690851735,0.11906694512067098,0.9150858652732922,15,0.1325,13,9.0,1.0
0.860717857292264,0.8647213459516299,0.10349481130456406,0.9198342105457152,15,0.5,16,9.0,0.775
0.6882100099318866,0.7400105152471083,0.18781873465533822,0.8783188699664156,124,0.01,11,11.0,0.1
0.8711500242778447,0.8736067297581493,0.09327094605154351,0.9296228148420028,21,0.5,9,1.0,1.0
0.8665860202351657,0.8697160883280757,0.09585686572008553,0.9258457169137904,29,0.255,7,1.0,1.0
0.8570790585324182,0.8617770767613039,0.10386733308973621,0.9202700260399287,29,0.1325,13,5.0,0.325
0.5100599978159196,0.6483701366982124,0.22838535770511498,0.4907755448539373,3,0.5,3,7.0,0.1
0.8655728058352552,0.8690851735015773,0.09758040746870142,0.925991898096057,25,0.255,13,5.0,0.775
0.8667657793695246,0.8701892744479496,0.09834378295637851,0.9230588111394172,200,0.1325,13,15.0,0.1
0.8842112642363336,0.8862250262881177,0.08512508072017862,0.9394691811050566,200,0.1325,7,11.0,0.775
0.8710133303342448,0.8736593059936909,0.09307951207473411,0.9302659138340831,34,0.3775,11,5.0,0.775
0.8681069063442657,0.8711882229232387,0.09427774088719197,0.9290939121311966,40,0.255,11,9.0,1.0
0.8564104457616549,0.8611461619348054,0.10518706854323119,0.916497838606372,29,0.1325,7,9.0,1.0
0.8448869506002912,0.8511041009463722,0.12209976309008629,0.9092541436330114,13,0.1325,9,9.0,0.325
0.8778340091699848,0.8796004206098843,0.09069284238361709,0.9340050251456127,200,0.3775,11,15.0,0.55
0.8712651238927202,0.8740799158780231,0.09259509460435104,0.9305792458294987,40,0.255,9,3.0,1.0
0.8746327367859453,0.8767613038906414,0.09093317241969302,0.9324031126667772,65,0.5,13,13.0,0.55
0.8783632819549042,0.8807570977917981,0.0899381081974468,0.9342071071565476,90,0.1325,9,1.0,0.55
0.8618934741152036,0.8661934805467929,0.10241851252603355,0.9234458126793483,200,0.01,11,15.0,0.55
0.8787762513088215,0.8808622502628812,0.0882080750529339,0.9359570619557475,77,0.3775,7,7.0,1.0
0.772442675390524,0.7934805467928496,0.1493355199666273,0.8636650869989306,11,0.5,9,5.0,0.1
0.8587530186861976,0.8622502628811777,0.10382076191722327,0.9132756993223372,47,0.5,7,7.0,0.1
0.8611283741358633,0.8643007360672976,0.10095581019080836,0.9180630557467482,65,0.5,7,7.0,0.1
0.6522125875729637,0.7131440588853838,0.21275073717582782,0.5904788648915102,5,0.3775,11,15.0,0.1
0.8189978094030841,0.8248685594111461,0.13520280490281225,0.8734143527769199,65,0.1325,1,5.0,0.775
0.8711076765113501,0.873869610935857,0.09450934700678276,0.9290273355234059,56,0.3775,16,7.0,0.55
0.7971463721300124,0.8061514195583597,0.15071634430373806,0.8482086988357982,15,0.255,1,3.0,1.0
0.7991259391929306,0.8064668769716088,0.1473710287427258,0.8473894646440504,9,0.5,1,5.0,0.775
0.833668904305788,0.8383280757097792,0.12472529993050692,0.8853866843583504,124,0.1325,1,13.0,0.775
0.702030742320245,0.7461093585699264,0.17211761210098722,0.8165480602357892,7,0.255,1,1.0,0.55
0.876123029761822,0.8782860147213459,0.09097296666752709,0.9307661113693398,170,0.5,3,11.0,0.55
0.864624849164472,0.867770767613039,0.09738042778190902,0.9258442073913589,25,0.5,16,5.0,1.0
0.8655057066351755,0.8689274447949527,0.09897023131312595,0.9222955808361024,25,0.255,7,3.0,0.55
0.630567561123041,0.7060462670872766,0.17983754074715222,0.8074523449224564,7,0.3775,9,5.0,0.1
0.876381895850263,0.8788117770767613,0.09068778910649944,0.932705490015473,77,0.255,9,7.0,0.325
0.8551081980126547,0.8592008412197687,0.10609418780289431,0.9118172460355213,47,0.3775,13,11.0,0.1
0.8208833836223554,0.8297581493165089,0.21760330050647922,0.8815414275518471,18,0.01,5,5.0,0.775
0.7590181144037799,0.7781808622502628,0.16637210546858128,0.83958871345719,15,0.1325,1,9.0,0.775
0.8539721391476562,0.8585699263932702,0.10674972719575904,0.9145441164659724,9,0.3775,9,11.0,0.55
0.851796460331519,0.854521556256572,0.1087544915394833,0.9029962577423345,170,0.5,1,9.0,0.55
0.8448199296525979,0.8486855941114616,0.116749301916704,0.8948491833107782,200,0.1325,1,3.0,0.775
0.6786006736052003,0.7329652996845426,0.18148863695783166,0.8645871445238359,13,0.1325,13,9.0,0.1
0.8723717826826409,0.8750788643533123,0.09279530325594636,0.9311808723599241,56,0.255,11,7.0,0.325
