f1,accuracy,brier_score,roc_auc,model__iterations,model__learning_rate,model__depth,model__l2_leaf_reg,model__colsample_bylevel
0.5572089990627281,0.5607255520504731,0.24621191332316367,0.5770804377704138,9,0.3775,1,9.0,0.1
0.5929279266601952,0.5929284963196635,0.23779310032893802,0.6254797719706192,7,0.255,9,11.0,0.55
0.5532413752330034,0.5553364879074658,0.24934329452916212,0.5489035698766366,2,0.1325,5,13.0,0.1
0.5814813517809057,0.5818874868559412,0.24912170588153645,0.6052428969561069,6,0.01,3,7.0,0.775
0.58765234330072,0.58767087276551,0.24736185278147702,0.6238665840705617,21,0.3775,11,5.0,0.55
0.5878798623114538,0.5879337539432177,0.23921467554333736,0.6230219988146851,13,0.255,3,1.0,0.325
0.5806961473109393,0.5807045215562566,0.2426921998284443,0.6038280793033179,7,0.5,1,3.0,0.55
0.5810987781880115,0.5810988433228181,0.2421940293532339,0.6138024642829896,25,0.3775,16,15.0,0.775
0.582924420105661,0.5829390115667719,0.2410848157465251,0.6211173196402924,11,0.1325,3,11.0,0.775
0.5560995237718745,0.5565194532071503,0.24286197353170458,0.6025611841428746,5,0.255,16,9.0,0.1
0.5728450214967803,0.5729495268138801,0.24389059650057707,0.6000502335247307,9,0.3775,1,1.0,0.325
0.5892437245295475,0.589248159831756,0.23867982819766345,0.6262070834729285,13,0.1325,5,9.0,0.55
0.5435420477803338,0.5541535226077813,0.24919230467716394,0.603843179076538,15,0.01,1,15.0,0.775
0.5774152871648893,0.5774185068349106,0.24106597522664233,0.6129248115603587,7,0.1325,13,7.0,1.0
0.5913876579692946,0.5914826498422713,0.2373288418364393,0.6310476146642916,40,0.255,3,13.0,0.1
0.5893693562325782,0.5893796004206099,0.2470689302086577,0.6160142182505327,21,0.01,16,3.0,0.55
0.6139586637311346,0.6139589905362776,0.25205920669083764,0.6590188561268729,170,0.3775,13,13.0,0.55
0.5675150037373274,0.5675604626708728,0.2444148408168655,0.6044105435531364,5,0.3775,1,11.0,0.325
0.5962955597720784,0.5963459516298633,0.24838623560653328,0.642276421078703,105,0.5,16,11.0,0.1
0.5910857777337875,0.5910883280757098,0.24595403560401388,0.6294937547061535,21,0.01,7,13.0,1.0
0.5908111313548449,0.5908254468980021,0.23480307307242118,0.6367793089016929,18,0.5,3,13.0,0.55
0.6302536310725176,0.6302576235541535,0.22740296727150755,0.6707320646483141,77,0.255,7,11.0,0.325
0.581609968230797,0.5816246056782335,0.24084731830575415,0.6120134694123514,4,0.5,3,7.0,0.55
0.6236855876100174,0.6236855941114616,0.22360085068747687,0.6837834516989698,145,0.1325,7,3.0,0.325
0.5823735746729213,0.5825446898002103,0.24344047371413796,0.6077766872769933,11,0.1325,5,5.0,0.1
0.5658579111860078,0.5661146161934806,0.2461904855932636,0.5750614564225383,7,0.3775,16,15.0,1.0
0.6079053464828226,0.607912723449001,0.2559329425070035,0.6367966891898615,56,0.5,11,11.0,0.325
0.5812284317617152,0.581230283911672,0.24869437422085788,0.6129452670883823,25,0.01,16,15.0,0.55
0.5875923194834604,0.58767087276551,0.23749442420014455,0.6270821447012996,105,0.255,1,11.0,1.0
0.5509974280541744,0.5509989484752892,0.2464445328485295,0.5776886787498023,4,0.255,16,15.0,0.1
0.5453442943422934,0.5521819137749737,0.2476644906588643,0.5640697199030076,3,0.255,9,3.0,0.1
0.6039683494698953,0.6039695057833859,0.2497962340660815,0.6382561496504316,47,0.5,13,15.0,1.0
0.5934400351045728,0.5934542586750788,0.24651454616895535,0.6259650033558123,40,0.01,16,7.0,0.55
0.6146148884820958,0.6146161934805467,0.23069201085295263,0.6618028120269659,47,0.3775,5,1.0,0.775
0.5698699657736988,0.5700578338590957,0.2459942794430891,0.5902841701302851,5,0.255,3,5.0,0.1
0.5595370392686295,0.5595425867507886,0.25302468081657026,0.5768751914250427,9,0.3775,16,5.0,0.55
0.6127579348350418,0.612776025236593,0.23906593036084367,0.6656552928402335,145,0.255,13,13.0,0.55
0.5893225307122908,0.5895110410094637,0.23839788557701294,0.6223470009431658,65,0.5,1,11.0,0.1
0.5973974693850798,0.597397476340694,0.24784434740384545,0.624332569291719,15,0.01,13,9.0,0.55
0.6143526460342363,0.6143533123028391,0.23406221518705492,0.6506596631361532,77,0.5,5,11.0,0.1
0.6349880658633936,0.6349894847528917,0.22904635981735014,0.6776411265577991,170,0.1325,11,9.0,0.775
0.5899025287353781,0.5899053627760252,0.23859682145129796,0.621663744843272,6,0.5,3,9.0,1.0
0.6005512154366721,0.6005520504731862,0.23510056785207006,0.639077653330768,18,0.255,5,3.0,0.775
0.5795304122387632,0.5797844374342797,0.2399489411547857,0.6194766964543383,34,0.255,1,11.0,0.55
0.5884151378038308,0.588459516298633,0.240706066592115,0.6257629359100665,7,0.1325,11,15.0,0.325
0.5831066395276361,0.5832018927444795,0.24007922144173696,0.6260648277146974,9,0.1325,5,3.0,0.55
0.567638493135848,0.5713722397476341,0.24617574006424975,0.6060521342302806,105,0.01,1,11.0,1.0
0.5705826985296506,0.570583596214511,0.2537353316191304,0.589192978280652,6,0.5,13,5.0,0.325
0.5770807583910619,0.5774185068349106,0.24260984110879216,0.5974454708143844,7,0.5,5,15.0,0.1
0.5951589576201471,0.5951629863301787,0.23436047150998013,0.6381865593912435,21,0.255,7,15.0,1.0
0.5913460623951565,0.5913512092534174,0.23664032803650079,0.6296661063510545,13,0.3775,7,7.0,0.55
0.6247368011414332,0.6247371188222923,0.23328319107422532,0.6746179930141608,105,0.3775,7,11.0,1.0
0.5934263795405121,0.5934542586750788,0.23915150658248407,0.6338680242503049,25,0.3775,9,13.0,1.0
0.6036914998594923,0.6037066246056783,0.23155791679793095,0.6532311856134612,34,0.3775,5,7.0,1.0
0.5622820859937242,0.5662460567823344,0.24546445995154345,0.5900549783779541,6,0.255,1,15.0,0.55
0.579401728130615,0.5799158780231335,0.2484758874530188,0.6100813203988054,40,0.01,3,9.0,0.1
0.6281467042777612,0.6281545741324921,0.22577803075655925,0.6752431996426363,90,0.1325,9,15.0,1.0
0.5817183217848517,0.5818874868559412,0.2400682673030072,0.6143670644990441,6,0.3775,3,7.0,0.775
0.6118258363508586,0.6118559411146162,0.23159845712035593,0.6618723331796404,145,0.01,13,1.0,0.775
0.5939658158545186,0.5939800210304942,0.2354157235923367,0.6363060329433514,34,0.255,7,13.0,0.1
0.5832236367007257,0.5834647739221872,0.23913298349704834,0.6215051108413193,145,0.1325,1,11.0,0.1
0.6093583269634365,0.6093585699263933,0.23078724266956704,0.6537890133911837,124,0.255,5,5.0,0.1
0.5958190091669195,0.5958201892744479,0.23669708815193677,0.6288580093343551,13,0.3775,5,15.0,0.775
0.5857440332802013,0.586093585699264,0.24565828847063975,0.6158520943696435,47,0.01,3,1.0,0.55
0.5797843720950966,0.5797844374342797,0.24033804061969571,0.6085320905770781,8,0.1325,13,3.0,0.55
0.582095720028106,0.5821503680336488,0.240045046704109,0.6220645626221112,9,0.255,3,1.0,0.325
0.5649248859258318,0.564931650893796,0.2530485811647006,0.6020994144190465,21,0.5,16,3.0,0.1
0.5882847999104286,0.5883280757097792,0.2372182806221326,0.6273608858238768,124,0.3775,1,7.0,0.325
0.5707950320171731,0.5713722397476341,0.24211270543263338,0.6088472508323188,13,0.3775,1,11.0,0.325
0.6290742481203007,0.629074658254469,0.22659935513403007,0.6936056986889665,170,0.3775,5,3.0,1.0
0.5758399419543222,0.5770241850683491,0.2452002631013194,0.6108651264759769,145,0.01,1,13.0,0.775
0.5501598316300877,0.5536277602523659,0.2465780540680953,0.5649161710347512,3,0.3775,11,9.0,0.1
0.6026669321155863,0.6027865404837014,0.2416985097604538,0.6396384181353183,145,0.01,11,7.0,0.1
0.5913510327515086,0.5913512092534174,0.2572275356910793,0.6355301050087295,90,0.5,11,5.0,0.1
0.6138275232603901,0.6138275499474237,0.2753208115855893,0.6486153542510458,145,0.5,11,5.0,0.775
0.6065958639528208,0.6065983175604627,0.23223014930377664,0.6636951556886823,200,0.3775,5,5.0,0.1
0.5960754709157606,0.5960830704521556,0.2371565035109442,0.6275987504436639,200,0.3775,1,9.0,0.325
0.5348422003485069,0.5527076761303891,0.2482748364232463,0.576134715131894,3,0.1325,1,11.0,0.55
0.5921373090028743,0.5921398527865405,0.2430074515582827,0.6178395285940639,34,0.3775,16,9.0,0.1
0.6030423989783112,0.6030494216614091,0.23176244848589636,0.6522174621655659,90,0.1325,9,11.0,0.1
0.612769174632485,0.612776025236593,0.23569337597630402,0.6552804010610337,56,0.255,9,3.0,0.55
0.5764948814105035,0.5764984227129337,0.24547011375081,0.6006308318986822,21,0.3775,16,13.0,0.55
0.5473075148540688,0.5474500525762356,0.24598762325597398,0.578524072839371,7,0.3775,16,11.0,1.0
0.5937146059065048,0.5937171398527865,0.24750489505800463,0.6243245529361423,11,0.01,13,3.0,0.775
0.6016024119625798,0.6016035751840169,0.23539222462261208,0.6380323136529039,47,0.1325,9,11.0,0.1
0.5824053924827112,0.5824132492113565,0.2392988355929015,0.6200633070949723,4,0.255,9,9.0,0.775
0.6057826421732933,0.6058096740273397,0.23022777214704596,0.6604082425826596,47,0.3775,5,15.0,0.55
0.599887769036417,0.599894847528917,0.24584314217948355,0.6399285963858952,25,0.01,11,13.0,0.55
0.5815371620815736,0.5817560462670873,0.24505825439329026,0.6152374955910044,56,0.01,3,13.0,0.55
0.5788001809231228,0.5791272344900105,0.24148365668431035,0.6156640555461571,34,0.1325,1,5.0,1.0
0.579954654395941,0.5800473186119873,0.23946897846388984,0.6157391743264327,65,0.3775,1,5.0,0.1
0.5831750965994075,0.5832018927444795,0.23696311757795185,0.6291841229720002,9,0.255,11,13.0,1.0
0.5772776012757901,0.5772870662460567,0.2406148360385767,0.6069963710787583,3,0.5,5,15.0,0.55
0.6224988721704748,0.6225026288117771,0.22884611861676366,0.6661350302575959,145,0.3775,3,5.0,1.0
0.6155251116780737,0.6155362776025236,0.25298062572541785,0.6610239125122596,145,0.3775,11,9.0,0.325
0.5817164737940238,0.5817560462670873,0.24906651567604218,0.6153169680816364,5,0.01,5,15.0,1.0
0.5963342283635432,0.5963459516298633,0.23569252358691054,0.6330712607018347,18,0.5,3,9.0,0.55
0.6309147244736363,0.6309148264984227,0.24123945162745772,0.6765694918515126,200,0.3775,7,9.0,0.775
0.5795177133274944,0.579521556256572,0.248610863615138,0.6152579165657712,8,0.01,5,3.0,0.775
0.5854329161914115,0.5854363827549948,0.23827361338627726,0.6283772353192887,7,0.3775,3,11.0,0.55
0.6126243396981051,0.6126445846477392,0.2343183133132339,0.656142712137647,200,0.01,9,9.0,0.325
0.6213196046312083,0.6213196635120926,0.2277067838979025,0.6711821553713453,200,0.1325,11,7.0,0.1
0.5695922180123648,0.5703207150368034,0.24363031529315612,0.6147186438869484,8,0.1325,7,15.0,0.1
0.6121173144986943,0.6121188222923238,0.2521114648534337,0.6718446795171611,145,0.5,11,15.0,1.0
0.5789093593110586,0.5789957939011566,0.2388116660965986,0.6217760774811173,6,0.5,3,3.0,0.55
0.5966082682983981,0.5966088328075709,0.2418258568221017,0.6249241901545884,18,0.3775,13,13.0,1.0
0.5725395782289109,0.5725552050473186,0.24128465698837412,0.6126112407549307,4,0.1325,11,3.0,0.775
0.5964662374941396,0.5964773922187171,0.2593869134056302,0.6178640614063894,25,0.5,11,5.0,1.0
0.6175002472334901,0.6175078864353313,0.23074104716874738,0.66702602053735,56,0.5,5,5.0,0.775
0.5814248694253192,0.5817560462670873,0.24655940218838795,0.6142675165662135,34,0.01,3,5.0,0.55
0.5798947136866194,0.5799158780231335,0.23929535953971998,0.6249070517392173,7,0.1325,11,7.0,0.55
0.5985804416403786,0.5985804416403786,0.23598466547298758,0.6347836855554119,34,0.255,3,9.0,0.325
0.6014621920925665,0.601472134595163,0.2558110091242023,0.6437273123315874,56,0.5,9,5.0,0.55
0.6010777508003184,0.6010778128286015,0.23303993781716711,0.6493159560858512,47,0.5,3,5.0,1.0
0.6285486648716929,0.6285488958990536,0.22078552997547915,0.6933197359357188,170,0.1325,5,11.0,1.0
0.5725786929644655,0.5743953732912723,0.24953700104618054,0.6097310194814027,3,0.01,3,1.0,1.0
0.5781724533532834,0.5782071503680336,0.24056728041673286,0.6173985599308272,11,0.1325,13,1.0,0.775
0.6148784092979935,0.6148790746582544,0.24639640870267898,0.6555524734050493,56,0.5,9,9.0,0.775
0.5743339397904103,0.57465825446898,0.23918682668039387,0.6164517661413467,9,0.3775,9,15.0,0.1
0.5985803306775231,0.5985804416403786,0.23718240230865853,0.6412991858699847,200,0.01,5,15.0,0.775
0.6093442885905053,0.6093585699263933,0.23426039652352168,0.6455427404436749,29,0.3775,7,11.0,1.0
0.5805344619696461,0.5805730809674028,0.23790122995405763,0.6260898442726179,6,0.255,11,11.0,0.775
0.583037142189718,0.5830704521556257,0.24163318919956447,0.6173780698495468,6,0.255,3,11.0,0.325
0.5919718683651806,0.5920084121976866,0.24575248378777367,0.6366092032184838,25,0.01,9,15.0,0.325
0.5436723419795031,0.5584910620399579,0.24969410355936195,0.596006915074176,6,0.01,1,9.0,0.775
0.6160473867627121,0.616062039957939,0.23169323185664684,0.6648080469835836,47,0.3775,7,5.0,0.55
0.6344386555131472,0.6344637223974764,0.2258595415973362,0.6928286650501272,170,0.255,7,5.0,0.775
0.5858162142303617,0.5858307045215563,0.24617489766825032,0.6183864375426387,34,0.3775,16,9.0,0.775
0.5532028011827355,0.5532334384858044,0.2497617622157828,0.5785942505039248,2,0.01,13,15.0,0.325
0.5672788915886898,0.5672975814931651,0.25578226272102356,0.5818505148711689,8,0.5,11,1.0,0.1
0.5693947984204802,0.5694006309148265,0.24560133483631594,0.5943380964306761,13,0.3775,16,9.0,1.0
0.5538070623645325,0.5541535226077813,0.2495895151809981,0.5809015442265102,2,0.01,13,5.0,0.55
0.6043620777158705,0.6043638275499474,0.23421388121310005,0.6489404312909871,77,0.255,13,11.0,0.1
0.5889453319360712,0.5889852786540484,0.24646722263209628,0.6317385070339374,18,0.01,7,11.0,1.0
0.585560025967261,0.5855678233438486,0.24856658425301673,0.6204734542531465,13,0.01,13,15.0,1.0
0.5800455156309213,0.580310199789695,0.24074385326970807,0.6118511382119215,11,0.5,3,5.0,0.1
0.5981785599054605,0.598186119873817,0.23564012155004566,0.6380388787716953,18,0.255,11,11.0,0.325
0.5648000223352349,0.5648002103049422,0.25691049261747206,0.592970029334333,8,0.5,13,1.0,0.1
0.5696632444408786,0.5696635120925342,0.2452391392840026,0.5964217614752747,3,0.1325,11,15.0,1.0
0.5938839746854803,0.5939800210304942,0.23520571767640264,0.6432299527532588,25,0.1325,5,11.0,1.0
0.5947649609842653,0.5947686645636172,0.236739174807813,0.6338340929521307,15,0.1325,13,9.0,1.0
0.5825442282176028,0.5825446898002103,0.2492460597845664,0.601339864728146,15,0.5,16,9.0,0.775
0.6007650976971024,0.6008149316508938,0.24242175778410077,0.6433375515949231,124,0.01,11,11.0,0.1
0.5938413949811198,0.5938485804416404,0.2570783551502994,0.6233448989994482,21,0.5,9,1.0,1.0
0.601202198178873,0.6012092534174553,0.232694506907786,0.6480495101177465,29,0.255,7,1.0,1.0
0.5916135189322657,0.5916140904311251,0.2365843519088085,0.6320625474761747,29,0.1325,13,5.0,0.325
0.5447088967401639,0.5473186119873817,0.24743376928695737,0.5615418381890334,3,0.5,3,7.0,0.1
0.5910874732555074,0.5910883280757098,0.2430589838264497,0.6270247517417605,25,0.255,13,5.0,0.775
0.614219945535157,0.6142218717139852,0.22822844629689326,0.6679369825995327,200,0.1325,13,15.0,0.1
0.6345739249425087,0.6345951629863302,0.2208012940595323,0.6943024996655245,200,0.1325,7,11.0,0.775
0.5860719530740868,0.586093585699264,0.251406846216646,0.6283379137130543,34,0.3775,11,5.0,0.775
0.6104673390594495,0.6105415352260778,0.23467388188485033,0.6525234658077557,40,0.255,11,9.0,1.0
0.6017322634833959,0.6017350157728707,0.23225579778016853,0.6530211018121386,29,0.1325,7,9.0,1.0
0.6008145937185754,0.6008149316508938,0.23616306866976303,0.6382359705484625,13,0.1325,9,9.0,0.325
0.6214444069726941,0.6214511041009464,0.2420229804461395,0.6843156409601492,200,0.3775,11,15.0,0.55
0.6091849903196388,0.6092271293375394,0.23640840882561837,0.6466765019056813,40,0.255,9,3.0,1.0
0.6042322160227702,0.6042323869610936,0.2516380336524076,0.6449684653157173,65,0.5,13,13.0,0.55
0.6185526628592912,0.618559411146162,0.23030135960226564,0.6655455516966478,90,0.1325,9,1.0,0.55
0.620134073091424,0.620136698212408,0.23460433322948512,0.657307087785175,200,0.01,11,15.0,0.55
0.6235466350779091,0.6235541535226078,0.2310802231032355,0.6745361709020667,77,0.3775,7,7.0,1.0
0.587383176835389,0.5874079915878023,0.24077588711189468,0.6136214743238896,11,0.5,9,5.0,0.1
0.5972537616685585,0.5972660357518401,0.23987032865376323,0.6322943998292793,47,0.5,7,7.0,0.1
0.600123877001831,0.6001577287066246,0.23987110002401663,0.6396262553889259,65,0.5,7,7.0,0.1
0.5628530921750675,0.5629600420609885,0.24467172481000785,0.5844296390649724,5,0.3775,11,15.0,0.1
0.5811466504334513,0.5816246056782335,0.2401834791927714,0.6178300955549585,65,0.1325,1,5.0,0.775
0.5948865550992225,0.594900105152471,0.2538780006486312,0.609845217995115,56,0.3775,16,7.0,0.55
0.5822764393508169,0.5829390115667719,0.24181898341336852,0.6126024987809611,15,0.255,1,3.0,1.0
0.5764222862954771,0.5764984227129337,0.24165000330120373,0.6094887665980024,9,0.5,1,5.0,0.775
0.582293158338501,0.5824132492113565,0.23803702840553143,0.6257985257645668,124,0.1325,1,13.0,0.775
0.5752060003092728,0.5757097791798107,0.24475343329550128,0.6021771246935816,7,0.255,1,1.0,0.55
0.6215770463388194,0.6215825446898002,0.23017890236280714,0.6697005808264254,170,0.5,3,11.0,0.55
0.5809655494213272,0.5809674027339643,0.2575883629505538,0.6017972116351042,25,0.5,16,5.0,1.0
0.6052781765041593,0.6052839116719243,0.23255375179006788,0.6490859696086139,25,0.255,7,3.0,0.55
0.5823481282752633,0.5824132492113565,0.2407416799364641,0.6096231787669408,7,0.3775,9,5.0,0.1
0.6133016806985178,0.6133017875920084,0.23541051985260406,0.656896871520487,77,0.255,9,7.0,0.325
0.5895033178229485,0.5895110410094637,0.237137347095003,0.6459535095604715,47,0.3775,13,11.0,0.1
0.584852524375378,0.5849106203995794,0.24701616297484574,0.6216162686684336,18,0.01,5,5.0,0.775
0.5712197006156287,0.5726866456361724,0.24436615438340875,0.6070156172427938,15,0.1325,1,9.0,0.775
0.5951394564111248,0.5951629863301787,0.23553356215153684,0.6357256764421977,9,0.3775,9,11.0,0.55
0.5905326771628578,0.5905625657202944,0.23558921743146077,0.6362468086612023,170,0.5,1,9.0,0.55
0.5898196157137109,0.5899053627760252,0.23737505236943826,0.628370912073295,200,0.1325,1,3.0,0.775
0.5805584023919186,0.5807045215562566,0.2400922463410507,0.6266211005958641,13,0.1325,13,9.0,0.1
0.6110164314448459,0.6110672975814931,0.24007070369732092,0.645426917926893,56,0.255,11,7.0,0.325
