f1,accuracy,brier_score,roc_auc,model__iterations,model__learning_rate,model__depth,model__l2_leaf_reg,model__colsample_bylevel
0.7794212505718694,0.7904052734375,0.14797001790765768,0.8529750671178339,25,0.3775,16,15.0,0.775
0.780899731094086,0.7950439453125,0.1432507548778572,0.8667767644870765,11,0.1325,3,11.0,0.775
0.7322240735414712,0.7587890625,0.18038992686961364,0.8107610873816523,5,0.255,16,9.0,0.1
0.7200526662639235,0.7572021484375,0.16291160391637025,0.8297104286707645,9,0.3775,1,1.0,0.325
0.7883470371749569,0.8001708984375,0.136263977247772,0.8740599204742336,13,0.1325,5,9.0,0.55
0.7299883844611654,0.7581787109375,0.23164292827176483,0.7876967565207167,15,0.01,1,15.0,0.775
0.78781026030319,0.79736328125,0.15729607951333172,0.857373167359616,7,0.1325,13,7.0,1.0
0.7954340777128108,0.8070068359375,0.1319960743682499,0.8791721668588992,40,0.255,3,13.0,0.1
0.7730259389718717,0.786865234375,0.22183577009476127,0.848770313294987,21,0.01,16,3.0,0.55
0.8036184009177131,0.8095703125,0.1374468970760407,0.8759858317971777,170,0.3775,13,13.0,0.55
0.6354405959132232,0.7181396484375,0.18371746366754202,0.7599344731409281,5,0.3775,1,11.0,0.325
0.7947554641441642,0.8056640625,0.13628045454951146,0.873945652914672,105,0.5,16,11.0,0.1
0.7868194768631579,0.7967529296875,0.20123044886290242,0.8630507301324634,21,0.01,7,13.0,1.0
0.8065352608170562,0.812255859375,0.12795749840800386,0.8811890258312904,18,0.5,3,13.0,0.55
0.8096522476788593,0.8134765625,0.12772945634819374,0.8827016874635016,77,0.255,7,11.0,0.325
0.7777488489281938,0.791259765625,0.1432761323069963,0.853352118739135,4,0.5,3,7.0,0.55
0.8092597161176603,0.8138427734375,0.12686089410989418,0.8854649227829048,145,0.1325,7,3.0,0.325
0.7104143140549883,0.7572021484375,0.16476722976008656,0.8540881925586932,11,0.1325,5,5.0,0.1
0.7671500628010636,0.777099609375,0.15860608720264907,0.8346835909348062,7,0.3775,16,15.0,1.0
0.7992773290560437,0.80419921875,0.13967172740126024,0.8706775241383693,56,0.5,11,11.0,0.325
0.779849979264839,0.79248046875,0.2250723067399017,0.8575721523239822,25,0.01,16,15.0,0.55
0.8069284776313612,0.8140869140625,0.12659411551611063,0.8851754078391235,105,0.255,1,11.0,1.0
0.7262801518363229,0.7581787109375,0.18110525726752322,0.8219175412155049,4,0.255,16,15.0,0.1
0.7582138397453366,0.778564453125,0.16807177777059013,0.8299477696663937,3,0.255,9,3.0,0.1
0.7940213805474102,0.7994384765625,0.13818594010102658,0.8663298575529395,47,0.5,13,15.0,1.0
0.7747310588057356,0.7889404296875,0.2139418311899846,0.8570288332241475,40,0.01,16,7.0,0.55
0.8091712497738588,0.8134765625,0.12873345806275546,0.8792156741538891,47,0.3775,5,1.0,0.775
0.6510882639648047,0.722412109375,0.18759841300025498,0.7848036606272275,5,0.255,3,5.0,0.1
0.7401338223944242,0.7532958984375,0.15916167253075814,0.8208456606902957,9,0.3775,16,5.0,0.55
0.8016046028840382,0.8082275390625,0.1352835943698934,0.8751058706516287,145,0.255,13,13.0,0.55
0.8005716232775356,0.809814453125,0.1308839322076894,0.8784355361459651,65,0.5,1,11.0,0.1
0.7817830535670831,0.79345703125,0.2219480197858391,0.8594151909514294,15,0.01,13,9.0,0.55
0.8020930767367727,0.806640625,0.1337145975294307,0.8732491881364726,77,0.5,5,11.0,0.1
0.8070532452715614,0.8123779296875,0.1281081886881213,0.8866133761472961,170,0.1325,11,9.0,0.775
0.7946129203097884,0.80322265625,0.13309589665417723,0.8710137137082159,6,0.5,3,9.0,1.0
0.8042488696487798,0.811767578125,0.1283350792068209,0.8817068670591791,18,0.255,5,3.0,0.775
0.7861544203606472,0.7996826171875,0.1359284347256911,0.8728632262211575,34,0.255,1,11.0,0.55
0.7890287645170476,0.7998046875,0.15134252782793214,0.8701416534874369,7,0.1325,11,15.0,0.325
0.7836603022321982,0.7967529296875,0.14407911586287642,0.8668196104711826,9,0.1325,5,3.0,0.55
0.7341360282010228,0.76318359375,0.18249918049359148,0.8300946502942799,105,0.01,1,11.0,1.0
0.7646678343634905,0.775146484375,0.15273142243614574,0.8283781308806635,6,0.5,13,5.0,0.325
0.7712454326367811,0.7899169921875,0.14304880921159857,0.8616495515929343,7,0.5,5,15.0,0.1
0.8074781717661366,0.8125,0.12724348679614578,0.8831478982809188,21,0.255,7,15.0,1.0
0.8009587498455013,0.807861328125,0.12813012874587304,0.8810934490056564,13,0.3775,7,7.0,0.55
0.8055308576512809,0.8095703125,0.13705703565467592,0.8748327840624354,105,0.3775,7,11.0,1.0
0.8068580890506919,0.810791015625,0.13084335561330956,0.8764141524148952,25,0.3775,9,13.0,1.0
0.809955351803093,0.8145751953125,0.12687754476937013,0.8834039300104759,34,0.3775,5,7.0,1.0
0.6777359820801911,0.7332763671875,0.18679909998339636,0.7714862168541413,6,0.255,1,15.0,0.55
0.5897238014534529,0.7008056640625,0.2169837430524971,0.846592860195329,40,0.01,3,9.0,0.1
0.8120517865261205,0.816162109375,0.12302205263306645,0.8908914310607421,90,0.1325,9,15.0,1.0
0.7905255199903511,0.801513671875,0.1378736917478029,0.8651542208306385,6,0.3775,3,7.0,0.775
0.791474964169985,0.8026123046875,0.13748972169980103,0.8758521773869686,145,0.01,13,1.0,0.775
0.7975146390242689,0.805419921875,0.13159897718811941,0.8757441400720494,34,0.255,7,13.0,0.1
0.7767242706452422,0.795654296875,0.13601382092769465,0.8791869941450319,145,0.1325,1,11.0,0.1
0.8072854838329824,0.8121337890625,0.1281797035738769,0.8812437406054697,124,0.255,5,5.0,0.1
0.799283850870095,0.805908203125,0.12776439794807906,0.881710904536154,13,0.3775,5,15.0,0.775
0.7691607203510452,0.7857666015625,0.18453595937287687,0.8538770255517298,47,0.01,3,1.0,0.55
0.7760746830508182,0.786865234375,0.1514020455401755,0.8519604073869957,8,0.1325,13,3.0,0.55
0.7686704033312853,0.787109375,0.1419973026180826,0.8654090343559357,9,0.255,3,1.0,0.325
0.7556877218644037,0.7708740234375,0.15264602668588514,0.8323520523992115,21,0.5,16,3.0,0.1
0.8079279916778799,0.814208984375,0.12451251230633684,0.8883550601803345,124,0.3775,1,7.0,0.325
0.745959860935725,0.7744140625,0.15300679464279732,0.8431415483042006,13,0.3775,1,11.0,0.325
0.8051543929394253,0.8082275390625,0.13840942547197832,0.8717336724257099,170,0.3775,5,3.0,1.0
0.7348736618380983,0.76611328125,0.17361386074348317,0.8418050738137806,145,0.01,1,13.0,0.775
0.7572128390233978,0.773681640625,0.15698730786305498,0.8311252510980024,3,0.3775,11,9.0,0.1
0.7564921408834409,0.7843017578125,0.155503706797242,0.8735270779310326,145,0.01,11,7.0,0.1
0.7963813525958243,0.802978515625,0.1469383437235492,0.8668409464486457,90,0.5,11,5.0,0.1
0.8021446529086307,0.806884765625,0.1449795042259972,0.8771419424454872,145,0.5,11,5.0,0.775
0.8048667106709615,0.8089599609375,0.13231629890595475,0.8777906536167058,200,0.3775,5,5.0,0.1
0.8143308974989134,0.8192138671875,0.12467952714008981,0.8883948084450375,200,0.3775,1,9.0,0.325
0.6121539177826272,0.7091064453125,0.2170549582538295,0.7534604832289123,3,0.1325,1,11.0,0.55
0.7763625051373491,0.7900390625,0.14056962510296106,0.859173847284661,34,0.3775,16,9.0,0.1
0.8057371140816141,0.8121337890625,0.12588622499153337,0.8858844027182801,90,0.1325,9,11.0,0.1
0.8007501375955057,0.8056640625,0.13277255777113084,0.8758642202062218,56,0.255,9,3.0,0.55
0.7685431192958612,0.779541015625,0.14807665271660977,0.8488262114675901,21,0.3775,16,13.0,0.55
0.7591119666083299,0.7698974609375,0.16062552783774822,0.8249966394965349,7,0.3775,16,11.0,1.0
0.7755281772945173,0.787109375,0.22403313592852547,0.855885461511811,11,0.01,13,3.0,0.775
0.7997007718833063,0.8084716796875,0.12944252906059642,0.8813417538396231,47,0.1325,9,11.0,0.1
0.7883208794219767,0.797607421875,0.14188796799672307,0.868757181749184,4,0.255,9,9.0,0.775
0.8114502253960926,0.8157958984375,0.12615716346784137,0.8854803765740851,47,0.3775,5,15.0,0.55
0.7888937607291354,0.79931640625,0.19952162032605586,0.8660959623350734,25,0.01,11,13.0,0.55
0.7699378215108729,0.786376953125,0.17750531634027022,0.8554049321401058,56,0.01,3,13.0,0.55
0.7698444233023445,0.7894287109375,0.14618268971581,0.8620780810456675,34,0.1325,1,5.0,1.0
0.7872430493408501,0.80029296875,0.14485233815880313,0.8495987618032681,65,0.3775,1,5.0,0.1
0.7920119361059098,0.7998046875,0.1380498223833949,0.8659256921854006,9,0.255,11,13.0,1.0
0.7876949723473844,0.7977294921875,0.14000181455253408,0.8591883613182696,3,0.5,5,15.0,0.55
0.8077479106051351,0.811767578125,0.1270903115468568,0.8841958323909653,145,0.3775,3,5.0,1.0
0.8050286040349008,0.81005859375,0.1387964720964916,0.8784891371333927,145,0.3775,11,9.0,0.325
0.7762173383744359,0.785888671875,0.23691305624231604,0.8417681100159571,5,0.01,5,15.0,1.0
0.8075583650625615,0.8134765625,0.1281452742096561,0.8804311635584011,18,0.5,3,9.0,0.55
0.8040647992674566,0.807373046875,0.13836775679373067,0.879432862570479,200,0.3775,7,9.0,0.775
0.7792691628436588,0.790771484375,0.2290217223910967,0.8581950723707307,8,0.01,5,3.0,0.775
0.7855494756681313,0.7982177734375,0.13693646267019222,0.8663744090230094,7,0.3775,3,11.0,0.55
0.796708628494704,0.8067626953125,0.13307142776988726,0.8812543215796114,200,0.01,9,9.0,0.325
0.8086351669112538,0.8155517578125,0.12971696163390545,0.8838021087742242,200,0.1325,11,7.0,0.1
0.7088745021465532,0.75634765625,0.17191893037522177,0.8490757693116525,8,0.1325,7,15.0,0.1
0.7999321161075863,0.8043212890625,0.1415966482724091,0.8744589693838817,145,0.5,11,15.0,1.0
0.783691808525964,0.7965087890625,0.13694869614984212,0.8664891638642747,6,0.5,3,3.0,0.55
0.7867395566808519,0.79345703125,0.14135087513974134,0.8556196145365043,18,0.3775,13,13.0,1.0
0.7770028550299924,0.7869873046875,0.16368585162686802,0.8482996339748676,4,0.1325,11,3.0,0.775
0.7899786551777028,0.794921875,0.14632379769912515,0.8557754750700763,25,0.5,11,5.0,1.0
0.8078120445182593,0.8114013671875,0.1335884819569069,0.8739951468134527,56,0.5,5,5.0,0.775
0.7670107161037829,0.7828369140625,0.1967966759292738,0.8507879728016059,34,0.01,3,5.0,0.55
0.7831965341391995,0.7933349609375,0.15135770806014848,0.8598746279865236,7,0.1325,11,7.0,0.55
0.8047246370843061,0.812255859375,0.1262986044793792,0.8862224369974342,34,0.255,3,9.0,0.325
0.7996020736044764,0.8033447265625,0.14617429153934833,0.8643001204212313,56,0.5,9,5.0,0.55
0.8073140860940294,0.81201171875,0.1263380406082292,0.8849448539815128,47,0.5,3,5.0,1.0
0.8163289393205091,0.8204345703125,0.12334608328348184,0.890140738790067,170,0.1325,5,11.0,1.0
0.7635788601567732,0.7760009765625,0.24237329377496716,0.8313756790879645,3,0.01,3,1.0,1.0
0.7708344389876761,0.7822265625,0.1443536391622542,0.8507108082632119,11,0.1325,13,1.0,0.775
0.7991872074422646,0.8033447265625,0.14240186613664113,0.8670114950450063,56,0.5,9,9.0,0.775
0.7812423911208066,0.793212890625,0.14072128317584037,0.8630018627387306,9,0.3775,9,15.0,0.1
0.7977389918982827,0.8079833984375,0.13348704076510506,0.878410406332379,200,0.01,5,15.0,0.775
0.8047029173585771,0.8092041015625,0.12962908546784957,0.8785059135463409,29,0.3775,7,11.0,1.0
0.7813712018986078,0.79150390625,0.14037778109384094,0.8653316957883617,6,0.255,11,11.0,0.775
0.7616195488420087,0.782470703125,0.1536951380804133,0.8515888202819454,6,0.255,3,11.0,0.325
0.7855621177474165,0.7984619140625,0.19986286574566717,0.8674092561387228,25,0.01,9,15.0,0.325
0.73316446322323,0.757568359375,0.24181352764446423,0.7351715478719121,6,0.01,1,9.0,0.775
0.8085845016844864,0.8121337890625,0.13261438793341787,0.8761730871948147,47,0.3775,7,5.0,0.55
0.8099970598524061,0.8140869140625,0.13569502630717795,0.8783694050575803,170,0.255,7,5.0,0.775
0.7689030126268661,0.7802734375,0.14676259982756057,0.8522779062229147,34,0.3775,16,9.0,0.775
0.7317266583073968,0.7470703125,0.24634775178459523,0.8037164557885481,2,0.01,13,15.0,0.325
0.7589116051996084,0.7677001953125,0.15928337180206617,0.8186598541899996,8,0.5,11,1.0,0.1
0.7581675861113153,0.7708740234375,0.15711459083604362,0.8286158199346527,13,0.3775,16,9.0,1.0
0.7510382421124855,0.761474609375,0.24535269088200085,0.8136350400653459,2,0.01,13,5.0,0.55
0.7974287811138763,0.806884765625,0.13363589433421413,0.8736427725298699,77,0.255,13,11.0,0.1
0.7817628001729102,0.7921142578125,0.20687790430042616,0.8612514076350221,18,0.01,7,11.0,1.0
0.7840000704466943,0.794921875,0.22562405478982894,0.8585062017386628,13,0.01,13,15.0,1.0
0.7563446859250238,0.7769775390625,0.14343067711252366,0.8565760092978918,11,0.5,3,5.0,0.1
0.7959549619908776,0.8021240234375,0.13269736306854307,0.8733580607914555,18,0.255,11,11.0,0.325
0.728291173534947,0.7418212890625,0.17701774153506442,0.777509471190061,8,0.5,13,1.0,0.1
0.7775229824145657,0.7879638671875,0.18175062445426649,0.8537488356577715,3,0.1325,11,15.0,1.0
0.801482632092163,0.8096923828125,0.12876206998320383,0.8820465720184607,25,0.1325,5,11.0,1.0
0.7869288822841277,0.796875,0.14464664893974183,0.8632834419519058,15,0.1325,13,9.0,1.0
0.762927756349952,0.7742919921875,0.15242018766660842,0.8373015118889426,15,0.5,16,9.0,0.775
0.7429085595267159,0.776611328125,0.1632621261001752,0.8715099405119535,124,0.01,11,11.0,0.1
0.7829779436836264,0.7880859375,0.14832335596194307,0.8505144337365452,21,0.5,9,1.0,1.0
0.8062175428495402,0.8121337890625,0.12754493293677854,0.8819438251906124,29,0.255,7,1.0,1.0
0.7836727450543839,0.7945556640625,0.13747518267030207,0.8685586144548498,29,0.1325,13,5.0,0.325
0.6938481778972496,0.7413330078125,0.17988487279870904,0.7568331687365351,3,0.5,3,7.0,0.1
0.7876710563294099,0.7957763671875,0.13776397762866638,0.8646146259552548,25,0.255,13,5.0,0.775
0.801608387967881,0.81103515625,0.12946503935560003,0.8830784258322789,200,0.1325,13,15.0,0.1
0.8117308658914408,0.816162109375,0.12497981723499088,0.8895674170596073,200,0.1325,7,11.0,0.775
0.7926387998798958,0.7979736328125,0.1393771419444985,0.8668681646123914,34,0.3775,11,5.0,0.775
0.8023642376936616,0.807861328125,0.13425432879406068,0.871239220719608,40,0.255,11,9.0,1.0
0.8078787274117613,0.814453125,0.12655452507436038,0.885030476338053,29,0.1325,7,9.0,1.0
0.7963870961657153,0.805419921875,0.1366310675526306,0.8754735595030478,13,0.1325,9,9.0,0.325
0.8083106373449352,0.8126220703125,0.1376473960716173,0.8802776698216763,200,0.3775,11,15.0,0.55
0.8040867425656762,0.8089599609375,0.13186379438735069,0.8753981700622891,40,0.255,9,3.0,1.0
0.7936258546815708,0.7996826171875,0.13972770173259763,0.8660702756281115,65,0.5,13,13.0,0.55
0.805291382452042,0.811279296875,0.13007212259385226,0.879524610754154,90,0.1325,9,1.0,0.55
0.7939534692439292,0.8035888671875,0.136338572111944,0.8801259163767514,200,0.01,11,15.0,0.55
0.805231491786907,0.8082275390625,0.1371788195428083,0.8711411378737826,77,0.3775,7,7.0,1.0
0.7849948152633917,0.79345703125,0.1402308200848927,0.8548265983692631,11,0.5,9,5.0,0.1
0.7936001712124376,0.797607421875,0.1389748992872274,0.8636222419594517,47,0.5,7,7.0,0.1
0.7977710006702237,0.8021240234375,0.1394164979525057,0.8650964779487278,65,0.5,7,7.0,0.1
0.766706512021061,0.78076171875,0.14986747923025456,0.8440683232991588,5,0.3775,11,15.0,0.1
0.7868422540168375,0.80078125,0.13592142392435935,0.8734841971410904,65,0.1325,1,5.0,0.775
0.7736735095023598,0.7847900390625,0.1445418743545176,0.8514942876313912,56,0.3775,16,7.0,0.55
0.7674295335700392,0.7867431640625,0.14812868775707835,0.8571271597108249,15,0.255,1,3.0,1.0
0.7761218194198015,0.7901611328125,0.14584673619130958,0.8486511729183864,9,0.5,1,5.0,0.775
0.7966604958336508,0.80615234375,0.12863528351757475,0.882891344463822,124,0.1325,1,13.0,0.775
0.6973981142980601,0.743408203125,0.1725417658821508,0.829179256807691,7,0.255,1,1.0,0.55
0.8045286506585487,0.8077392578125,0.13332995311806028,0.8751967834952395,170,0.5,3,11.0,0.55
0.7558132497373009,0.7684326171875,0.15337146230308915,0.8291902902577002,25,0.5,16,5.0,1.0
0.8020738551239714,0.8084716796875,0.12733845680441724,0.8815150172911913,25,0.255,7,3.0,0.55
0.7718729772884716,0.78662109375,0.1441595229901124,0.8542273810968251,7,0.3775,9,5.0,0.1
0.8061467838232476,0.810791015625,0.13062385023800402,0.879780920930399,77,0.255,9,7.0,0.325
0.7896712064408115,0.7989501953125,0.13826553947862896,0.86222430036267,47,0.3775,13,11.0,0.1
0.7816161579604266,0.7926025390625,0.20798478100454265,0.8590622945803066,18,0.01,5,5.0,0.775
0.740393785535388,0.76953125,0.1647264785475515,0.8426178596958652,15,0.1325,1,9.0,0.775
0.7980542339750859,0.8038330078125,0.1326004028431121,0.8723451413524168,9,0.3775,9,11.0,0.55
0.8073002522862922,0.812744140625,0.1256038057367321,0.8852764839868441,170,0.5,1,9.0,0.55
0.804545291422015,0.8123779296875,0.12616735782415403,0.8863634702448736,200,0.1325,1,3.0,0.775
0.7440065880149139,0.7728271484375,0.1618961008170846,0.8457503501293071,13,0.1325,13,9.0,0.1
0.8004169600119762,0.8062744140625,0.13208356105501026,0.8780680561295618,56,0.255,11,7.0,0.325
