f1,accuracy,brier_score,roc_auc,model__n_estimators,model__max_depth,model__min_samples_split,model__min_samples_leaf,model__min_weight_fraction_leaf,model__max_leaf_nodes,model__max_features,model__criterion
0.5163176428938783,0.5170347003154575,0.24984543796344738,0.525297392970596,44,11.0,18,3,0.3421052631578947,,0.24210526315789474,gini
0.5610696041940846,0.561093585699264,0.24843487301450037,0.5844886974914888,424,25.0,6,43,0.2631578947368421,40.0,0.5263157894736842,gini
0.5685431224627419,0.5685594111461619,0.24733140778583165,0.590585156639588,158,17.0,44,27,0.2631578947368421,26.0,0.9526315789473684,entropy
0.5367940653607552,0.5369610935856992,0.24953998302416047,0.5595914519665502,89,7.0,14,27,0.3157894736842105,44.0,0.19473684210526315,entropy
0.5698619051294864,0.5700841219768664,0.24666385484040126,0.5930047208041566,562,,21,19,0.15789473684210525,28.0,0.6684210526315789,entropy
0.5423965593753166,0.5425078864353312,0.24943788919564627,0.5700945155965108,319,27.0,30,44,0.15789473684210525,33.0,0.1,gini
0.47396459366077953,0.48832807570977915,0.2500618724725887,0.4893900700574192,368,3.0,20,33,0.5,22.0,,gini
0.554760768153275,0.5547844374342797,0.24904239391907962,0.5747824941591174,241,17.0,16,52,0.15789473684210525,10.0,sqrt,gini
0.5737059660679066,0.5742113564668769,0.2420433431638101,0.6068083529872258,21,30.0,41,55,0.05263157894736842,30.0,1.0,gini
0.5678725329859571,0.5682702418506835,0.24673579317620345,0.5905519371385038,119,23.0,33,26,0.18421052631578946,10.0,0.8105263157894737,gini
0.5124787502204549,0.514589905362776,0.24992229401470153,0.5138022016782379,8,25.0,16,12,0.42105263157894735,30.0,log2,gini
0.505600886073267,0.506335436382755,0.2499877775866708,0.5042995101177464,9,27.0,10,52,0.3684210526315789,43.0,0.24210526315789474,entropy
0.5022808028455137,0.5046004206098843,0.24998793177731343,0.5074102568993178,58,25.0,55,59,0.4473684210526315,29.0,0.19473684210526315,entropy
0.5437464754376429,0.5437697160883281,0.2493449467391755,0.5595146331660402,58,15.0,50,16,0.21052631578947367,50.0,0.24210526315789474,entropy
0.5762318109922665,0.5765247108307046,0.24419436533377423,0.6085496781847876,488,13.0,19,29,0.05263157894736842,46.0,0.4789473684210527,gini
0.49837273637900453,0.5,0.25002843332159297,0.49929118140072826,25,19.0,22,58,0.4473684210526315,6.0,0.2894736842105263,gini
0.5738568726829872,0.5740799158780231,0.24521154686743216,0.5911339314640298,19,23.0,46,10,0.15789473684210525,5.0,1.0,entropy
0.5742050626070474,0.5743953732912723,0.24513779938646021,0.5941736229283251,33,27.0,28,4,0.15789473684210525,54.0,1.0,entropy
0.49909412362208483,0.49981598317560466,0.25001013943071554,0.5101818703760832,988,,56,57,0.47368421052631576,25.0,0.1,gini
0.5396062332773881,0.5397476340694005,0.24939645652329984,0.5516345901873173,38,17.0,50,25,0.3421052631578947,35.0,0.5736842105263158,gini
0.5433599557025823,0.5435068349106204,0.24941455688194164,0.5560322039117604,1737,13.0,19,28,0.39473684210526316,2.0,0.7631578947368421,entropy
0.5193849640413093,0.5194269190325972,0.24977627329289284,0.5395759389363789,368,23.0,48,11,0.3684210526315789,60.0,0.2894736842105263,gini
0.546651698576631,0.5466876971608834,0.24893943508138294,0.5689474511306378,562,,7,42,0.3421052631578947,9.0,0.9052631578947369,gini
0.5312250044937039,0.5314668769716089,0.248753385593319,0.55430928868942,5,15.0,26,21,0.15789473684210525,30.0,0.5263157894736842,entropy
0.5404694240017791,0.5405362776025238,0.24901244911833306,0.5569416801839007,44,15.0,50,54,0.3421052631578947,17.0,,entropy
0.5199648116068637,0.5222923238696109,0.24936597005001976,0.5272190308834246,3,1.0,24,15,0.05263157894736842,50.0,0.8105263157894737,gini
0.5661828862958702,0.5664300736067298,0.2435172956341732,0.5911681184563042,3,13.0,14,54,0.0,40.0,0.2894736842105263,gini
0.5213524670596256,0.5233438485804416,0.24984168698734516,0.5192140709707308,10,30.0,44,8,0.47368421052631576,14.0,0.9052631578947369,entropy
0.560340651726248,0.5603575184016825,0.2487028320175905,0.5869075913228755,424,9.0,40,39,0.07894736842105263,50.0,0.19473684210526315,entropy
0.5278483345557846,0.5401945320715036,0.24827198260621525,0.5610997154470196,8,,21,37,0.3157894736842105,26.0,0.9526315789473684,gini
0.5368186444591985,0.53732912723449,0.24834930845659695,0.5602809069207132,6,13.0,8,45,0.23684210526315788,55.0,0.8578947368421053,gini
0.5445158208726992,0.544558359621451,0.24919763042459797,0.5632728388734642,858,1.0,24,35,0.3421052631578947,43.0,0.7157894736842105,gini
0.5082956349218904,0.5096477392218718,0.24991005697930752,0.5185257355420881,78,19.0,2,55,0.3421052631578947,53.0,0.1,gini
0.5301627903487984,0.5307833859095689,0.24981358734747294,0.5318653382183346,182,21.0,42,58,0.3684210526315789,46.0,0.2894736842105263,entropy
0.4979830546976342,0.5056256572029443,0.24996574484672068,0.5178561210679776,647,15.0,41,52,0.4473684210526315,50.0,0.1,entropy
0.5712841223846837,0.5715036803364879,0.24603279210595405,0.594312105470914,182,15.0,22,55,0.18421052631578946,54.0,,entropy
0.525099009942347,0.5263932702418507,0.2496897864980499,0.5415890738732044,58,13.0,50,30,0.47368421052631576,40.0,0.8578947368421053,entropy
0.5304985050867672,0.5305205047318612,0.24961509588945754,0.548331257373665,33,,33,55,0.2631578947368421,12.0,0.1,gini
0.4847528769458325,0.4899053627760252,0.25004721389359413,0.49042054492420945,38,15.0,23,18,0.5,45.0,0.43157894736842106,gini
0.5427593990065099,0.542770767613039,0.249373729179642,0.5560262261983346,2000,11.0,7,16,0.3421052631578947,32.0,0.5736842105263158,gini
0.5141723834540818,0.5143007360672976,0.2498480692056265,0.5372564962887039,1137,30.0,43,46,0.39473684210526316,29.0,sqrt,gini
0.5723966886319045,0.572844374342797,0.24618382393445062,0.586280733048725,29,13.0,27,45,0.18421052631578946,20.0,0.8578947368421053,entropy
0.5386224166027078,0.5389327024185069,0.24961874050232966,0.5533796747792185,67,21.0,29,48,0.4473684210526315,22.0,0.7157894736842105,entropy
0.5684939478870087,0.5689537329127234,0.24660008443612122,0.5977770507772547,25,17.0,18,15,0.07894736842105263,47.0,0.33684210526315794,entropy
0.5294403077255122,0.5310199789695058,0.2494206444082132,0.5277596718712164,9,9.0,14,14,0.39473684210526316,18.0,0.6684210526315789,entropy
0.5405357870562902,0.5409043112513144,0.24840700870259053,0.5640996568446961,8,11.0,20,15,0.2894736842105263,12.0,0.4789473684210527,gini
0.5815921468546861,0.5819137749737118,0.2423397863130167,0.6173457210905339,119,7.0,19,3,0.02631578947368421,36.0,0.4789473684210527,gini
0.588853159056463,0.5893270241850683,0.23945874275758472,0.6306780122976423,488,30.0,8,56,0.0,37.0,0.4789473684210527,entropy
0.553064440610798,0.5531282860147214,0.24887566160347677,0.580254361726712,67,27.0,23,12,0.02631578947368421,17.0,0.1,gini
0.5117288587177591,0.5136961093585699,0.2498363353536297,0.5205341366827325,6,23.0,33,5,0.47368421052631576,41.0,0.8578947368421053,gini
0.5582975577449802,0.5583596214511041,0.24877146739077158,0.575511678447945,137,7.0,53,37,0.23684210526315788,6.0,0.38421052631578945,gini
0.48483532232073223,0.4899842271293376,0.2500812587729597,0.4871399136002725,89,25.0,40,39,0.5,15.0,0.24210526315789474,entropy
0.5307499310665438,0.5310725552050473,0.249885024687076,0.518233186938095,58,27.0,21,56,0.47368421052631576,28.0,0.4789473684210527,gini
0.5712040107474724,0.5719242902208201,0.24598556097745844,0.5914952894236075,103,5.0,50,14,0.15789473684210525,17.0,0.8578947368421053,gini
0.5480831217856117,0.5481335436382755,0.24873418706169792,0.5629261107628143,12,13.0,13,36,0.05263157894736842,11.0,sqrt,entropy
0.5725051152131262,0.57294952681388,0.2458424004990422,0.5908459093366769,58,30.0,20,3,0.18421052631578946,19.0,0.9526315789473684,entropy
0.5687353046907647,0.5691640378548897,0.2465910356678877,0.5917062232350473,1137,27.0,6,44,0.18421052631578946,17.0,0.8105263157894737,gini
0.5712924054901516,0.5713196635120925,0.24647352745708062,0.5972795668072017,182,5.0,36,15,0.10526315789473684,60.0,0.43157894736842106,gini
0.5443529473353858,0.5447686645636173,0.24862151854321288,0.5581099741707494,6,1.0,12,51,0.23684210526315788,39.0,0.6684210526315789,entropy
0.5658957747584873,0.566062039957939,0.24727427926768164,0.5875359975829306,58,5.0,31,45,0.23684210526315788,45.0,0.7631578947368421,entropy
0.48443974440431736,0.489589905362776,0.2500642214342429,0.48852786955122784,78,30.0,30,6,0.5,3.0,1.0,entropy
0.5682252298504007,0.5684805467928497,0.24707770119956263,0.5906953607968146,1508,15.0,3,6,0.18421052631578946,44.0,0.6684210526315789,gini
0.5556585030108374,0.5557833859095689,0.24878154384660783,0.5782260302675473,241,15.0,38,3,0.13157894736842105,31.0,0.24210526315789474,entropy
0.504338577700221,0.5076235541535226,0.2499015923215498,0.5220780245709591,25,9.0,39,28,0.39473684210526316,6.0,0.1,entropy
0.5637588303055192,0.5646687697160884,0.24845369511968385,0.591103566061957,51,19.0,22,43,0.07894736842105263,55.0,0.19473684210526315,entropy
0.5431385552744203,0.5435594111461619,0.24894505406104478,0.5639338012120729,51,30.0,20,43,0.3157894736842105,53.0,0.5736842105263158,gini
0.5626652200021801,0.5626971608832807,0.24787150136715738,0.5850586327303928,319,3.0,22,17,0.2631578947368421,8.0,0.7631578947368421,gini
0.5713787274366461,0.5717139852786539,0.24649720012940463,0.5939666558307654,368,27.0,28,4,0.15789473684210525,34.0,0.7157894736842105,entropy
0.5684488408971926,0.5685856992639328,0.24718416743379046,0.5906690035725302,488,27.0,50,4,0.15789473684210525,18.0,0.5736842105263158,gini
0.5175600787613058,0.5178496319663513,0.24992270282170467,0.5168576770702377,29,27.0,58,45,0.39473684210526316,8.0,sqrt,gini
0.590621038565472,0.591403785488959,0.23591313412774634,0.6369341351347467,119,9.0,21,36,0.0,36.0,1.0,gini
0.5744175786832458,0.5744742376445846,0.24359706010695628,0.6008217662850882,19,5.0,31,8,0.10526315789473684,32.0,0.9526315789473684,entropy
0.5251947475012126,0.5253154574132493,0.24973063406101176,0.5389532132317413,78,15.0,28,54,0.39473684210526316,31.0,0.38421052631578945,entropy
0.4659391386689983,0.48924815983175607,0.25006723926198754,0.48963234367277353,89,7.0,26,13,0.5,33.0,0.2894736842105263,gini
0.4988704188829936,0.50034174553102,0.2500188248078714,0.5013662979695953,25,25.0,23,60,0.42105263157894735,18.0,sqrt,entropy
0.5270977192119333,0.5272344900105153,0.24986481941144456,0.5320040142591617,158,30.0,57,10,0.3684210526315789,35.0,0.1,entropy
0.5420917208526806,0.5421661409043113,0.24907226157980303,0.5652826843402428,33,23.0,31,60,0.2631578947368421,56.0,0.33684210526315794,gini
0.5425073392533203,0.5425604626708727,0.24941587169054732,0.5576986038272846,858,23.0,16,55,0.3421052631578947,3.0,0.5263157894736842,entropy
0.5573617156278683,0.5573869610935857,0.24859319109473693,0.5806336390052642,119,23.0,26,43,0.10526315789473684,32.0,log2,gini
0.5220341969156543,0.5221608832807572,0.24980505427896582,0.5353693425261582,78,19.0,57,7,0.3684210526315789,7.0,0.24210526315789474,entropy
0.5226729380496158,0.5246845425867509,0.24947940638748642,0.5231201507959412,2,7.0,28,56,0.10526315789473684,5.0,0.1,entropy
0.568360430679476,0.5687434279705574,0.24711011363254626,0.5856440340070389,33,23.0,43,6,0.2631578947368421,55.0,0.8578947368421053,entropy
0.5811426977843057,0.5819926393270243,0.23984043268950078,0.6191911967147317,1310,30.0,57,35,0.02631578947368421,40.0,,gini
0.5597171663123048,0.5598580441640378,0.24902804323547972,0.577066478254668,488,17.0,16,48,0.05263157894736842,28.0,0.1473684210526316,gini
0.5666642896826314,0.5667192429022083,0.24629225733869137,0.5966202215610111,58,9.0,46,20,0.0,3.0,0.5263157894736842,gini
0.546292224808071,0.5463196635120926,0.2489567135365604,0.5633636241003714,29,21.0,25,28,0.10526315789473684,16.0,0.24210526315789474,entropy
0.5748476138043757,0.5753680336487907,0.24251446768164087,0.6099005723125029,858,9.0,12,12,0.05263157894736842,40.0,0.7631578947368421,gini
0.5594319507820573,0.5594374342797056,0.24832906052711162,0.5864283514724109,1737,7.0,16,30,0.21052631578947367,30.0,0.43157894736842106,gini
0.5720457413500473,0.5721608832807571,0.24484303356047166,0.5989577355619907,319,17.0,45,35,0.13157894736842105,5.0,0.9052631578947369,entropy
0.563459923374956,0.5634858044164037,0.2481805553974238,0.5859838307343755,988,17.0,42,28,0.21052631578947367,30.0,0.4789473684210527,gini
0.5504608839565326,0.5508675078864353,0.2485015925136584,0.5707742058003031,44,30.0,8,16,0.3157894736842105,37.0,0.7157894736842105,entropy
0.5375680201347847,0.5376445846477391,0.24964373142306245,0.5559078398298986,1137,17.0,3,54,0.3157894736842105,18.0,sqrt,gini
0.5571565227414398,0.5571766561514195,0.24872980400787567,0.5824243891813476,1508,30.0,55,58,0.23684210526315788,50.0,0.38421052631578945,entropy
0.5349779001996005,0.5351735015772869,0.24947756638641172,0.5526127445126663,19,11.0,41,17,0.10526315789473684,41.0,0.1473684210526316,gini
0.5451560228064208,0.5451629863301788,0.24947804732954296,0.5614625453753368,158,27.0,4,38,0.2894736842105263,47.0,0.2894736842105263,gini
0.5701415895353682,0.5701629863301788,0.24749804142482712,0.5925540495864114,29,19.0,49,27,0.13157894736842105,13.0,0.2894736842105263,entropy
0.532152240141375,0.5324921135646687,0.249690170285974,0.5482174527670801,2000,15.0,55,11,0.21052631578947367,60.0,0.1,entropy
0.568793988688131,0.5688222923238696,0.24690851486088614,0.5896724116293547,33,5.0,31,5,0.10526315789473684,49.0,0.38421052631578945,entropy
0.542110064053323,0.5422450052576235,0.2492645277145919,0.5611135920349491,89,21.0,7,51,0.3157894736842105,,0.43157894736842106,gini
0.5672055348831687,0.5672450052576236,0.2472348180541676,0.5908732893373625,319,21.0,45,48,0.21052631578947367,38.0,0.7631578947368421,entropy
0.47816051852248914,0.49224500525762355,0.25009498072730507,0.48625652503701344,8,13.0,32,2,0.5,57.0,0.5736842105263158,entropy
0.543118840863132,0.5431650893796004,0.24908867274750404,0.5614202521890179,103,13.0,43,5,0.3684210526315789,60.0,0.9526315789473684,entropy
0.571183258985107,0.5711882229232387,0.24690617398942902,0.5945434464358177,745,25.0,9,9,0.02631578947368421,3.0,0.4789473684210527,entropy
0.5131712813606226,0.51403785488959,0.2498076074619095,0.5180100074524464,9,5.0,17,57,0.4473684210526315,9.0,0.7631578947368421,entropy
0.5742088528475314,0.5745005257623553,0.2437099455617054,0.6030217928772745,424,25.0,39,48,0.10526315789473684,57.0,1.0,gini
0.5507375451881877,0.5507623554153522,0.24827306037807279,0.5714635640053473,1737,25.0,19,3,0.2894736842105263,14.0,0.9052631578947369,entropy
0.5475558278790013,0.5495268138801263,0.2479556130362553,0.5720545283563375,21,21.0,8,44,0.2894736842105263,35.0,0.8105263157894737,entropy
0.5621060455656502,0.564484752891693,0.24414048566693305,0.5955150494636782,5,23.0,19,13,0.07894736842105263,55.0,0.9052631578947369,gini
0.4683731085284585,0.49156151419558364,0.2500299075289747,0.49280285376730004,368,11.0,43,41,0.5,2.0,log2,entropy
0.5717460091626478,0.5726603575184017,0.24646803458080324,0.5898344594930788,21,7.0,52,37,0.15789473684210525,5.0,0.5736842105263158,gini
0.5571224147137763,0.5571240799158781,0.248860526482701,0.5848408228208506,988,11.0,54,56,0.18421052631578946,22.0,0.2894736842105263,gini
0.5440880843849839,0.5446109358569927,0.24937406011952815,0.5611270332518429,25,7.0,10,35,0.21052631578947367,52.0,0.19473684210526315,gini
0.5458189734823966,0.5458464773922188,0.24926956582640952,0.5613820431976524,368,,10,1,0.2894736842105263,51.0,0.38421052631578945,entropy
0.5645808733500082,0.5660094637223976,0.244324566547238,0.5900835193680679,3,9.0,18,4,0.10526315789473684,48.0,1.0,gini
0.5422458392142548,0.5424553101997897,0.24870252869927206,0.5556987580730229,6,30.0,30,50,0.2894736842105263,33.0,0.6684210526315789,gini
0.5372920558774943,0.5375394321766562,0.24963522864683158,0.5431759736554913,58,13.0,41,3,0.42105263157894735,20.0,0.9052631578947369,gini
0.5207081164509662,0.521372239747634,0.24981351571952232,0.5211915262145885,5,30.0,56,26,0.3421052631578947,44.0,0.1473684210526316,entropy
0.5754687604064517,0.5757623554153521,0.24311444511092653,0.6098515205091548,119,27.0,6,58,0.05263157894736842,21.0,0.6210526315789474,gini
0.5155346567568474,0.5164826498422713,0.24984330879201785,0.5201115157988547,6,7.0,19,40,0.47368421052631576,36.0,0.9526315789473684,entropy
0.4679073427037152,0.4910357518401682,0.25008984505037785,0.48642428800941173,44,17.0,31,33,0.5,28.0,0.1473684210526316,gini
0.5668835957675584,0.5671135646687698,0.24756007812633923,0.5907116146488117,745,11.0,29,29,0.18421052631578946,27.0,0.5263157894736842,entropy
0.5623603103908192,0.5623817034700316,0.24839843546255902,0.5817723277616897,562,25.0,48,7,0.2631578947368421,28.0,0.5263157894736842,entropy
0.5477282714091236,0.5477655099894848,0.24915637473544736,0.5642716353144236,424,7.0,45,60,0.39473684210526316,5.0,,gini
0.5232082564872229,0.52431650893796,0.24970396354477448,0.5240952920772974,7,25.0,8,48,0.2894736842105263,52.0,0.2894736842105263,gini
0.54847324015116,0.5485015772870663,0.24912839864336625,0.5601289071440656,988,19.0,44,8,0.3421052631578947,23.0,0.8578947368421053,entropy
0.5286512353037929,0.5287066246056782,0.24915247920701605,0.537202703778523,5,17.0,40,20,0.2894736842105263,7.0,0.6684210526315789,gini
0.5728362385624908,0.572844374342797,0.24483703669872728,0.603677212873493,137,30.0,16,55,0.07894736842105263,23.0,0.5736842105263158,entropy
0.5184826384709017,0.5192166140904312,0.24986530060080364,0.5150206324406984,9,15.0,38,15,0.3421052631578947,55.0,0.5736842105263158,gini
0.5623859186680351,0.5624079915878023,0.24821111278898692,0.5845829449547268,1508,15.0,3,12,0.21052631578947367,45.0,0.4789473684210527,entropy
0.5733101497681344,0.5734752891692956,0.2440512415785332,0.6016253368251472,38,,13,56,0.10526315789473684,37.0,0.8578947368421053,entropy
0.5365738518334057,0.53698738170347,0.24818004318682738,0.5578687371530991,6,7.0,49,41,0.0,6.0,0.24210526315789474,gini
0.5757337089211129,0.5759726603575184,0.24671573184761808,0.5980960118907431,44,25.0,31,22,0.13157894736842105,24.0,0.4789473684210527,entropy
0.5731012084151861,0.5731335436382755,0.24548989257598036,0.6004324685620649,858,3.0,58,4,0.10526315789473684,11.0,0.6210526315789474,gini
0.541872450244006,0.5420084121976866,0.24929813403605938,0.5631868911025087,241,3.0,19,29,0.3421052631578947,32.0,0.6210526315789474,entropy
0.5216789237424837,0.5220031545741326,0.24970589021713016,0.5430021984164104,51,15.0,15,49,0.42105263157894735,8.0,0.7157894736842105,entropy
0.5093588991112574,0.5094374342797057,0.24994051979510798,0.5123721322178989,9,17.0,45,44,0.47368421052631576,32.0,0.24210526315789474,entropy
0.5539570972566669,0.5543112513144058,0.246092116347313,0.5774790579621207,4,13.0,27,39,0.02631578947368421,,0.33684210526315794,entropy
