params,scores
"{'classifier__alpha': 1.0442787773469104e-05, 'classifier__booster': 'dart', 'classifier__colsample_bylevel': 0.6553475030164537, 'classifier__colsample_bytree': 0.34924138492074497, 'classifier__eta': 2.5759678915044526e-05, 'classifier__lambda': 0.013911493905344602, 'classifier__max_depth': 7, 'classifier__min_child_weight': 2057688.3968193764, 'classifier__n_estimators': 466, 'classifier__subsample': 0.6634809826131318}",0.70125
"{'classifier__alpha': 3.593854849772392e-05, 'classifier__booster': 'dart', 'classifier__colsample_bylevel': 0.005353288386336308, 'classifier__colsample_bytree': 0.8869446475106215, 'classifier__eta': 0.1297721048364439, 'classifier__lambda': 0.00024880230727291784, 'classifier__max_depth': 5, 'classifier__min_child_weight': 119.68106036819131, 'classifier__n_estimators': 313, 'classifier__subsample': 0.3418276188448349}",0.70125
"{'classifier__alpha': 2.4693410969783367e-05, 'classifier__booster': 'gblinear', 'classifier__colsample_bylevel': 0.7535259907981146, 'classifier__colsample_bytree': 0.7418621518420373, 'classifier__eta': 3.0604855155564285e-10, 'classifier__lambda': 0.9138644180555667, 'classifier__max_depth': 5, 'classifier__min_child_weight': 468.36533784931487, 'classifier__n_estimators': 260, 'classifier__subsample': 0.8809979379999573}",0.70125
"{'classifier__alpha': 0.0010133426390223118, 'classifier__booster': 'gblinear', 'classifier__colsample_bylevel': 0.992613626012664, 'classifier__colsample_bytree': 0.4051851787521852, 'classifier__eta': 7.975119569347685e-09, 'classifier__lambda': 0.02613493525642317, 'classifier__max_depth': 9, 'classifier__min_child_weight': 666.0145789909479, 'classifier__n_estimators': 282, 'classifier__subsample': 0.5382143843772247}",0.70125
"{'classifier__alpha': 2.2681546701868536, 'classifier__booster': 'dart', 'classifier__colsample_bylevel': 0.0849041631918176, 'classifier__colsample_bytree': 0.5826710878614046, 'classifier__eta': 0.01407463136706921, 'classifier__lambda': 0.002288045645198511, 'classifier__max_depth': 9, 'classifier__min_child_weight': 2.4908065525640732, 'classifier__n_estimators': 216, 'classifier__subsample': 0.43861750179263936}",0.70125
"{'classifier__alpha': 0.012147887990865736, 'classifier__booster': 'gbtree', 'classifier__colsample_bylevel': 0.8593890756806114, 'classifier__colsample_bytree': 0.8215041132005579, 'classifier__eta': 0.12552105941575128, 'classifier__lambda': 7.950938286439252e-05, 'classifier__max_depth': 9, 'classifier__min_child_weight': 9.309128162926012, 'classifier__n_estimators': 248, 'classifier__subsample': 0.1815684826992963}",0.7
"{'classifier__alpha': 12.125971440871975, 'classifier__booster': 'gbtree', 'classifier__colsample_bylevel': 0.12224354963250506, 'classifier__colsample_bytree': 0.20139950138137086, 'classifier__eta': 0.01307505374891525, 'classifier__lambda': 0.018876132552539362, 'classifier__max_depth': 1, 'classifier__min_child_weight': 774368.2258072025, 'classifier__n_estimators': 495, 'classifier__subsample': 0.6515927259824055}",0.70125
"{'classifier__alpha': 33.38297494811499, 'classifier__booster': 'gblinear', 'classifier__colsample_bylevel': 0.42391550694477353, 'classifier__colsample_bytree': 0.28821195451734627, 'classifier__eta': 4.363220819781895e-08, 'classifier__lambda': 0.6841756277035653, 'classifier__max_depth': 8, 'classifier__min_child_weight': 1.604124456969948, 'classifier__n_estimators': 420, 'classifier__subsample': 0.5665225821152174}",0.70125
"{'classifier__alpha': 0.5195410896923423, 'classifier__booster': 'gbtree', 'classifier__colsample_bylevel': 0.4729130022384551, 'classifier__colsample_bytree': 0.12175435547305369, 'classifier__eta': 2.6690656609934403e-05, 'classifier__lambda': 2.9337364893995052e-05, 'classifier__max_depth': 1, 'classifier__min_child_weight': 13065.376605806363, 'classifier__n_estimators': 84, 'classifier__subsample': 0.8693973370739623}",0.70125
"{'classifier__alpha': 0.10385294000256341, 'classifier__booster': 'gblinear', 'classifier__colsample_bylevel': 0.3039640985416924, 'classifier__colsample_bytree': 0.49300273255383864, 'classifier__eta': 0.6217322909231099, 'classifier__lambda': 0.0018388990132620292, 'classifier__max_depth': 10, 'classifier__min_child_weight': 4275.787725674688, 'classifier__n_estimators': 78, 'classifier__subsample': 0.4441119252755281}",0.70125
"{'classifier__alpha': 0.5710998137846197, 'classifier__booster': 'dart', 'classifier__colsample_bylevel': 0.48102627550515353, 'classifier__colsample_bytree': 0.18162884267382462, 'classifier__eta': 1.6337627695528173e-07, 'classifier__lambda': 8.293368749788726, 'classifier__max_depth': 4, 'classifier__min_child_weight': 8379952.4003743995, 'classifier__n_estimators': 39, 'classifier__subsample': 0.27234262762093786}",0.70125
"{'classifier__alpha': 0.6136551380460978, 'classifier__booster': 'dart', 'classifier__colsample_bylevel': 0.09129634220320182, 'classifier__colsample_bytree': 0.463652724885516, 'classifier__eta': 1.0523576276185206e-05, 'classifier__lambda': 0.0015692157208492558, 'classifier__max_depth': 10, 'classifier__min_child_weight': 1328.9373789965261, 'classifier__n_estimators': 223, 'classifier__subsample': 0.907791086290156}",0.70125
"{'classifier__alpha': 18.401279214166664, 'classifier__booster': 'dart', 'classifier__colsample_bylevel': 0.3725193910445782, 'classifier__colsample_bytree': 0.33997017130689466, 'classifier__eta': 0.013356751368719564, 'classifier__lambda': 0.04982401050983853, 'classifier__max_depth': 4, 'classifier__min_child_weight': 1.0934976620901282, 'classifier__n_estimators': 127, 'classifier__subsample': 0.8846048175419012}",0.70125
"{'classifier__alpha': 0.011018013374676516, 'classifier__booster': 'gblinear', 'classifier__colsample_bylevel': 0.09703815863886123, 'classifier__colsample_bytree': 0.4619087615684484, 'classifier__eta': 0.4266233876248244, 'classifier__lambda': 0.002470667457585527, 'classifier__max_depth': 1, 'classifier__min_child_weight': 54.59956865474938, 'classifier__n_estimators': 378, 'classifier__subsample': 0.8156012751543048}",0.70125
"{'classifier__alpha': 0.007475469913061632, 'classifier__booster': 'gblinear', 'classifier__colsample_bylevel': 0.582015327867078, 'classifier__colsample_bytree': 0.7124924261178848, 'classifier__eta': 0.0006857325248699804, 'classifier__lambda': 42.30057555145947, 'classifier__max_depth': 6, 'classifier__min_child_weight': 73.84833423035191, 'classifier__n_estimators': 341, 'classifier__subsample': 0.480315483118956}",0.70125
"{'classifier__alpha': 0.08851070386522845, 'classifier__booster': 'gblinear', 'classifier__colsample_bylevel': 0.2364623961980289, 'classifier__colsample_bytree': 0.37429218234544803, 'classifier__eta': 1.3807630262273736e-08, 'classifier__lambda': 5.4716846881796105e-05, 'classifier__max_depth': 2, 'classifier__min_child_weight': 25591.36425124407, 'classifier__n_estimators': 404, 'classifier__subsample': 0.7344422678994391}",0.70125
"{'classifier__alpha': 0.0009303438051872139, 'classifier__booster': 'gbtree', 'classifier__colsample_bylevel': 0.7654751241649899, 'classifier__colsample_bytree': 0.9824312356540496, 'classifier__eta': 4.7991869955960744e-09, 'classifier__lambda': 0.020997267720588096, 'classifier__max_depth': 1, 'classifier__min_child_weight': 15206.587264223856, 'classifier__n_estimators': 66, 'classifier__subsample': 0.3967312979105896}",0.70125
"{'classifier__alpha': 0.29124381918775194, 'classifier__booster': 'gblinear', 'classifier__colsample_bylevel': 0.8460548381964641, 'classifier__colsample_bytree': 0.12392300992394434, 'classifier__eta': 9.222931507079666e-05, 'classifier__lambda': 1.3024089324741239e-05, 'classifier__max_depth': 9, 'classifier__min_child_weight': 1.1328244107715661, 'classifier__n_estimators': 420, 'classifier__subsample': 0.46248491127415303}",0.70125
"{'classifier__alpha': 0.12955561264451695, 'classifier__booster': 'gbtree', 'classifier__colsample_bylevel': 0.8891986053886618, 'classifier__colsample_bytree': 0.33939747140229803, 'classifier__eta': 0.00020332086874261243, 'classifier__lambda': 0.002065122576857899, 'classifier__max_depth': 8, 'classifier__min_child_weight': 127425.6130641141, 'classifier__n_estimators': 25, 'classifier__subsample': 0.15209113438949887}",0.70125
"{'classifier__alpha': 0.007038048484352977, 'classifier__booster': 'gbtree', 'classifier__colsample_bylevel': 0.5405378182020265, 'classifier__colsample_bytree': 0.9757308440402978, 'classifier__eta': 5.012245304309335e-06, 'classifier__lambda': 1.8811587102155405e-05, 'classifier__max_depth': 4, 'classifier__min_child_weight': 2135905.128137667, 'classifier__n_estimators': 114, 'classifier__subsample': 0.6794972390827038}",0.70125
"{'classifier__alpha': 0.002764274787304525, 'classifier__booster': 'gbtree', 'classifier__colsample_bylevel': 0.4785709545471901, 'classifier__colsample_bytree': 0.28236280632272004, 'classifier__eta': 1.5324939438145735e-06, 'classifier__lambda': 0.00815222006588511, 'classifier__max_depth': 7, 'classifier__min_child_weight': 907.4098134411264, 'classifier__n_estimators': 50, 'classifier__subsample': 0.8198792779251816}",0.70125
"{'classifier__alpha': 0.03750997465820739, 'classifier__booster': 'gbtree', 'classifier__colsample_bylevel': 0.334310733468727, 'classifier__colsample_bytree': 0.5419694081167294, 'classifier__eta': 6.317180171482298e-05, 'classifier__lambda': 3.213448002861912e-05, 'classifier__max_depth': 5, 'classifier__min_child_weight': 110278.15635578916, 'classifier__n_estimators': 293, 'classifier__subsample': 0.31550544727565977}",0.70125
"{'classifier__alpha': 0.0008834157874011694, 'classifier__booster': 'gblinear', 'classifier__colsample_bylevel': 0.5806062561254046, 'classifier__colsample_bytree': 0.6289343337329955, 'classifier__eta': 7.358900910289727e-05, 'classifier__lambda': 1.1452850585204968, 'classifier__max_depth': 6, 'classifier__min_child_weight': 2426190.2344894465, 'classifier__n_estimators': 279, 'classifier__subsample': 0.22138278210674503}",0.70125
"{'classifier__alpha': 0.4024440510855653, 'classifier__booster': 'gbtree', 'classifier__colsample_bylevel': 0.4314860529331441, 'classifier__colsample_bytree': 0.36056503805744733, 'classifier__eta': 1.5367701484595025e-05, 'classifier__lambda': 0.00761394016760951, 'classifier__max_depth': 7, 'classifier__min_child_weight': 1.1020345226767339, 'classifier__n_estimators': 137, 'classifier__subsample': 0.7284705798834168}",0.70125
"{'classifier__alpha': 0.010144189769343753, 'classifier__booster': 'dart', 'classifier__colsample_bylevel': 0.4911904809745835, 'classifier__colsample_bytree': 0.27017626743033374, 'classifier__eta': 4.0201031309766624e-07, 'classifier__lambda': 0.0002982417183263144, 'classifier__max_depth': 1, 'classifier__min_child_weight': 88675.66365744593, 'classifier__n_estimators': 7, 'classifier__subsample': 0.9457525073029277}",0.70125
"{'classifier__alpha': 0.01562766861007087, 'classifier__booster': 'gbtree', 'classifier__colsample_bylevel': 0.204263202346054, 'classifier__colsample_bytree': 0.483725095647211, 'classifier__eta': 6.002794703323995e-06, 'classifier__lambda': 2.97997560178398e-05, 'classifier__max_depth': 6, 'classifier__min_child_weight': 583410.1100310631, 'classifier__n_estimators': 367, 'classifier__subsample': 0.5442210613279802}",0.70125
"{'classifier__alpha': 0.002067957258389206, 'classifier__booster': 'gblinear', 'classifier__colsample_bylevel': 0.5094017273502238, 'classifier__colsample_bytree': 0.29690151605685555, 'classifier__eta': 0.31806527016740876, 'classifier__lambda': 5.149471130120615, 'classifier__max_depth': 10, 'classifier__min_child_weight': 439546.95949751156, 'classifier__n_estimators': 452, 'classifier__subsample': 1.0873510978303909}",0.70125
"{'classifier__alpha': 0.0072547246933806035, 'classifier__booster': 'dart', 'classifier__colsample_bylevel': 0.40565319845122805, 'classifier__colsample_bytree': 0.2573481057405711, 'classifier__eta': 6.706976119205837e-10, 'classifier__lambda': 0.0007002811283191872, 'classifier__max_depth': 7, 'classifier__min_child_weight': 8.932147703150923, 'classifier__n_estimators': 122, 'classifier__subsample': 0.28488603102530863}",0.70125
"{'classifier__alpha': 47.50385156331633, 'classifier__booster': 'dart', 'classifier__colsample_bylevel': 0.6252085331388015, 'classifier__colsample_bytree': 0.4416973880462206, 'classifier__eta': 1.718622486311365e-06, 'classifier__lambda': 0.004017375997463212, 'classifier__max_depth': 1, 'classifier__min_child_weight': 13130.136306927856, 'classifier__n_estimators': 259, 'classifier__subsample': 0.12057615739362329}",0.70125
"{'classifier__alpha': 26.710321269710345, 'classifier__booster': 'gbtree', 'classifier__colsample_bylevel': 0.7567386796839668, 'classifier__colsample_bytree': 0.13910752924894942, 'classifier__eta': 5.305689063538996e-07, 'classifier__lambda': 82.9902784242267, 'classifier__max_depth': 8, 'classifier__min_child_weight': 728220.2627723301, 'classifier__n_estimators': 133, 'classifier__subsample': 0.5884321440884213}",0.70125
"{'classifier__alpha': 0.1745099996008564, 'classifier__booster': 'dart', 'classifier__colsample_bylevel': 0.24513059156146222, 'classifier__colsample_bytree': 0.013159831290861401, 'classifier__eta': 1.7437493464170196e-10, 'classifier__lambda': 0.9240593097173694, 'classifier__max_depth': 7, 'classifier__min_child_weight': 583.027169789761, 'classifier__n_estimators': 278, 'classifier__subsample': 0.4751091480975187}",0.70125
"{'classifier__alpha': 0.06309907209198101, 'classifier__booster': 'dart', 'classifier__colsample_bylevel': 0.23297989668210628, 'classifier__colsample_bytree': 0.7745802045205736, 'classifier__eta': 2.218885915007175e-09, 'classifier__lambda': 0.00014418490482647368, 'classifier__max_depth': 1, 'classifier__min_child_weight': 7786321.391442584, 'classifier__n_estimators': 497, 'classifier__subsample': 0.8047785475555306}",0.70125
"{'classifier__alpha': 0.0027965957398668113, 'classifier__booster': 'dart', 'classifier__colsample_bylevel': 0.6049541309395313, 'classifier__colsample_bytree': 0.9070505204842695, 'classifier__eta': 0.3837200906223114, 'classifier__lambda': 0.07257154236317064, 'classifier__max_depth': 3, 'classifier__min_child_weight': 40.79713846474118, 'classifier__n_estimators': 166, 'classifier__subsample': 0.20045072174407322}",0.70125
"{'classifier__alpha': 2.41439668785593e-05, 'classifier__booster': 'gblinear', 'classifier__colsample_bylevel': 0.05190094713420723, 'classifier__colsample_bytree': 0.29430694555415615, 'classifier__eta': 3.242525963150234e-06, 'classifier__lambda': 0.0010226405937803715, 'classifier__max_depth': 7, 'classifier__min_child_weight': 19872.64940679698, 'classifier__n_estimators': 149, 'classifier__subsample': 0.7121793616905918}",0.70125
"{'classifier__alpha': 82.69982782653702, 'classifier__booster': 'gblinear', 'classifier__colsample_bylevel': 0.002284491227247276, 'classifier__colsample_bytree': 0.18590397387804003, 'classifier__eta': 0.004949692780831583, 'classifier__lambda': 0.002191759715780089, 'classifier__max_depth': 7, 'classifier__min_child_weight': 2730909.2237109505, 'classifier__n_estimators': 212, 'classifier__subsample': 0.6693596582458574}",0.70125
"{'classifier__alpha': 0.08921235168362694, 'classifier__booster': 'gblinear', 'classifier__colsample_bylevel': 0.7400139207215027, 'classifier__colsample_bytree': 0.7995693377693397, 'classifier__eta': 0.013767029261863418, 'classifier__lambda': 79.89528598496123, 'classifier__max_depth': 3, 'classifier__min_child_weight': 137.88744255046885, 'classifier__n_estimators': 16, 'classifier__subsample': 0.978871876877721}",0.70125
"{'classifier__alpha': 0.006066641915981054, 'classifier__booster': 'gbtree', 'classifier__colsample_bylevel': 0.141194832453028, 'classifier__colsample_bytree': 0.5588264346475861, 'classifier__eta': 2.4708290259874402e-08, 'classifier__lambda': 2.051302466178794, 'classifier__max_depth': 8, 'classifier__min_child_weight': 5.4627652310036785, 'classifier__n_estimators': 237, 'classifier__subsample': 0.2477228436396202}",0.70125
