trial,bootstrap,criterion,max_features,max_samples,min_samples_leaf,n_estimators,value,time,dataset
241,True,gini,0.13051447256823445,0.8297520234106571,0.08667704468497428,419,0.7524761904761905,1.410385,31
242,True,entropy,0.17017771695855682,0.8128462688907885,0.07199958988247741,514,0.7526428571428572,1.763133,31
243,True,gini,0.10219362316394107,0.5075158554962642,0.11369963805535752,327,0.7455833333333334,1.023355,31
244,True,log_loss,0.22553071922774948,0.9151475261826467,0.10420769376363162,556,0.7463571428571429,1.910124,31
245,True,entropy,0.14006887410041835,0.7963599832757653,0.06158270595197873,422,0.7548571428571429,1.421007,31
246,True,gini,0.48804701809061646,0.7605858272098781,0.060093840709053645,236,0.7414523809523809,0.938873,31
247,True,entropy,0.29288848990810834,0.9534121868568629,0.07180213745290737,482,0.7481190476190476,1.779207,31
248,True,gini,0.18083295688252496,0.794879341625207,0.06325845079672035,276,0.7553095238095238,0.957939,31
249,True,gini,0.3267981684602754,0.880795067304157,0.2343401844729687,272,0.7019285714285715,0.999862,31
250,True,gini,0.181494077557969,0.8501002244251464,0.16768247761586969,186,0.7371071428571427,0.620231,31
251,True,gini,0.14476295689807783,0.7962758726632415,0.06277854669578077,323,0.7544047619047619,1.09808,31
252,True,gini,0.22524977694922116,0.7626872216178802,0.0764173480590607,396,0.748952380952381,1.37576,31
253,True,entropy,0.18634373247004632,0.7921155412062919,0.050949453710921286,360,0.7543095238095239,1.279617,31
254,True,gini,0.1364336708561646,0.8407595121878736,0.06750494274267825,263,0.7541190476190476,0.947108,31
255,True,log_loss,0.2168376631788031,0.8661121902918881,0.05858521862537804,188,0.7504523809523811,0.730182,31
256,True,gini,0.27393854717470395,0.7315602152854848,0.07952697307988771,553,0.7483095238095239,1.984804,31
257,True,entropy,0.13250784724232292,0.7717669407731906,0.05774376059957355,105,0.7529761904761905,0.377856,31
258,True,gini,0.1767632730794122,0.6392007402547553,0.06926933861883773,435,0.7504761904761905,1.46256,31
259,True,entropy,0.22473279216500086,0.56735531411416,0.050423178752938745,464,0.7530714285714286,1.612263,31
