mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__kernel,param_model__gamma,param_model__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,dataset
0.02269115447998047,0.0034641322224725226,0.023457908630371095,0.017715248857477914,sigmoid,0.1467799267622069,0.03162277660168379,"{'model__kernel': 'sigmoid', 'model__gamma': 0.1467799267622069, 'model__C': 0.03162277660168379}",0.8105555555555556,0.8049999999999999,0.8201851851851851,0.8581132075471698,0.8284905660377359,0.8244689028651294,0.01864984000736737,63,diabetes
0.032432270050048825,0.013346273117467777,0.01436772346496582,0.0015414770473880424,rbf,0.31622776601683794,0.03162277660168379,"{'model__kernel': 'rbf', 'model__gamma': 0.31622776601683794, 'model__C': 0.03162277660168379}",0.7844444444444444,0.7957407407407406,0.7925925925925926,0.8684905660377359,0.8450943396226415,0.817272536687631,0.033309880716155905,67,diabetes
0.020244550704956055,0.00323207737229523,0.0086273193359375,0.0017091089654534316,sigmoid,1.0,0.6812920690579611,"{'model__kernel': 'sigmoid', 'model__gamma': 1.0, 'model__C': 0.6812920690579611}",0.6475925925925926,0.645,0.6631481481481482,0.6469811320754717,0.7056603773584906,0.6616764500349406,0.022931040771381875,94,diabetes
0.020935964584350587,0.002665826426689653,0.014682626724243164,0.004078685318053072,rbf,0.06812920690579612,0.31622776601683794,"{'model__kernel': 'rbf', 'model__gamma': 0.06812920690579612, 'model__C': 0.31622776601683794}",0.8177777777777777,0.8185185185185185,0.8240740740740741,0.8786792452830189,0.8452830188679246,0.8368665269042627,0.02316815642016162,4,diabetes
0.02026815414428711,0.0031983267518936624,0.011042404174804687,0.006085057932610258,sigmoid,0.6812920690579608,10.0,"{'model__kernel': 'sigmoid', 'model__gamma': 0.6812920690579608, 'model__C': 10.0}",0.6244444444444445,0.6307407407407407,0.6653703703703704,0.6383018867924528,0.6979245283018867,0.651356394129979,0.02714649521646037,99,diabetes
0.020718860626220702,0.010787735275683765,0.008255290985107421,0.001961041724687847,linear,0.004641588833612777,0.01,"{'model__kernel': 'linear', 'model__gamma': 0.004641588833612777, 'model__C': 0.01}",0.8137037037037036,0.8105555555555557,0.8314814814814815,0.8690566037735848,0.8392452830188679,0.8328085255066388,0.02105851352269816,13,diabetes
0.02113795280456543,0.0008556402292867517,0.013516855239868165,0.001583665948901699,rbf,0.001,0.021544346900318832,"{'model__kernel': 'rbf', 'model__gamma': 0.001, 'model__C': 0.021544346900318832}",0.8151851851851852,0.8040740740740742,0.827962962962963,0.8662264150943396,0.831698113207547,0.8290293501048218,0.02100622681950333,50,diabetes
0.05448904037475586,0.008510976026637118,0.010123968124389648,0.0039161258130079295,linear,2.154434690031882,6.812920690579608,"{'model__kernel': 'linear', 'model__gamma': 2.154434690031882, 'model__C': 6.812920690579608}",0.8077777777777778,0.8085185185185185,0.8288888888888888,0.8730188679245283,0.8420754716981133,0.8320559049615653,0.024214962577791824,21,diabetes
0.04863681793212891,0.003877082568067504,0.007793331146240234,0.002748110525511504,linear,0.1,6.812920690579608,"{'model__kernel': 'linear', 'model__gamma': 0.1, 'model__C': 6.812920690579608}",0.8077777777777778,0.8085185185185185,0.8288888888888888,0.8730188679245283,0.8420754716981133,0.8320559049615653,0.024214962577791824,21,diabetes
0.02858881950378418,0.0033535617433135597,0.013396978378295898,0.00305516679918263,rbf,0.01,100.0,"{'model__kernel': 'rbf', 'model__gamma': 0.01, 'model__C': 100.0}",0.8007407407407408,0.8127777777777778,0.8262962962962963,0.8818867924528302,0.8250943396226414,0.8293591893780572,0.027859210883699016,48,diabetes
0.02347712516784668,0.004125116382660626,0.011808633804321289,0.003975266551532755,sigmoid,0.0031622776601683794,0.6812920690579611,"{'model__kernel': 'sigmoid', 'model__gamma': 0.0031622776601683794, 'model__C': 0.6812920690579611}",0.8144444444444444,0.8042592592592592,0.8296296296296296,0.8679245283018868,0.829245283018868,0.8291006289308177,0.02163096539582581,49,diabetes
0.0172213077545166,0.003859332472812189,0.009759855270385743,0.0029312609404515987,linear,0.6812920690579608,0.46415888336127775,"{'model__kernel': 'linear', 'model__gamma': 0.6812920690579608, 'model__C': 0.46415888336127775}",0.807037037037037,0.8066666666666666,0.8294444444444444,0.8726415094339621,0.8388679245283018,0.8309315164220823,0.024350156272523002,35,diabetes
0.022775602340698243,0.004138690399449771,0.012327051162719727,0.0046677150952228975,sigmoid,0.6812920690579608,1.467799267622069,"{'model__kernel': 'sigmoid', 'model__gamma': 0.6812920690579608, 'model__C': 1.467799267622069}",0.6453703703703704,0.637962962962963,0.6635185185185186,0.6433962264150943,0.7013207547169811,0.6583137665967854,0.023155604890506238,95,diabetes
0.026233386993408204,0.0029470814552020794,0.013503932952880859,0.0017330631958528589,rbf,0.046415888336127774,4.6415888336127775,"{'model__kernel': 'rbf', 'model__gamma': 0.046415888336127774, 'model__C': 4.6415888336127775}",0.8101851851851852,0.8140740740740741,0.8224074074074075,0.8852830188679246,0.8500000000000001,0.8363899371069184,0.028128153721920776,5,diabetes
0.046509408950805665,0.007677184647065659,0.006692314147949218,0.0023968002615658147,linear,0.001,6.812920690579608,"{'model__kernel': 'linear', 'model__gamma': 0.001, 'model__C': 6.812920690579608}",0.8077777777777778,0.8085185185185185,0.8288888888888888,0.8730188679245283,0.8420754716981133,0.8320559049615653,0.024214962577791824,21,diabetes
0.02772369384765625,0.005972165411287559,0.010917186737060547,0.0031547483502674736,sigmoid,1.0,0.014677992676220698,"{'model__kernel': 'sigmoid', 'model__gamma': 1.0, 'model__C': 0.014677992676220698}",0.8044444444444444,0.7985185185185185,0.8198148148148149,0.8530188679245283,0.8245283018867925,0.8200649895178197,0.019048326370798358,66,diabetes
0.02036905288696289,0.0025100458129041956,0.012935495376586914,0.004174226596249427,rbf,0.004641588833612777,14.67799267622069,"{'model__kernel': 'rbf', 'model__gamma': 0.004641588833612777, 'model__C': 14.67799267622069}",0.8096296296296297,0.8168518518518518,0.8296296296296296,0.8737735849056604,0.8426415094339623,0.8345052410901467,0.022638071794316945,9,diabetes
0.025754547119140624,0.0031956593627146613,0.012658023834228515,0.001693959589153122,rbf,0.006812920690579608,46.41588833612777,"{'model__kernel': 'rbf', 'model__gamma': 0.006812920690579608, 'model__C': 46.41588833612777}",0.8083333333333333,0.8164814814814815,0.8342592592592593,0.880188679245283,0.8360377358490565,0.8350600978336828,0.024890443567579253,8,diabetes
0.023140907287597656,0.00225588445332137,0.009702157974243165,0.0027937226141925412,sigmoid,0.001,4.6415888336127775,"{'model__kernel': 'sigmoid', 'model__gamma': 0.001, 'model__C': 4.6415888336127775}",0.8131481481481482,0.8049999999999999,0.8307407407407407,0.869811320754717,0.8367924528301887,0.831098532494759,0.02251478809652381,34,diabetes
0.02237868309020996,0.002826361819654219,0.009289264678955078,0.002346104435855951,sigmoid,0.01,0.31622776601683794,"{'model__kernel': 'sigmoid', 'model__gamma': 0.01, 'model__C': 0.31622776601683794}",0.8137037037037037,0.8040740740740742,0.8305555555555555,0.8679245283018868,0.8318867924528303,0.8296289308176101,0.021813632989755083,44,diabetes
0.042531156539916994,0.006246608256427956,0.02075204849243164,0.002297493812822269,rbf,10.0,46.41588833612777,"{'model__kernel': 'rbf', 'model__gamma': 10.0, 'model__C': 46.41588833612777}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,banknotes
0.032593059539794925,0.0056555428725242165,0.010644960403442382,0.0023350956508351515,sigmoid,0.6812920690579608,46.41588833612777,"{'model__kernel': 'sigmoid', 'model__gamma': 0.6812920690579608, 'model__C': 46.41588833612777}",0.8699774991963998,0.7981356477017036,0.8109900776531492,0.8893981880931838,0.8416199309749784,0.8420242687238829,0.03439525225933702,96,banknotes
0.03619284629821777,0.0062927526808742975,0.023266124725341796,0.006030012099329182,rbf,0.01,0.1,"{'model__kernel': 'rbf', 'model__gamma': 0.01, 'model__C': 0.1}",0.9915354119789993,0.9814100503589415,0.9803170836928387,0.9940142364106989,0.9887834339948232,0.9872120432872602,0.005452232691990458,74,banknotes
0.0480384349822998,0.004818601052049523,0.02801508903503418,0.006483677291078509,rbf,3.1622776601683795,0.01,"{'model__kernel': 'rbf', 'model__gamma': 3.1622776601683795, 'model__C': 0.01}",1.0,0.9989821065038037,0.9981665228645383,0.998597929249353,0.9987057808455565,0.9988904678926502,0.000613717149704731,64,banknotes
0.015003585815429687,0.0032599556080770854,0.010018634796142577,0.004273373678220348,rbf,0.046415888336127774,1.467799267622069,"{'model__kernel': 'rbf', 'model__gamma': 0.046415888336127774, 'model__C': 1.467799267622069}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,banknotes
0.014728593826293945,0.003944712499762357,0.007879972457885742,0.002660555849447773,linear,0.03162277660168379,0.1,"{'model__kernel': 'linear', 'model__gamma': 0.03162277660168379, 'model__C': 0.1}",0.9999464266580949,0.9995714132647595,0.9991911130284729,1.0,0.9996225194132874,0.9996662944729229,0.0002920785937480828,46,banknotes
0.021442365646362305,0.004151042155621895,0.006882572174072265,0.0030413454224609312,linear,0.004641588833612777,100.0,"{'model__kernel': 'linear', 'model__gamma': 0.004641588833612777, 'model__C': 100.0}",1.0,0.9995178399228545,0.9995685936151855,1.0,0.9998921484037964,0.9997957163883673,0.00021050548959436542,33,banknotes
0.017044687271118165,0.004329505639563105,0.010160875320434571,0.0012372660103759077,rbf,1.467799267622069,100.0,"{'model__kernel': 'rbf', 'model__gamma': 1.467799267622069, 'model__C': 100.0}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,banknotes
0.019993305206298828,0.003516984301959471,0.008772659301757812,0.0021190916352783404,sigmoid,0.03162277660168379,3.1622776601683795,"{'model__kernel': 'sigmoid', 'model__gamma': 0.03162277660168379, 'model__C': 3.1622776601683795}",0.994481945783778,0.9904103717989928,0.9900776531492667,0.9967644521138913,0.992827868852459,0.9929124583396776,0.002514154322223465,71,banknotes
0.045119285583496094,0.005307542733127104,0.03553900718688965,0.003144494306588142,rbf,0.0021544346900318843,0.21544346900318834,"{'model__kernel': 'rbf', 'model__gamma': 0.0021544346900318843, 'model__C': 0.21544346900318834}",0.9710168220293582,0.9473909782492232,0.9500107851596203,0.97648835202761,0.9655414150129422,0.9620896704957508,0.011496796330224953,78,banknotes
0.025636720657348632,0.004899192529741778,0.014039897918701172,0.0018455418883787684,rbf,3.1622776601683795,68.12920690579608,"{'model__kernel': 'rbf', 'model__gamma': 3.1622776601683795, 'model__C': 68.12920690579608}",1.0,0.9999999999999999,1.0,1.0,1.0,1.0,4.965068306494546e-17,1,banknotes
0.025415992736816405,0.0038460388564915534,0.011392354965209961,0.0023072188456194805,linear,2.154434690031882,0.01,"{'model__kernel': 'linear', 'model__gamma': 2.154434690031882, 'model__C': 0.01}",0.9995178399228545,0.9980177863495125,0.9977351164797239,0.9999460742018982,0.9992989646246765,0.9989031563157331,0.000868374908339156,61,banknotes
0.017949819564819336,0.002936244128532604,0.00902562141418457,0.0020246422543312094,linear,10.0,0.21544346900318834,"{'model__kernel': 'linear', 'model__gamma': 10.0, 'model__C': 0.21544346900318834}",0.9998392799742848,0.9995178399228544,0.999137187230371,1.0,0.9995146678170836,0.9996017949889188,0.00029848494622580687,54,banknotes
0.019236946105957033,0.006414266143151466,0.012041854858398437,0.0015833981458959019,rbf,2.154434690031882,46.41588833612777,"{'model__kernel': 'rbf', 'model__gamma': 2.154434690031882, 'model__C': 46.41588833612777}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,banknotes
0.016940927505493163,0.0015966202931920843,0.008781814575195312,0.0029322189812692077,sigmoid,0.001,100.0,"{'model__kernel': 'sigmoid', 'model__gamma': 0.001, 'model__C': 100.0}",0.9999464266580949,0.9995178399228545,0.9991911130284729,1.0,0.9996225194132874,0.9996555798045419,0.0002963146347415831,47,banknotes
0.04593467712402344,0.008142851318078046,0.015891647338867186,0.00209739806401309,sigmoid,1.467799267622069,0.06812920690579612,"{'model__kernel': 'sigmoid', 'model__gamma': 1.467799267622069, 'model__C': 0.06812920690579612}",0.8596914175506267,0.8302796528447445,0.8372519413287316,0.8932808455565142,0.84345340811044,0.8527914530782115,0.02246088632252299,92,banknotes
0.015096950531005859,0.0031190064185974147,0.007315444946289063,0.0030056149164262524,rbf,0.021544346900318832,46.41588833612777,"{'model__kernel': 'rbf', 'model__gamma': 0.021544346900318832, 'model__C': 46.41588833612777}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,banknotes
0.04698724746704101,0.010153536494479788,0.03357682228088379,0.0026814112328777855,rbf,0.004641588833612777,0.03162277660168379,"{'model__kernel': 'rbf', 'model__gamma': 0.004641588833612777, 'model__C': 0.03162277660168379}",0.9594985535197686,0.9274081217186327,0.9327545297670404,0.9654335634167386,0.9490940465918896,0.946837763002814,0.01474475258516206,82,banknotes
0.02080674171447754,0.014666759324128987,0.006191825866699219,0.005211369173861891,linear,10.0,0.06812920690579612,"{'model__kernel': 'linear', 'model__gamma': 10.0, 'model__C': 0.06812920690579612}",0.999946426658095,0.9992499732133291,0.9989754098360656,1.0,0.999730371009491,0.9995804361433962,0.0004019268419499382,57,banknotes
0.02036457061767578,0.0026655702227889374,0.007615804672241211,0.0025398202712650147,linear,1.467799267622069,10.0,"{'model__kernel': 'linear', 'model__gamma': 1.467799267622069, 'model__C': 10.0}",1.0,0.9997321332904747,0.9994607420189819,1.0,0.9998921484037964,0.9998170047426506,0.00020334571050572472,32,banknotes
0.038451194763183594,0.0021131872912577153,0.027821111679077148,0.005768530696250755,rbf,0.021544346900318832,0.1,"{'model__kernel': 'rbf', 'model__gamma': 0.021544346900318832, 'model__C': 0.1}",0.9989821065038037,0.9960355726990249,0.9944995685936152,0.9991371872303709,0.9978968938740294,0.9973102657801688,0.0017889486877233584,65,banknotes
0.04619903564453125,0.0066678148300921575,0.037344932556152344,0.0024285689985292886,rbf,0.1467799267622069,0.01,"{'model__kernel': 'rbf', 'model__gamma': 0.1467799267622069, 'model__C': 0.01}",0.9847851708989607,0.9725704489446052,0.9728753235547885,0.9883520276100086,0.9829055220017257,0.9802976986020179,0.006428256449124785,76,banknotes
0.018298816680908204,0.0036705875864907036,0.008948707580566406,0.0021976119131163507,linear,0.01,3.1622776601683795,"{'model__kernel': 'linear', 'model__gamma': 0.01, 'model__C': 3.1622776601683795}",1.0,0.9995178399228544,0.999137187230371,1.0,0.9997842968075928,0.9996878647921636,0.00032750882210631023,43,banknotes
0.013437032699584961,0.0015805144419877527,0.007420969009399414,0.002448803144742513,rbf,0.1,4.6415888336127775,"{'model__kernel': 'rbf', 'model__gamma': 0.1, 'model__C': 4.6415888336127775}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,banknotes
0.0259796142578125,0.003798994011763184,0.014004707336425781,0.002366617294975023,rbf,3.1622776601683795,100.0,"{'model__kernel': 'rbf', 'model__gamma': 3.1622776601683795, 'model__C': 100.0}",1.0,0.9999999999999999,1.0,1.0,1.0,1.0,4.965068306494546e-17,1,banknotes
0.014589166641235352,0.0015065525437277247,0.007873630523681641,0.004270362593105458,linear,0.06812920690579612,0.046415888336127774,"{'model__kernel': 'linear', 'model__gamma': 0.06812920690579612, 'model__C': 0.046415888336127774}",0.999946426658095,0.9993571198971392,0.9990832614322692,1.0,0.999730371009491,0.9996234357993989,0.00035221338357120554,49,banknotes
0.02004580497741699,0.0035876278386845497,0.006391668319702148,0.002199269474175313,linear,4.6415888336127775,0.021544346900318832,"{'model__kernel': 'linear', 'model__gamma': 4.6415888336127775, 'model__C': 0.021544346900318832}",0.9997857066323798,0.9990356798457087,0.998597929249353,1.0,0.9994607420189819,0.9993760115492847,0.0005070756618413897,58,banknotes
0.03497238159179687,0.0047144673534972445,0.027293062210083006,0.0019088630719760694,rbf,0.21544346900318823,0.03162277660168379,"{'model__kernel': 'rbf', 'model__gamma': 0.21544346900318823, 'model__C': 0.03162277660168379}",1.0,0.9996249866066644,0.999137187230371,0.9998921484037964,0.9995685936151855,0.9996445831712034,0.00030040597374863636,48,banknotes
0.020177888870239257,0.0025727627966650353,0.008424472808837891,0.0025799799568219355,linear,0.01,1.0,"{'model__kernel': 'linear', 'model__gamma': 0.01, 'model__C': 1.0}",0.9999464266580949,0.9995714132647595,0.999137187230371,1.0,0.9998382226056945,0.999698649951784,0.00031721136030447985,42,banknotes
0.02467646598815918,0.001645316416348542,0.011841344833374023,0.002009550735793259,sigmoid,0.21544346900318823,1.0,"{'model__kernel': 'sigmoid', 'model__gamma': 0.21544346900318823, 'model__C': 1.0}",0.8970856102003643,0.8618343512268295,0.886162640207075,0.8956535806729938,0.8793140638481449,0.8840100492310816,0.012845151830186367,87,banknotes
0.053619003295898436,0.0020446996890052995,0.018670654296875,0.003220615287615343,sigmoid,0.01,0.046415888336127774,"{'model__kernel': 'sigmoid', 'model__gamma': 0.01, 'model__C': 0.046415888336127774}",0.9584270866816671,0.9253723347262403,0.9307053494391717,0.9640854184641934,0.9465595340811045,0.9450299446784755,0.01507680202560609,85,banknotes
0.055083179473876955,0.0036729302501568055,0.02491440773010254,0.0027099276874020454,rbf,10.0,100.0,"{'model__kernel': 'rbf', 'model__gamma': 10.0, 'model__C': 100.0}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,banknotes
0.023703241348266603,0.006320737944499233,0.011080789566040038,0.002521378102069242,sigmoid,0.31622776601683794,1.467799267622069,"{'model__kernel': 'sigmoid', 'model__gamma': 0.31622776601683794, 'model__C': 1.467799267622069}",0.8851923282974393,0.8315654130504659,0.8650237273511648,0.8848144952545298,0.8597389991371872,0.8652669926181573,0.019725811600663046,90,banknotes
0.023757123947143556,0.003232866941481917,0.017507457733154298,0.002176242395626645,rbf,0.046415888336127774,0.31622776601683794,"{'model__kernel': 'rbf', 'model__gamma': 0.046415888336127774, 'model__C': 0.31622776601683794}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,banknotes
0.04234600067138672,0.006446803464244784,0.03330726623535156,0.003742698501029142,rbf,0.1,0.021544346900318832,"{'model__kernel': 'rbf', 'model__gamma': 0.1, 'model__C': 0.021544346900318832}",0.9958212793314047,0.9911068252437588,0.9886216566005176,0.9975194132873166,0.994553494391717,0.9935245337709429,0.003230367828890196,70,banknotes
0.022866201400756837,0.003328226715887114,0.010016059875488282,0.001316589831794633,linear,0.21544346900318823,0.01,"{'model__kernel': 'linear', 'model__gamma': 0.21544346900318823, 'model__C': 0.01}",0.9995178399228545,0.9980177863495125,0.9977351164797239,0.9999460742018982,0.9992989646246765,0.9989031563157331,0.000868374908339156,61,banknotes
0.029593753814697265,0.005788700979155287,0.012723255157470702,0.002777059254772298,sigmoid,3.1622776601683795,31.622776601683793,"{'model__kernel': 'sigmoid', 'model__gamma': 3.1622776601683795, 'model__C': 31.622776601683793}",0.8848173149041036,0.8493517625629488,0.7778257118205348,0.902502157031924,0.8637295081967212,0.8556452909032466,0.04291252228554284,91,banknotes
0.015291261672973632,0.0028075014233370625,0.008903264999389648,0.003622029852691572,rbf,0.46415888336127775,10.0,"{'model__kernel': 'rbf', 'model__gamma': 0.46415888336127775, 'model__C': 10.0}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,banknotes
0.018399477005004883,0.0016033208585726451,0.007143831253051758,0.000810258132423091,linear,1.0,21.54434690031882,"{'model__kernel': 'linear', 'model__gamma': 1.0, 'model__C': 21.54434690031882}",1.0,0.9996249866066645,0.9994607420189819,1.0,0.9998921484037964,0.9997955754058886,0.00021638812753393123,35,banknotes
0.021348190307617188,0.0037803684197553677,0.007286596298217774,0.0018478752052722193,sigmoid,0.0021544346900318843,100.0,"{'model__kernel': 'sigmoid', 'model__gamma': 0.0021544346900318843, 'model__C': 100.0}",0.9998392799742848,0.9995178399228544,0.999137187230371,1.0,0.9995146678170836,0.9996017949889188,0.00029848494622580687,54,banknotes
0.017070627212524413,0.0015408421341589853,0.009739542007446289,0.0024022927384223258,rbf,0.03162277660168379,6.812920690579608,"{'model__kernel': 'rbf', 'model__gamma': 0.03162277660168379, 'model__C': 6.812920690579608}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,banknotes
0.023421382904052733,0.0020422589717523578,0.007706642150878906,0.002887512469850315,linear,1.467799267622069,68.12920690579608,"{'model__kernel': 'linear', 'model__gamma': 1.467799267622069, 'model__C': 68.12920690579608}",1.0,0.9995714132647595,0.9994607420189819,1.0,0.9998921484037964,0.9997848607375076,0.00022569590833264962,36,banknotes
0.015752458572387697,0.003205271930457892,0.007087850570678711,0.0032235687675419592,rbf,0.021544346900318832,68.12920690579608,"{'model__kernel': 'rbf', 'model__gamma': 0.021544346900318832, 'model__C': 68.12920690579608}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,banknotes
0.05336208343505859,0.006568930294420029,0.04153356552124023,0.0032811193080879426,rbf,10.0,0.01,"{'model__kernel': 'rbf', 'model__gamma': 10.0, 'model__C': 0.01}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,banknotes
0.018543720245361328,0.0015530181284500988,0.010239171981811523,0.0019230351168660013,rbf,2.154434690031882,3.1622776601683795,"{'model__kernel': 'rbf', 'model__gamma': 2.154434690031882, 'model__C': 3.1622776601683795}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,banknotes
0.02207951545715332,0.0037664714779331596,0.007907485961914063,0.0021093423343407514,linear,0.6812920690579608,0.021544346900318832,"{'model__kernel': 'linear', 'model__gamma': 0.6812920690579608, 'model__C': 0.021544346900318832}",0.9997857066323798,0.9990356798457087,0.998597929249353,1.0,0.9994607420189819,0.9993760115492847,0.0005070756618413897,58,banknotes
0.045579147338867185,0.005733752925555013,0.016338062286376954,0.0033840856212360828,sigmoid,0.06812920690579612,0.03162277660168379,"{'model__kernel': 'sigmoid', 'model__gamma': 0.06812920690579612, 'model__C': 0.03162277660168379}",0.9914282652951891,0.9832851173256187,0.9823123382226058,0.994283865401208,0.9896462467644521,0.9881911666018148,0.004655040010636436,73,banknotes
0.050908565521240234,0.0031856432323183782,0.04591703414916992,0.011206233236847316,rbf,0.0014677992676220691,0.21544346900318834,"{'model__kernel': 'rbf', 'model__gamma': 0.0014677992676220691, 'model__C': 0.21544346900318834}",0.958909246758813,0.9278902817957784,0.9320534943917169,0.9646246764452113,0.9482851596203624,0.9463525718023764,0.014426327022484276,83,banknotes
0.01774463653564453,0.0033557142798639277,0.009779930114746094,0.002623200448527441,linear,0.46415888336127775,0.046415888336127774,"{'model__kernel': 'linear', 'model__gamma': 0.46415888336127775, 'model__C': 0.046415888336127774}",0.999946426658095,0.9993571198971392,0.9990832614322692,1.0,0.999730371009491,0.9996234357993989,0.00035221338357120554,49,banknotes
0.028272104263305665,0.004269171406346555,0.012031936645507812,0.00508744410580407,sigmoid,0.46415888336127775,31.622776601683793,"{'model__kernel': 'sigmoid', 'model__gamma': 0.46415888336127775, 'model__C': 31.622776601683793}",0.8766205935926282,0.8081002892960463,0.8334771354616047,0.8838977566867989,0.8503019844693702,0.8504795519012897,0.027875602471480552,93,banknotes
0.020909500122070313,0.0010448288354753888,0.014132404327392578,0.003943142082583404,rbf,0.006812920690579608,4.6415888336127775,"{'model__kernel': 'rbf', 'model__gamma': 0.006812920690579608, 'model__C': 4.6415888336127775}",1.0,0.999946426658095,1.0,1.0,1.0,0.999989285331619,2.1429336762013303e-05,29,banknotes
0.02516331672668457,0.003563876252200668,0.009781599044799805,0.0030498887351022293,sigmoid,0.03162277660168379,1.467799267622069,"{'model__kernel': 'sigmoid', 'model__gamma': 0.03162277660168379, 'model__C': 1.467799267622069}",0.9979642130076074,0.9946962391513983,0.9947152717860225,0.9991911130284729,0.9970880069025022,0.9967309687752006,0.0017834705661816071,67,banknotes
0.021419620513916014,0.002278644443777454,0.009492444992065429,0.004961180508612525,linear,0.1,0.046415888336127774,"{'model__kernel': 'linear', 'model__gamma': 0.1, 'model__C': 0.046415888336127774}",0.999946426658095,0.9993571198971392,0.9990832614322692,1.0,0.999730371009491,0.9996234357993989,0.00035221338357120554,49,banknotes
0.03151655197143555,0.006035367372659131,0.00850849151611328,0.00139512746835296,sigmoid,2.154434690031882,68.12920690579608,"{'model__kernel': 'sigmoid', 'model__gamma': 2.154434690031882, 'model__C': 68.12920690579608}",0.8158148505303761,0.8557269902496518,0.8059749784296807,0.8376294219154443,0.8703623813632441,0.8371017244976795,0.023981057558442567,98,banknotes
0.042544078826904294,0.009620637747812745,0.01978163719177246,0.003163642876487425,rbf,6.812920690579608,1.0,"{'model__kernel': 'rbf', 'model__gamma': 6.812920690579608, 'model__C': 1.0}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,banknotes
0.04678788185119629,0.008798513667637118,0.013630008697509766,0.0060659468921749745,sigmoid,2.154434690031882,0.31622776601683794,"{'model__kernel': 'sigmoid', 'model__gamma': 2.154434690031882, 'model__C': 0.31622776601683794}",0.8194578377799207,0.8613521911496839,0.8133088869715271,0.842051337359793,0.8728968938740294,0.8418134294269908,0.023066352075509722,97,banknotes
0.016314888000488283,0.0023513291313426604,0.00843052864074707,0.0010189202338672736,sigmoid,0.06812920690579612,1.467799267622069,"{'model__kernel': 'sigmoid', 'model__gamma': 0.06812920690579612, 'model__C': 1.467799267622069}",0.9579984999464266,0.9518911389692489,0.9523295944779983,0.9600409836065574,0.9561583261432269,0.9556837086286916,0.0031686915981239696,79,banknotes
0.045890092849731445,0.005144169896558703,0.017468976974487304,0.004752331502254033,sigmoid,0.6812920690579608,0.014677992676220698,"{'model__kernel': 'sigmoid', 'model__gamma': 0.6812920690579608, 'model__C': 0.014677992676220698}",0.9716061287903139,0.9336226293796207,0.92887187230371,0.9783218291630716,0.9389559965487488,0.9502756912370931,0.020519048909606135,80,banknotes
0.03702712059020996,0.012186652244760949,0.013659286499023437,0.006665434623714391,sigmoid,3.1622776601683795,0.1,"{'model__kernel': 'sigmoid', 'model__gamma': 3.1622776601683795, 'model__C': 0.1}",0.8925854494803386,0.8593699774991964,0.7939495254529767,0.9077329594477999,0.8742989646246764,0.8655873753009976,0.03937429523759442,89,banknotes
0.015243291854858398,0.0014426807552317838,0.010794115066528321,0.0015847031199857054,rbf,0.01467799267622069,4.6415888336127775,"{'model__kernel': 'rbf', 'model__gamma': 0.01467799267622069, 'model__C': 4.6415888336127775}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,banknotes
0.017694950103759766,0.0017248519404565938,0.006766366958618164,0.002534826225805918,linear,0.31622776601683794,0.046415888336127774,"{'model__kernel': 'linear', 'model__gamma': 0.31622776601683794, 'model__C': 0.046415888336127774}",0.999946426658095,0.9993571198971392,0.9990832614322692,1.0,0.999730371009491,0.9996234357993989,0.00035221338357120554,49,banknotes
0.015200138092041016,0.0016647466748980697,0.007886838912963868,0.0035381198102694255,linear,6.812920690579608,6.812920690579608,"{'model__kernel': 'linear', 'model__gamma': 6.812920690579608, 'model__C': 6.812920690579608}",1.0,0.9997321332904747,0.9990293356341674,1.0,0.9997842968075927,0.999709153146447,0.000357074303549079,38,banknotes
0.056395101547241214,0.006461019649233681,0.04058060646057129,0.0032162962128146344,rbf,0.1,0.01,"{'model__kernel': 'rbf', 'model__gamma': 0.1, 'model__C': 0.01}",0.9778206364513019,0.9629272474016929,0.9630069025021569,0.9833369283865401,0.9763805004314063,0.9726944430346197,0.008274949240248608,77,banknotes
0.02241344451904297,0.0022434888020856254,0.012428903579711914,0.0019558988232753387,linear,4.6415888336127775,0.046415888336127774,"{'model__kernel': 'linear', 'model__gamma': 4.6415888336127775, 'model__C': 0.046415888336127774}",0.999946426658095,0.9993571198971392,0.9990832614322692,1.0,0.999730371009491,0.9996234357993989,0.00035221338357120554,49,banknotes
