Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
20761,75211,Female,disloyal Customer,34,Business travel,Eco,1491,2,2,2,3,5,2,5,5,4,2,3,1,2,5,0,0.0,neutral or dissatisfied
1624,89049,Female,Loyal Customer,43,Business travel,Business,2139,4,4,4,4,2,5,5,4,4,4,4,3,4,4,0,0.0,satisfied
18511,126049,Male,Loyal Customer,41,Business travel,Business,3079,4,4,4,4,3,5,4,5,5,5,5,4,5,5,3,0.0,satisfied
11923,29851,Female,Loyal Customer,61,Business travel,Business,2119,0,4,1,4,5,2,4,4,4,4,4,5,4,3,0,0.0,satisfied
4589,7079,Male,Loyal Customer,42,Business travel,Business,2667,0,5,0,1,4,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
15116,67539,Female,Loyal Customer,42,Business travel,Business,1205,4,4,4,4,4,4,5,4,4,4,4,3,4,4,0,0.0,satisfied
15509,18943,Female,Loyal Customer,11,Personal Travel,Eco,551,2,3,2,1,4,2,4,4,2,4,2,2,3,4,0,0.0,neutral or dissatisfied
10965,109522,Female,Loyal Customer,59,Business travel,Business,1935,2,2,2,2,5,4,5,5,5,5,5,4,5,5,0,0.0,satisfied
18142,103184,Female,Loyal Customer,58,Business travel,Eco Plus,272,4,4,3,4,3,4,3,4,4,4,4,1,4,2,24,0.0,neutral or dissatisfied
17358,22885,Female,Loyal Customer,37,Personal Travel,Eco,147,2,3,2,3,3,2,3,3,3,4,4,3,3,3,8,3.0,neutral or dissatisfied
5330,1327,Female,Loyal Customer,59,Business travel,Business,3994,0,4,0,5,2,2,3,5,4,5,5,3,3,3,146,142.0,satisfied
11914,44313,Female,Loyal Customer,62,Personal Travel,Eco,305,2,3,2,3,5,4,3,1,1,2,2,2,1,2,0,9.0,neutral or dissatisfied
9396,68509,Male,Loyal Customer,54,Business travel,Business,1067,2,2,2,2,3,5,4,5,5,5,5,3,5,4,3,12.0,satisfied
15616,68482,Male,Loyal Customer,36,Business travel,Business,1303,2,4,4,4,5,4,4,2,2,2,2,1,2,4,0,17.0,neutral or dissatisfied
14952,84363,Male,Loyal Customer,51,Business travel,Business,2753,1,1,1,1,2,5,5,5,5,5,5,4,5,3,0,0.0,satisfied
7473,71798,Female,disloyal Customer,24,Business travel,Eco,1301,4,3,3,2,4,4,4,4,4,3,4,4,5,4,1,0.0,satisfied
25125,61260,Male,Loyal Customer,60,Personal Travel,Eco,967,4,5,4,2,4,4,4,4,4,3,5,5,5,4,10,10.0,neutral or dissatisfied
12720,16424,Female,Loyal Customer,38,Business travel,Eco,529,5,2,2,2,5,5,5,5,1,4,5,5,3,5,0,0.0,satisfied
4147,7513,Female,Loyal Customer,47,Business travel,Business,2467,2,2,2,2,3,5,4,2,2,2,2,3,2,4,0,0.0,satisfied
3513,89130,Male,Loyal Customer,26,Business travel,Business,2139,1,3,3,3,1,1,1,1,2,4,3,4,3,1,0,0.0,neutral or dissatisfied
18236,45002,Female,Loyal Customer,52,Business travel,Business,1553,4,4,4,4,5,1,3,3,3,3,3,2,3,3,0,10.0,satisfied
10691,72248,Male,Loyal Customer,21,Business travel,Business,919,3,3,3,3,3,3,3,3,3,4,5,5,5,3,0,0.0,satisfied
15092,106858,Female,Loyal Customer,55,Business travel,Business,577,4,4,4,4,2,4,4,3,3,3,3,3,3,5,11,0.0,satisfied
2861,7200,Female,disloyal Customer,39,Business travel,Eco,116,1,0,2,4,1,2,1,1,1,1,3,1,4,1,0,0.0,neutral or dissatisfied
13613,22327,Female,Loyal Customer,31,Business travel,Eco,143,5,3,3,3,5,5,5,5,5,3,5,1,5,5,0,0.0,satisfied
2391,97175,Female,Loyal Customer,9,Personal Travel,Eco,1211,2,0,2,5,5,2,5,5,1,2,2,5,4,5,0,14.0,neutral or dissatisfied
6200,123247,Female,Loyal Customer,36,Personal Travel,Eco,468,1,4,1,3,5,1,1,5,1,1,4,3,4,5,0,0.0,neutral or dissatisfied
24312,91256,Female,Loyal Customer,34,Personal Travel,Eco,250,2,4,2,3,4,2,1,4,4,4,5,5,5,4,87,66.0,neutral or dissatisfied
19186,25433,Female,Loyal Customer,32,Business travel,Business,2560,1,1,1,1,5,5,5,5,5,2,5,2,4,5,28,32.0,satisfied
17789,9079,Male,Loyal Customer,64,Personal Travel,Eco,173,3,2,3,3,4,3,4,4,2,2,3,1,2,4,9,6.0,neutral or dissatisfied
15461,48259,Female,Loyal Customer,49,Personal Travel,Eco,391,1,5,1,4,4,5,4,3,3,1,3,5,3,4,0,0.0,neutral or dissatisfied
9515,77229,Female,disloyal Customer,23,Business travel,Eco,1590,4,4,4,4,2,4,2,2,4,3,4,5,5,2,4,0.0,satisfied
8639,100341,Female,disloyal Customer,36,Business travel,Eco,571,2,0,2,2,3,2,3,3,4,2,4,2,2,3,0,0.0,neutral or dissatisfied
15901,120450,Male,Loyal Customer,61,Personal Travel,Eco,449,3,4,3,3,3,3,3,3,4,2,5,5,4,3,0,0.0,neutral or dissatisfied
14734,56947,Female,Loyal Customer,32,Business travel,Business,2565,3,2,2,2,3,3,3,3,3,4,3,3,1,3,18,37.0,neutral or dissatisfied
16279,63680,Male,Loyal Customer,34,Personal Travel,Eco,1047,3,5,3,2,5,3,5,5,5,2,4,4,5,5,0,0.0,neutral or dissatisfied
20914,59683,Female,Loyal Customer,13,Personal Travel,Eco,965,3,4,3,3,5,3,5,5,5,3,5,4,4,5,0,0.0,neutral or dissatisfied
5826,91148,Female,Loyal Customer,52,Personal Travel,Eco,250,3,5,3,5,4,4,5,5,5,3,5,5,5,5,0,0.0,neutral or dissatisfied
21198,112238,Female,Loyal Customer,40,Business travel,Business,1703,5,5,5,5,4,5,4,5,5,5,5,4,5,4,0,1.0,satisfied
21549,3740,Male,Loyal Customer,66,Personal Travel,Eco,431,2,4,2,3,1,2,1,1,5,4,5,4,4,1,0,0.0,neutral or dissatisfied
8938,56128,Female,Loyal Customer,51,Business travel,Business,1400,5,5,4,5,4,5,5,4,4,5,4,3,4,5,18,35.0,satisfied
22912,118665,Male,disloyal Customer,22,Business travel,Eco,646,3,1,4,3,2,4,4,2,4,3,4,1,4,2,21,20.0,neutral or dissatisfied
11326,25049,Female,Loyal Customer,46,Business travel,Eco,594,3,5,5,5,2,1,2,3,3,3,3,4,3,3,5,0.0,satisfied
11645,22360,Female,Loyal Customer,41,Business travel,Business,143,3,3,3,3,2,2,4,4,4,4,5,3,4,3,0,0.0,satisfied
21865,100974,Female,disloyal Customer,50,Business travel,Business,1524,4,4,4,5,1,4,1,1,4,4,4,4,4,1,0,0.0,satisfied
21507,26218,Female,Loyal Customer,63,Personal Travel,Eco,404,2,1,2,3,4,4,4,5,5,2,5,4,5,2,14,8.0,neutral or dissatisfied
23914,125411,Female,Loyal Customer,39,Business travel,Business,735,2,2,2,2,5,5,5,2,2,2,2,3,2,5,0,0.0,satisfied
21068,126599,Male,Loyal Customer,59,Business travel,Business,1337,3,2,2,2,2,4,4,3,3,3,3,4,3,1,0,0.0,neutral or dissatisfied
8357,11029,Male,Loyal Customer,33,Business travel,Business,201,2,2,2,2,5,5,3,5,2,5,5,5,1,5,0,0.0,satisfied
23624,3463,Male,disloyal Customer,25,Business travel,Business,213,2,2,2,3,3,2,4,3,2,1,4,4,4,3,0,0.0,neutral or dissatisfied
55,3949,Male,disloyal Customer,27,Business travel,Business,764,3,3,3,2,2,3,2,2,2,1,3,3,2,2,30,46.0,neutral or dissatisfied
23620,103021,Female,disloyal Customer,22,Business travel,Eco,786,4,4,4,1,2,4,2,2,4,2,4,4,5,2,11,0.0,neutral or dissatisfied
7848,77311,Male,Loyal Customer,50,Business travel,Business,626,2,2,2,2,5,5,4,5,5,5,5,3,5,4,0,0.0,satisfied
12021,13420,Male,disloyal Customer,35,Business travel,Eco,409,2,0,2,3,5,2,5,5,1,2,3,4,5,5,0,27.0,neutral or dissatisfied
2363,38239,Male,disloyal Customer,48,Business travel,Eco,1050,3,3,3,1,1,3,1,1,5,3,4,1,3,1,0,0.0,neutral or dissatisfied
16913,37783,Male,Loyal Customer,43,Business travel,Eco Plus,1035,4,4,4,4,4,4,4,4,5,5,4,2,2,4,29,17.0,satisfied
17388,9977,Male,Loyal Customer,26,Personal Travel,Eco,515,3,4,3,3,1,3,1,1,3,4,4,3,4,1,0,0.0,neutral or dissatisfied
20540,6794,Male,Loyal Customer,44,Business travel,Eco,235,2,1,1,1,2,2,2,2,1,5,2,4,2,2,48,38.0,neutral or dissatisfied
16974,32547,Male,Loyal Customer,35,Business travel,Business,3950,5,5,5,5,2,2,2,5,5,5,3,1,5,1,0,6.0,satisfied
4097,45124,Male,Loyal Customer,46,Personal Travel,Eco,157,2,4,2,1,3,2,3,3,3,3,5,5,4,3,0,0.0,neutral or dissatisfied
10777,8181,Female,Loyal Customer,30,Business travel,Business,402,2,2,2,2,2,2,2,2,3,4,2,4,3,2,0,0.0,neutral or dissatisfied
6847,24868,Female,disloyal Customer,22,Business travel,Eco,356,2,4,2,3,4,2,1,4,2,4,3,3,3,4,0,0.0,neutral or dissatisfied
23915,35246,Male,Loyal Customer,34,Business travel,Eco,944,4,5,5,5,4,4,4,4,4,2,1,1,1,4,22,29.0,neutral or dissatisfied
9202,1486,Male,disloyal Customer,22,Business travel,Business,737,5,0,5,4,2,5,1,2,3,4,5,4,5,2,0,0.0,satisfied
19355,6127,Male,Loyal Customer,58,Business travel,Business,491,2,2,5,2,2,4,5,5,5,5,5,4,5,5,21,8.0,satisfied
2492,91255,Male,Loyal Customer,16,Personal Travel,Eco,406,2,5,2,1,5,2,5,5,3,5,4,3,5,5,1,12.0,neutral or dissatisfied
9499,100335,Male,Loyal Customer,33,Business travel,Business,1130,2,2,2,2,4,4,4,4,2,5,3,5,4,4,14,2.0,satisfied
377,41188,Male,Loyal Customer,56,Personal Travel,Eco,429,2,1,2,3,3,2,3,3,1,4,3,3,2,3,35,29.0,neutral or dissatisfied
8891,90340,Male,Loyal Customer,54,Business travel,Business,3850,5,3,5,5,4,4,4,4,3,4,4,4,5,4,333,325.0,satisfied
3215,74943,Female,disloyal Customer,22,Business travel,Eco,1477,2,2,2,3,5,2,5,5,4,4,2,4,3,5,0,0.0,neutral or dissatisfied
2615,20539,Male,disloyal Customer,25,Business travel,Eco,565,4,4,4,4,2,4,4,2,2,2,3,3,3,2,34,13.0,neutral or dissatisfied
18671,41447,Female,Loyal Customer,56,Business travel,Business,2144,3,3,3,3,5,4,4,4,4,4,4,5,4,3,74,71.0,satisfied
21649,88107,Male,Loyal Customer,58,Business travel,Business,404,1,5,1,1,2,4,4,4,4,4,4,4,4,3,0,0.0,satisfied
24855,104590,Female,Loyal Customer,43,Personal Travel,Eco,369,1,4,1,4,1,4,3,2,2,1,2,4,2,3,0,2.0,neutral or dissatisfied
8604,42058,Female,Loyal Customer,39,Personal Travel,Eco,106,3,5,0,1,3,0,3,3,5,5,4,4,4,3,0,0.0,neutral or dissatisfied
3270,22095,Female,Loyal Customer,13,Business travel,Business,3491,3,2,2,2,3,3,3,3,1,1,3,1,3,3,20,26.0,neutral or dissatisfied
20547,125520,Female,Loyal Customer,58,Business travel,Business,1595,0,0,0,2,3,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
8302,8509,Male,Loyal Customer,31,Business travel,Business,862,2,5,5,5,2,2,2,2,3,3,4,4,3,2,88,79.0,neutral or dissatisfied
12189,95891,Male,Loyal Customer,59,Personal Travel,Eco,580,1,5,2,4,2,2,2,2,4,4,5,3,4,2,10,0.0,neutral or dissatisfied
23694,53135,Male,Loyal Customer,38,Business travel,Business,2480,2,2,2,2,4,1,2,4,4,5,4,1,4,2,12,35.0,satisfied
10712,20701,Male,Loyal Customer,80,Business travel,Business,2494,4,5,1,1,2,3,4,4,4,4,4,4,4,3,28,29.0,neutral or dissatisfied
15139,35513,Female,Loyal Customer,43,Personal Travel,Eco,1076,1,5,1,3,4,5,5,2,2,1,2,4,2,4,0,0.0,neutral or dissatisfied
9731,63131,Male,Loyal Customer,48,Business travel,Business,2628,2,2,2,2,4,3,3,2,2,3,2,2,2,2,0,0.0,neutral or dissatisfied
10247,50263,Female,Loyal Customer,30,Business travel,Business,209,2,3,3,3,3,2,2,3,3,5,4,3,3,3,43,43.0,neutral or dissatisfied
19146,114654,Male,Loyal Customer,49,Business travel,Business,296,5,5,5,5,3,5,4,5,5,5,5,3,5,4,4,0.0,satisfied
17069,80116,Female,Loyal Customer,17,Personal Travel,Eco,1620,1,5,1,1,1,1,1,1,5,2,5,4,4,1,0,0.0,neutral or dissatisfied
10121,111294,Male,disloyal Customer,43,Business travel,Business,2297,1,1,1,1,2,1,2,2,4,5,3,4,4,2,8,0.0,neutral or dissatisfied
13270,21739,Female,Loyal Customer,48,Business travel,Business,563,4,4,4,4,2,2,2,4,4,4,4,1,4,1,0,0.0,neutral or dissatisfied
5594,5439,Female,Loyal Customer,43,Business travel,Business,265,4,4,4,4,4,4,5,4,4,4,4,5,4,3,0,17.0,satisfied
16735,20525,Female,disloyal Customer,35,Business travel,Eco,533,3,5,3,3,1,3,1,1,5,4,4,3,4,1,0,0.0,neutral or dissatisfied
6665,98965,Female,Loyal Customer,40,Business travel,Business,479,3,3,1,3,5,3,5,5,5,5,5,5,5,2,0,0.0,satisfied
15778,4081,Female,Loyal Customer,50,Business travel,Business,544,4,2,2,2,2,3,3,4,4,3,4,3,4,2,0,2.0,neutral or dissatisfied
13132,127858,Female,Loyal Customer,60,Business travel,Business,3921,1,1,1,1,2,4,4,5,5,5,5,5,5,5,1,0.0,satisfied
15026,7189,Female,disloyal Customer,24,Business travel,Eco,135,1,2,1,3,1,1,1,1,4,4,4,1,4,1,5,2.0,neutral or dissatisfied
20157,99044,Male,Loyal Customer,47,Business travel,Business,3360,5,5,5,5,2,5,4,5,5,5,5,5,5,5,4,9.0,satisfied
14877,61400,Female,Loyal Customer,32,Personal Travel,Eco,679,2,3,2,3,2,2,2,2,3,3,1,4,2,2,0,0.0,neutral or dissatisfied
16405,116334,Female,Loyal Customer,13,Personal Travel,Eco,358,2,5,2,4,5,2,5,5,3,5,4,5,5,5,52,52.0,neutral or dissatisfied
6429,68693,Female,Loyal Customer,38,Personal Travel,Eco,237,3,4,3,5,5,3,5,5,5,5,5,5,5,5,38,47.0,neutral or dissatisfied
12669,68326,Male,Loyal Customer,32,Business travel,Eco,2165,2,1,1,1,2,2,2,2,1,2,1,4,2,2,0,0.0,neutral or dissatisfied
16831,83932,Female,Loyal Customer,43,Business travel,Business,4000,2,2,2,2,5,4,5,5,5,5,5,5,5,3,0,0.0,satisfied
10350,95048,Female,Loyal Customer,47,Personal Travel,Eco,239,2,5,2,4,1,2,5,5,5,2,3,5,5,3,0,4.0,neutral or dissatisfied
21091,32773,Male,Loyal Customer,37,Business travel,Business,3878,1,1,1,1,3,4,3,1,1,2,1,1,1,3,0,4.0,neutral or dissatisfied
20164,82326,Female,Loyal Customer,37,Business travel,Eco,456,2,1,1,1,2,2,2,2,2,4,3,2,3,2,73,67.0,neutral or dissatisfied
25877,17962,Female,Loyal Customer,25,Personal Travel,Eco,501,3,5,3,4,1,3,4,1,4,5,4,3,4,1,0,5.0,neutral or dissatisfied
14119,9916,Male,Loyal Customer,51,Business travel,Business,534,2,2,2,2,5,5,5,5,3,4,5,5,4,5,188,198.0,satisfied
8263,30212,Female,Loyal Customer,27,Personal Travel,Eco Plus,31,3,5,3,5,4,3,1,4,5,5,4,3,5,4,8,15.0,neutral or dissatisfied
16194,90610,Male,Loyal Customer,48,Business travel,Business,515,5,5,5,5,4,5,5,5,5,5,5,3,5,4,1,0.0,satisfied
11897,86194,Female,Loyal Customer,73,Business travel,Business,2561,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
1152,28781,Male,Loyal Customer,8,Business travel,Business,2053,4,4,4,4,5,5,5,5,5,2,5,5,5,5,0,0.0,satisfied
17172,98756,Male,Loyal Customer,30,Business travel,Business,2075,3,5,5,5,3,3,3,3,1,2,1,1,2,3,26,40.0,neutral or dissatisfied
13430,3771,Male,Loyal Customer,59,Business travel,Business,3263,5,5,5,5,4,5,4,5,5,4,5,5,5,3,0,0.0,satisfied
4940,26087,Female,Loyal Customer,29,Business travel,Business,2511,5,5,5,5,4,4,4,4,2,5,2,2,4,4,0,0.0,satisfied
750,119099,Male,Loyal Customer,47,Business travel,Business,1107,3,3,3,3,5,5,4,4,4,4,4,5,4,3,0,0.0,satisfied
24192,87124,Female,Loyal Customer,62,Personal Travel,Eco,594,1,2,1,1,1,1,1,4,4,1,4,4,4,3,0,0.0,neutral or dissatisfied
14262,40538,Female,disloyal Customer,24,Business travel,Eco,216,3,4,3,3,3,3,3,3,3,5,1,1,5,3,0,0.0,neutral or dissatisfied
414,59149,Male,Loyal Customer,47,Business travel,Business,1846,2,2,2,2,5,4,4,4,4,4,4,4,4,5,62,55.0,satisfied
15795,95392,Female,Loyal Customer,13,Personal Travel,Eco,441,3,4,3,2,5,3,5,5,5,5,3,4,3,5,13,0.0,neutral or dissatisfied
24430,32096,Female,disloyal Customer,40,Business travel,Business,216,4,4,4,5,4,4,4,4,2,4,3,5,4,4,11,12.0,neutral or dissatisfied
17656,20009,Female,Loyal Customer,67,Personal Travel,Eco,599,3,4,3,2,3,1,4,4,4,3,4,4,4,5,20,30.0,neutral or dissatisfied
21316,106333,Male,Loyal Customer,70,Personal Travel,Eco,825,2,5,2,2,4,2,4,4,3,4,4,5,4,4,0,1.0,neutral or dissatisfied
24894,59894,Female,Loyal Customer,41,Business travel,Business,997,4,4,4,4,4,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
24293,103645,Female,Loyal Customer,55,Business travel,Business,405,5,5,5,5,4,4,5,4,4,4,4,5,4,3,0,0.0,satisfied
18503,53986,Female,Loyal Customer,38,Business travel,Business,1825,2,4,2,2,2,4,3,5,5,5,5,5,5,4,2,41.0,satisfied
1510,43327,Female,Loyal Customer,36,Business travel,Eco,347,4,3,3,3,4,4,4,4,1,5,2,5,4,4,4,0.0,satisfied
15164,12584,Female,Loyal Customer,49,Business travel,Eco,542,5,5,5,5,1,2,2,5,5,5,5,5,5,3,0,0.0,satisfied
5002,4232,Male,disloyal Customer,35,Business travel,Business,1020,3,3,3,3,5,3,5,5,5,2,4,5,4,5,1,0.0,neutral or dissatisfied
12101,128936,Female,Loyal Customer,41,Business travel,Business,2273,3,3,1,3,3,5,5,5,5,4,5,3,5,4,0,0.0,satisfied
8825,68150,Male,Loyal Customer,48,Business travel,Business,603,3,3,3,3,2,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
22467,70140,Female,Loyal Customer,69,Personal Travel,Eco,460,4,4,4,2,1,5,3,1,1,4,1,2,1,5,0,3.0,satisfied
767,16985,Male,Loyal Customer,40,Business travel,Eco,610,4,4,5,4,4,4,4,4,2,2,4,3,1,4,27,47.0,satisfied
6657,66263,Female,Loyal Customer,52,Personal Travel,Eco,550,2,3,2,3,1,1,4,2,2,2,2,5,2,1,0,0.0,neutral or dissatisfied
13499,12677,Female,Loyal Customer,40,Business travel,Business,851,5,5,5,5,1,5,4,4,4,4,4,4,4,1,18,36.0,satisfied
21190,22382,Female,disloyal Customer,23,Business travel,Eco,238,3,1,2,3,5,2,5,5,1,4,2,4,3,5,0,7.0,neutral or dissatisfied
6060,10905,Male,disloyal Customer,22,Business travel,Eco,201,3,3,3,2,4,3,4,4,4,3,2,2,3,4,0,0.0,neutral or dissatisfied
7996,110405,Male,Loyal Customer,59,Business travel,Business,2078,1,5,3,5,1,2,2,1,1,1,1,2,1,1,17,8.0,neutral or dissatisfied
13658,98825,Male,disloyal Customer,16,Business travel,Eco,444,5,3,5,3,1,5,1,1,2,4,3,1,1,1,0,0.0,satisfied
17798,92782,Female,Loyal Customer,64,Personal Travel,Eco,1671,2,1,2,1,4,1,2,2,2,2,2,2,2,2,26,10.0,neutral or dissatisfied
23136,49990,Male,Loyal Customer,36,Business travel,Business,109,2,2,2,2,4,1,1,4,4,4,4,4,4,1,0,2.0,satisfied
17119,90891,Female,Loyal Customer,37,Business travel,Eco,545,2,3,1,3,2,2,2,2,3,4,2,4,3,2,67,64.0,neutral or dissatisfied
24106,7670,Female,disloyal Customer,34,Business travel,Business,641,1,2,2,3,5,2,1,5,3,4,4,3,4,5,4,0.0,neutral or dissatisfied
2908,55963,Female,Loyal Customer,59,Business travel,Business,1620,1,1,1,1,5,3,4,5,5,5,5,3,5,5,0,9.0,satisfied
17151,43834,Female,Loyal Customer,48,Business travel,Business,1845,4,4,4,4,5,2,2,4,4,4,4,2,4,4,0,0.0,satisfied
18398,22860,Female,Loyal Customer,47,Personal Travel,Eco,302,3,4,3,2,4,4,5,3,3,3,3,4,3,4,0,0.0,neutral or dissatisfied
2257,115625,Female,Loyal Customer,30,Business travel,Business,2142,1,1,1,1,4,4,4,4,4,3,4,5,5,4,19,24.0,satisfied
22335,107392,Male,disloyal Customer,25,Business travel,Business,523,2,0,2,3,4,2,4,4,4,3,5,4,4,4,0,0.0,neutral or dissatisfied
568,5993,Female,Loyal Customer,55,Business travel,Business,3494,5,5,5,5,3,5,5,3,3,3,3,5,3,5,1,0.0,satisfied
2624,79589,Male,disloyal Customer,27,Business travel,Business,762,4,4,4,4,1,4,1,1,4,2,5,5,4,1,0,0.0,satisfied
17389,35784,Female,Loyal Customer,62,Personal Travel,Eco,200,3,3,3,2,5,5,1,2,2,3,2,3,2,3,0,0.0,neutral or dissatisfied
5267,37684,Female,Loyal Customer,54,Personal Travel,Eco,1053,2,5,2,2,4,5,5,3,3,2,3,4,3,4,0,0.0,neutral or dissatisfied
721,101659,Male,disloyal Customer,23,Business travel,Business,1059,0,4,0,3,3,0,3,3,4,2,3,5,4,3,5,0.0,satisfied
15499,46996,Male,Loyal Customer,43,Business travel,Eco Plus,737,2,5,5,5,2,2,2,2,2,1,4,3,4,2,0,14.0,neutral or dissatisfied
14216,102359,Male,Loyal Customer,50,Business travel,Business,2020,3,5,5,5,4,3,2,3,3,3,3,4,3,1,31,27.0,neutral or dissatisfied
1718,48483,Female,disloyal Customer,30,Business travel,Eco,844,3,3,3,4,3,3,3,3,3,3,3,2,4,3,4,0.0,neutral or dissatisfied
6445,109268,Male,Loyal Customer,55,Personal Travel,Eco Plus,616,3,5,3,4,2,3,2,2,3,4,4,3,4,2,0,0.0,neutral or dissatisfied
16260,9139,Male,Loyal Customer,44,Business travel,Business,227,3,3,3,3,4,5,4,3,3,4,3,5,3,5,1,7.0,satisfied
20205,81141,Female,Loyal Customer,68,Personal Travel,Eco Plus,991,3,2,3,3,2,4,3,4,4,3,4,2,4,3,2,34.0,neutral or dissatisfied
13920,104891,Female,Loyal Customer,7,Personal Travel,Eco Plus,327,2,1,2,4,2,2,2,2,1,5,3,3,4,2,0,0.0,neutral or dissatisfied
711,108169,Female,Loyal Customer,50,Personal Travel,Eco,1166,4,1,5,2,2,2,3,4,4,5,4,2,4,1,5,0.0,neutral or dissatisfied
7497,96386,Female,Loyal Customer,59,Business travel,Business,1407,3,4,4,4,5,2,3,3,3,3,3,4,3,4,0,0.0,neutral or dissatisfied
23174,106651,Female,Loyal Customer,60,Business travel,Business,1590,1,1,1,1,1,2,3,1,1,2,1,1,1,4,0,0.0,neutral or dissatisfied
10994,105109,Male,Loyal Customer,29,Business travel,Business,281,2,5,5,5,2,2,2,2,4,2,4,1,3,2,0,0.0,neutral or dissatisfied
4013,79543,Female,Loyal Customer,43,Business travel,Business,762,4,4,4,4,2,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
12563,63981,Female,Loyal Customer,24,Personal Travel,Eco Plus,1192,4,4,4,1,5,4,5,5,3,5,3,4,4,5,5,0.0,neutral or dissatisfied
18550,87529,Female,Loyal Customer,60,Business travel,Business,2559,0,0,0,2,3,4,4,2,2,4,4,4,2,5,0,0.0,satisfied
2410,78461,Male,Loyal Customer,45,Business travel,Business,666,1,2,2,2,5,4,3,1,1,1,1,3,1,3,0,60.0,neutral or dissatisfied
23199,121021,Male,Loyal Customer,44,Personal Travel,Eco,920,2,4,1,3,4,1,4,4,3,4,4,4,5,4,14,1.0,neutral or dissatisfied
22515,2888,Female,Loyal Customer,14,Personal Travel,Eco,409,2,1,2,3,3,2,5,3,4,3,3,3,2,3,15,28.0,neutral or dissatisfied
2847,35123,Female,Loyal Customer,30,Business travel,Business,2360,3,3,3,3,5,5,5,5,5,5,5,2,1,5,0,0.0,satisfied
13046,53246,Male,Loyal Customer,33,Business travel,Eco Plus,612,4,5,5,5,4,4,4,4,3,2,1,1,5,4,17,0.0,satisfied
5756,69196,Female,Loyal Customer,35,Personal Travel,Eco Plus,187,1,4,0,3,3,0,3,3,5,3,5,4,5,3,0,3.0,neutral or dissatisfied
4491,125776,Male,Loyal Customer,43,Business travel,Business,1013,1,1,1,1,2,5,5,3,3,3,3,3,3,3,0,0.0,satisfied
12272,45714,Female,disloyal Customer,12,Business travel,Eco,1068,2,2,2,4,3,2,5,3,4,2,4,3,3,3,0,23.0,neutral or dissatisfied
1961,3326,Male,Loyal Customer,49,Business travel,Business,3997,4,4,4,4,5,5,4,5,5,4,5,4,5,5,37,77.0,satisfied
21562,88306,Male,Loyal Customer,59,Business travel,Business,594,1,1,1,1,3,5,5,5,5,4,5,4,5,3,0,0.0,satisfied
12803,85157,Male,Loyal Customer,52,Business travel,Business,689,2,2,2,2,5,4,5,5,5,5,5,5,5,5,4,0.0,satisfied
17167,42610,Male,Loyal Customer,54,Business travel,Eco,223,3,2,4,2,3,3,3,3,2,2,3,3,4,3,0,0.0,neutral or dissatisfied
22939,43399,Male,Loyal Customer,51,Personal Travel,Eco,347,5,5,5,1,1,5,2,1,3,4,5,3,4,1,0,0.0,satisfied
5611,52218,Female,Loyal Customer,37,Business travel,Eco,493,5,3,2,2,5,5,5,5,3,5,1,2,4,5,0,0.0,satisfied
1259,88011,Male,Loyal Customer,55,Business travel,Business,3208,4,4,4,4,5,5,5,4,4,4,4,3,4,4,32,32.0,satisfied
25236,11020,Male,Loyal Customer,41,Business travel,Eco,140,4,2,2,2,4,4,4,4,4,2,4,3,5,4,0,0.0,satisfied
14586,4852,Female,Loyal Customer,8,Business travel,Business,500,4,1,1,1,4,3,4,4,4,3,4,3,4,4,15,22.0,neutral or dissatisfied
11644,103389,Female,Loyal Customer,49,Business travel,Business,3975,0,0,0,2,5,4,5,2,2,2,2,4,2,3,38,31.0,satisfied
12002,107771,Female,Loyal Customer,52,Business travel,Eco Plus,405,2,4,1,4,1,3,4,3,3,2,3,1,3,4,40,42.0,neutral or dissatisfied
9412,100643,Female,Loyal Customer,25,Personal Travel,Eco,349,3,5,1,5,3,1,3,3,5,4,2,4,1,3,0,25.0,neutral or dissatisfied
16606,78277,Female,Loyal Customer,43,Business travel,Business,1598,4,4,4,4,5,5,4,5,5,5,5,4,5,5,0,0.0,satisfied
2383,68025,Female,Loyal Customer,26,Personal Travel,Eco,304,3,4,3,1,1,3,1,1,4,3,4,4,5,1,7,17.0,neutral or dissatisfied
14945,111785,Male,disloyal Customer,37,Business travel,Eco,120,2,4,2,4,4,2,4,4,2,3,4,4,4,4,51,38.0,neutral or dissatisfied
18485,28245,Female,Loyal Customer,50,Personal Travel,Eco,1009,2,1,2,4,3,3,4,5,5,2,5,2,5,3,4,0.0,neutral or dissatisfied
25863,128427,Male,Loyal Customer,48,Business travel,Business,3446,2,4,4,4,5,4,4,2,2,2,2,2,2,1,0,0.0,neutral or dissatisfied
